-3.248134782399722642e+00,2.202200643079283537e+00,6.636137711896117786e+00,2.981064028574686997e+00,1.000000000000000000e+00
-1.534760816255384297e+00,6.344593338423713647e+00,8.181927537951382945e+00,6.329997388835668204e+00,-1.000000000000000000e+00
-1.595504420120739342e+00,6.287745262314191841e+00,1.666892581839230614e+00,-3.312672062119664584e+00,-1.000000000000000000e+00
-1.001692366797087885e+01,-5.510141223408876243e+00,-8.137059962935573765e+00,-4.569902923288507779e+00,1.000000000000000000e+00
1.391741297925966059e+01,-1.012987864218888451e-01,-1.164348613914456765e+00,-5.575602033992181461e+00,-1.000000000000000000e+00
4.309627558034489603e+00,8.239635628698238179e+00,6.346468869432514204e+00,6.068343743209718255e+00,-1.000000000000000000e+00
6.381395455157415242e+00,-5.734795022524687980e+00,-5.271572971247459272e+00,-1.747418973161112499e+00,-1.000000000000000000e+00
-8.902481780693539903e+00,-2.993546550741092105e+00,-5.119931693391857053e+00,-2.346750996479654461e+00,1.000000000000000000e+00
6.046053788257192002e-02,-5.820194249387608210e+00,3.663306352340640171e+00,-6.513825116399329040e+00,-1.000000000000000000e+00
-1.112786152924487126e+01,-3.828160073520120665e+00,-8.931546668975307579e-01,2.910925295559102288e+00,1.000000000000000000e+00
-1.909482149144000607e+00,5.563897314479548939e+00,5.886791131750441330e+00,1.749297855567095272e+00,-1.000000000000000000e+00
1.177017236012615875e+00,4.669613628133252092e+00,-1.575516934195629437e+00,-6.981989048812647702e+00,-1.000000000000000000e+00
-9.768972475757829343e+00,-4.172381276607800338e+00,-8.943088913902240478e+00,-4.782260786713925071e+00,1.000000000000000000e+00
2.583774491107496907e+00,7.030538977052440686e-01,4.856955216965630484e+00,-5.446660539375384857e+00,-1.000000000000000000e+00
1.024203150384927596e+01,-1.004463478414838740e+01,-6.358738633275288876e+00,-4.256081684312749580e+00,-1.000000000000000000e+00
2.987404608612987733e+00,6.496632281323930780e-01,5.142502920239212294e+00,-6.627186825331143893e+00,-1.000000000000000000e+00
-5.730241288113659515e+00,-8.552100542042119002e+00,-2.558073481026174739e-02,-1.512503686005706394e+00,1.000000000000000000e+00
-1.431287791758655281e+00,1.063872696407699792e+01,3.868981439127296529e+00,2.365186736275806112e+00,-1.000000000000000000e+00
6.061982657004731045e+00,-2.769566777584856254e+00,8.320896865978346213e+00,1.069320428646561005e+01,-1.000000000000000000e+00
3.338314216001850993e-02,1.124269796046132974e+00,4.593812305588012457e+00,-4.981390455821370189e+00,-1.000000000000000000e+00
-4.287683018896330189e+00,1.175998841096907777e+00,1.516637524722989627e-01,-5.077083350974088916e+00,1.000000000000000000e+00
-3.888777136893378117e+00,9.864802046708057048e+00,4.757115504461940425e+00,3.473522255403193704e+00,-1.000000000000000000e+00
4.756830213977097266e+00,-2.623050715722281101e+00,2.621131713963708698e+00,-7.703123659989289607e+00,-1.000000000000000000e+00
1.500087688810114450e+00,4.021540065260331254e+00,-2.520285454864607644e+00,1.412430116456222073e+00,1.000000000000000000e+00
-1.096487395510469121e+01,-5.781123204377156100e+00,-8.096175808634638926e+00,-1.844833096781102633e+00,1.000000000000000000e+00
9.218336094936580238e+00,1.265476939430937753e+00,6.073265124400411885e+00,-1.851384135479659410e+00,-1.000000000000000000e+00
-4.825352975667565936e+00,9.774943908260217640e+00,3.825003687064959745e+00,5.551344981491215691e+00,-1.000000000000000000e+00
-9.158483747683284548e+00,-4.186610504839142877e+00,-8.081938421149001073e+00,-5.174840920638292374e+00,1.000000000000000000e+00
-1.124757646488029827e+01,-1.790950570511474105e+00,-6.920372725345568021e+00,-1.979166864479214860e+00,1.000000000000000000e+00
-1.755329610206155522e-01,3.768571325937490002e+00,4.266694532723689370e+00,8.367031681630848539e+00,-1.000000000000000000e+00
-4.891010981244705569e+00,-1.292845976518176343e+00,5.214110623901235364e+00,9.072603004587859843e+00,-1.000000000000000000e+00
6.057106619352818910e+00,3.153549144589451014e+00,8.271839669557662367e-01,-1.850596648784073484e+00,1.000000000000000000e+00
-1.080393268252181826e+01,-4.664044018870167285e+00,-7.697326311900434703e+00,-3.184684997928246553e+00,1.000000000000000000e+00
7.477627180705031407e+00,-3.837577650755608638e-01,-2.046096026253830580e+00,-7.831950693166708888e+00,-1.000000000000000000e+00
-5.511943946756458601e+00,1.385943355127124965e+00,6.446228153248333648e+00,6.802867486486034565e+00,-1.000000000000000000e+00
-5.815827571124994044e+00,9.144927743920909791e-01,-3.351885336163244133e+00,6.420922270698410372e+00,-1.000000000000000000e+00
2.739789716546962156e-02,1.250653655342652115e+01,3.279443475617370485e+00,6.373411170934087933e-01,-1.000000000000000000e+00
-7.185416995323629763e+00,3.125575558857893288e+00,-9.941981798863805952e-01,5.484128253140068132e+00,1.000000000000000000e+00
3.278193432716152600e+00,-9.465585914248642041e+00,-1.654870319375474796e+00,-5.340676179741822516e+00,-1.000000000000000000e+00
-2.528668605467219610e+00,1.192709374763980712e+01,1.690235744344187774e+00,1.415665817608716681e+00,-1.000000000000000000e+00
-8.241133228759785823e+00,-2.962106736956692910e+00,3.431179979797592594e+00,4.693219711703835451e+00,1.000000000000000000e+00
-7.873566802204566173e+00,2.344449170442862052e+00,-4.777357978621617818e+00,5.098273523077515024e-02,1.000000000000000000e+00
2.897600142548534485e+00,1.329566393493557364e+01,-1.487329730165347863e+00,2.642986086784036459e+00,-1.000000000000000000e+00
8.373266680605533807e+00,-1.454300972430801142e+00,5.653937115845182326e+00,5.981697962278223812e+00,1.000000000000000000e+00
3.916460445547925051e+00,-4.107989593819965535e+00,-5.717536188241266082e+00,-4.282027122858916846e-01,-1.000000000000000000e+00
3.403007502228875492e+00,1.717738497110967932e+00,-2.775728161193532273e+00,-3.541839802674714210e+00,-1.000000000000000000e+00
-5.378350159766239535e+00,1.090280145474655527e+01,8.788631947590674898e-01,4.722892623413665447e+00,-1.000000000000000000e+00
-9.761415505431635609e+00,7.659077910710572201e-01,-7.198591164492738947e+00,2.239166363331067000e+00,1.000000000000000000e+00
4.175018509624440988e+00,7.142918075858941673e-01,7.490634105270971288e-02,-8.250376545729479760e-01,1.000000000000000000e+00
-7.498472995435683686e+00,3.340979889471641595e+00,-6.388133720817535277e+00,1.080430890298337693e-01,1.000000000000000000e+00
-2.623734347553122515e+00,7.411258852495389959e+00,-5.658443230973330351e+00,-2.504714195548208622e+00,1.000000000000000000e+00
-1.331121859213363567e+00,4.943248838328204720e+00,8.009991361857897729e+00,2.940751742893536136e+00,-1.000000000000000000e+00
-1.375406938138930835e-01,1.338091172058708977e+01,2.405314359504818533e+00,2.211843477844048333e+00,-1.000000000000000000e+00
1.088043902573413035e+01,-1.631534077657782023e+00,-3.898075855585751537e+00,-7.450555973051482539e-01,1.000000000000000000e+00
-8.868844272019570596e+00,-5.174520926306611646e-01,-8.707197610644314523e+00,-2.180096456021250351e+00,1.000000000000000000e+00
-4.439388800136899071e+00,8.397214411512068821e+00,3.200726885662857901e-01,-9.202803668574984775e-01,-1.000000000000000000e+00
1.009340401425259870e+01,-5.276027288233777757e-01,3.084557980358151763e+00,-4.087731136691150624e+00,-1.000000000000000000e+00
4.846257575495656056e+00,-1.542214112470903231e+00,-1.021529260630568636e+01,8.076651335238071994e+00,1.000000000000000000e+00
7.412593117787272590e+00,-4.382326480706102423e+00,-2.058451631508214863e+00,-4.673975389457287299e+00,1.000000000000000000e+00
-3.775616878478310401e+00,9.489068674309528717e+00,1.182310646660995390e+00,1.484553827980388041e+00,-1.000000000000000000e+00
-5.826852564835161452e+00,1.205247792368540871e+01,-1.161820041723312213e+00,2.232909531987737228e+00,-1.000000000000000000e+00
-2.945014362869663671e+00,-1.811372661224619041e+00,6.331409995679648794e+00,6.673991283084243165e+00,1.000000000000000000e+00
2.990433278535666428e+00,5.376617394037623399e+00,1.186943513541133699e+00,-5.140342675190846755e+00,-1.000000000000000000e+00
1.791928209661657556e+00,-1.385871013225989268e+00,4.684011696967772309e+00,1.889699990304611055e-01,1.000000000000000000e+00
-9.227738111979276070e+00,-2.423719018134209868e+00,-6.363096863048441243e+00,-2.997972442111943581e-01,1.000000000000000000e+00
-3.593006459895821791e+00,1.305279323746306730e+01,2.142265111726000981e+00,5.841146562040680834e+00,-1.000000000000000000e+00
2.736868263671022206e+00,-2.361944791277361677e-01,3.507496241039859353e+00,-8.174591061995320374e+00,-1.000000000000000000e+00
-3.939427083194900536e+00,5.531341164235796803e+00,7.181536584584262251e+00,4.427769457553022647e+00,-1.000000000000000000e+00
-8.134340977253259330e-01,-1.475515838235476940e+00,2.663876802881716799e+00,-3.909789565424499180e+00,1.000000000000000000e+00
1.017092888778937265e+01,-2.010127935789891573e+00,8.872193119425151320e-01,-6.503319210575351228e+00,-1.000000000000000000e+00
-2.579216610538693999e+00,-7.939494793680790252e-01,3.219414181643571293e+00,-2.529856907946236522e+00,1.000000000000000000e+00
