-3.248134782399722642e+00,2.202200643079283982e+00,1.000000000000000000e+00
-1.534760816255384741e+00,6.344593338423714535e+00,-1.000000000000000000e+00
-1.595504420120740008e+00,6.287745262314190953e+00,-1.000000000000000000e+00
-1.001692366797088241e+01,-5.510141223408875355e+00,1.000000000000000000e+00
1.391741297925965526e+01,-1.012987864218903994e-01,-1.000000000000000000e+00
4.309627558034491379e+00,8.239635628698234626e+00,-1.000000000000000000e+00
6.381395455157417906e+00,-5.734795022524691532e+00,-1.000000000000000000e+00
-8.902481780693543456e+00,-2.993546550741090329e+00,1.000000000000000000e+00
6.046053788257397393e-02,-5.820194249387606433e+00,-1.000000000000000000e+00
-1.112786152924487304e+01,-3.828160073520119777e+00,1.000000000000000000e+00
-1.909482149144001495e+00,5.563897314479548939e+00,-1.000000000000000000e+00
1.177017236012614987e+00,4.669613628133252980e+00,-1.000000000000000000e+00
-9.768972475757834673e+00,-4.172381276607799450e+00,1.000000000000000000e+00
2.583774491107497351e+00,7.030538977052446237e-01,-1.000000000000000000e+00
1.024203150384927241e+01,-1.004463478414839628e+01,-1.000000000000000000e+00
2.987404608612986845e+00,6.496632281323920788e-01,-1.000000000000000000e+00
-5.730241288113662179e+00,-8.552100542042117226e+00,1.000000000000000000e+00
-1.431287791758655947e+00,1.063872696407699436e+01,-1.000000000000000000e+00
6.061982657004731045e+00,-2.769566777584856254e+00,-1.000000000000000000e+00
3.338314216001950913e-02,1.124269796046132974e+00,-1.000000000000000000e+00
-4.287683018896332854e+00,1.175998841096908443e+00,1.000000000000000000e+00
-3.888777136893381225e+00,9.864802046708055272e+00,-1.000000000000000000e+00
4.756830213977096378e+00,-2.623050715722280213e+00,-1.000000000000000000e+00
1.500087688810114450e+00,4.021540065260329477e+00,1.000000000000000000e+00
-1.096487395510469476e+01,-5.781123204377156100e+00,1.000000000000000000e+00
9.218336094936580238e+00,1.265476939430938863e+00,-1.000000000000000000e+00
-4.825352975667567712e+00,9.774943908260215863e+00,-1.000000000000000000e+00
