-3.248134782399722642e+00,2.202200643079283982e+00,6.636137711896116009e+00,2.981064028574686109e+00,2.360699242413611398e-01,-1.622230900006009557e+00,-1.946877372811463669e+00,3.845409328024427253e+00,-1.028559161764939001e+00,-4.411020927992338692e+00,-1.589530102018081426e+00,2.069434427263837417e+00,-2.167592951763656739e+00,1.000000000000000000e+00
-1.534760816255384741e+00,6.344593338423714535e+00,8.181927537951382945e+00,6.329997388835666428e+00,7.266710133175562802e+00,-8.155467902638828814e-01,-1.134985951090910605e+00,-8.055430969771207317e-02,1.509888261727316605e+00,2.035734291956182052e+00,1.479045079387876882e+00,-2.372701298920029400e-01,-6.873288791156625388e-01,-1.000000000000000000e+00
-1.595504420120740008e+00,6.287745262314190953e+00,1.666892581839231502e+00,-3.312672062119664140e+00,3.458264407097925153e-01,2.879985330734512239e+00,-1.819359568135141547e+00,4.523778536731717814e+00,3.867770693764867929e+00,-2.065269718804572552e+00,-1.641394644782837808e+00,-2.525718224091933806e+00,-4.684757800411927242e-01,-1.000000000000000000e+00
-1.001692366797088241e+01,-5.510141223408875355e+00,-8.137059962935573765e+00,-4.569902923288508667e+00,3.280337322310657111e+00,-9.219210515379563375e-01,2.383370036542137527e+00,-2.360538974240454557e+00,-8.288609781326193859e-01,2.413522091672302583e+00,2.857426967474134272e-01,2.815124180979396984e-01,3.763914898267992637e+00,1.000000000000000000e+00
1.391741297925965526e+01,-1.012987864218903994e-01,-1.164348613914455655e+00,-5.575602033992183237e+00,2.682034527385114497e+00,1.010406543664505108e+01,-1.662442936396127502e+00,1.980291499798898291e+00,-7.421830815497097333e+00,-2.745647501491158327e+00,3.085228696764026779e+00,2.287855035617318400e+00,1.933951064506099549e+00,-1.000000000000000000e+00
4.309627558034491379e+00,8.239635628698234626e+00,6.346468869432515980e+00,6.068343743209713814e+00,1.046861994982339539e+01,4.021220439318791584e+00,-2.179992401135334712e-01,-1.946847013206179700e+00,-1.434725017936948843e+00,2.453855819363157109e-01,-2.678331082681866704e+00,-1.706589321593118269e+00,5.333070429334119816e-02,-1.000000000000000000e+00
6.381395455157417906e+00,-5.734795022524691532e+00,-5.271572971247459272e+00,-1.747418973161111611e+00,4.162391462902838235e+00,1.982506669228929264e+00,2.153008955646147804e+00,3.145968590441861501e+00,-4.246626759430279563e+00,-8.384437927598623830e+00,-1.839264430262058880e+00,-8.223570527617949377e-01,-8.684773998739752088e+00,-1.000000000000000000e+00
-8.902481780693543456e+00,-2.993546550741090329e+00,-5.119931693391856165e+00,-2.346750996479654017e+00,4.887301024325546583e-01,1.221910052616494852e-01,-1.214409233129430277e+00,2.238398254615042049e+00,-4.394711342636861140e+00,-2.234725637903153816e-01,-1.800189217521419582e-01,-1.983987563972865686e+00,4.450256612204062989e+00,1.000000000000000000e+00
6.046053788257397393e-02,-5.820194249387606433e+00,3.663306352340640615e+00,-6.513825116399330817e+00,2.117635514204583735e+00,-1.581759990530001936e+00,2.457306825533729810e+00,4.928164244960485663e-01,9.777327411270029245e-01,-4.035972467332276103e+00,3.195273977559049405e-01,-9.736759549614779630e-01,2.281399332049112161e-01,-1.000000000000000000e+00
-1.112786152924487304e+01,-3.828160073520119777e+00,-8.931546668975317571e-01,2.910925295559101844e+00,-4.344285286767524679e-01,3.257874627537384882e+00,-7.343060963675445585e+00,6.945613343473568957e-01,-3.178384398126817612e+00,2.627161403462093592e+00,1.475189920270948418e+00,7.562496049427447353e-01,9.555743600373922675e-01,1.000000000000000000e+00
-1.909482149144001495e+00,5.563897314479548939e+00,5.886791131750442219e+00,1.749297855567095494e+00,2.608254283273838237e+00,2.873496848874793841e+00,-2.664852369701776968e+00,2.084057672298521346e+00,9.642927712581609301e-01,-1.360485241733858652e+00,-1.854850843637100066e+00,-2.027954139037553727e+00,1.075566529767146395e+00,-1.000000000000000000e+00
1.177017236012614987e+00,4.669613628133252980e+00,-1.575516934195628105e+00,-6.981989048812649479e+00,-3.671646815012237219e+00,-1.303927673487669248e+00,-1.961401991898428454e+00,-1.570374462479071864e+00,1.175023783990276405e+00,-4.187862722482551536e-01,-2.633102018247836629e+00,2.837175658651296950e-01,6.951413394549028624e-01,-1.000000000000000000e+00
-9.768972475757834673e+00,-4.172381276607799450e+00,-8.943088913902242254e+00,-4.782260786713926848e+00,4.202589009756918514e+00,-3.375310494309289311e-01,7.679704394316382299e-01,-3.968152737204222014e+00,-1.734713882505874549e+00,5.031390475002657681e+00,-1.806091338270280344e-01,-2.942653905546624760e+00,-6.082407743093225516e-01,1.000000000000000000e+00
2.583774491107497351e+00,7.030538977052446237e-01,4.856955216965629596e+00,-5.446660539375385746e+00,-1.222720854142213875e+00,2.113226957738507661e+00,1.290819698547241157e-01,8.671182744729800662e-01,2.556415754917740202e+00,-3.059274581583674379e+00,-2.793697927012828597e+00,-2.506341361225092434e+00,1.223297981908597620e+00,-1.000000000000000000e+00
1.024203150384927241e+01,-1.004463478414839628e+01,-6.358738633275286212e+00,-4.256081684312750468e+00,3.000999498750413164e+00,-1.502305051464515762e+00,1.174857810561606763e+00,1.043451474891100972e+01,-1.163079129421266700e+01,-4.653234155129680083e+00,-2.160680829599813002e+00,5.551972595118695786e+00,-3.097434433301652135e+00,-1.000000000000000000e+00
2.987404608612986845e+00,6.496632281323920788e-01,5.142502920239210518e+00,-6.627186825331144782e+00,-8.201163611789497043e-01,-1.082685971632981303e+00,9.339740890024175179e-01,-7.425928568254872020e-02,1.853832946024895678e+00,-1.673758121383231989e+00,-2.924524163158475076e+00,-2.408187390577390730e+00,2.714010864220163910e+00,-1.000000000000000000e+00
-5.730241288113662179e+00,-8.552100542042117226e+00,-2.558073481026174739e-02,-1.512503686005707726e+00,-1.675938639650002449e+00,-2.231378420199628287e+00,2.142230396180190066e+00,7.886925240956388361e-01,-1.935851185422399645e+00,-4.028820380030999182e+00,1.728613877500927876e+00,4.469774563925725808e+00,-1.290869526356382746e+00,1.000000000000000000e+00
-1.431287791758655947e+00,1.063872696407699436e+01,3.868981439127296529e+00,2.365186736275804780e+00,5.797742317329802830e+00,-3.803316724279725669e+00,-9.565922405416900087e-01,2.173864625673291417e+00,5.092857453784574995e-01,3.787411809058275569e+00,2.270218631616884308e-01,1.440897792671217204e+00,-2.821212193773734889e+00,-1.000000000000000000e+00
6.061982657004731045e+00,-2.769566777584856254e+00,8.320896865978349766e+00,1.069320428646561005e+01,1.563250686565311476e+01,-4.338491592040747413e-01,6.277271773350421302e-01,-7.002226590545491014e+00,-4.098729722798465147e+00,1.329167573312198591e+00,8.001680766152259594e-02,1.094527637539985720e+00,-3.228120875554018276e+00,-1.000000000000000000e+00
3.338314216001950913e-02,1.124269796046132974e+00,4.593812305588012457e+00,-4.981390455821371965e+00,2.488442845583549889e+00,1.192013420435338755e+00,-1.482028804635174613e+00,1.425351645842421577e+00,3.250899387990731970e+00,-2.170921065465217570e+00,-9.928534111091611436e-01,-1.786802445093449654e+00,1.172961129435367011e-01,-1.000000000000000000e+00
-4.287683018896332854e+00,1.175998841096908443e+00,1.516637524722982966e-01,-5.077083350974088916e+00,-8.176795063187630719e-01,-2.045789274164478311e+00,-2.769696883440464941e+00,3.687755796305393297e+00,2.168865594190727553e+00,-2.851210987397587715e+00,8.620227617566657008e-01,-4.142195134658269717e-01,-2.837583240684635744e+00,1.000000000000000000e+00
-3.888777136893381225e+00,9.864802046708055272e+00,4.757115504461943978e+00,3.473522255403192371e+00,8.917556880749724968e+00,-4.328618871555319991e+00,-3.838475639602992651e+00,4.458384921736374906e+00,-1.798163990649013000e+00,4.320323704617382354e+00,2.058803684593653038e+00,3.955522783143681220e-01,-4.016450879358691495e+00,-1.000000000000000000e+00
4.756830213977096378e+00,-2.623050715722280213e+00,2.621131713963708254e+00,-7.703123659989289607e+00,6.002492104032126630e-01,-2.054147606155410644e-01,2.567790957677194008e+00,8.062993036882872833e-01,-8.171878311750098156e-01,1.168349490699559512e+00,7.054920866145025782e-01,-2.420139689366326508e+00,2.003065187375004275e+00,-1.000000000000000000e+00
1.500087688810114450e+00,4.021540065260329477e+00,-2.520285454864608532e+00,1.412430116456222962e+00,-6.030061732314822898e+00,-4.917140875255774368e-01,8.045670423304517982e+00,-1.386460732337176260e+00,1.652585121666869661e+00,-2.492174551469977128e+00,7.603466426571023895e-01,5.184140187313337478e+00,8.034925024594983256e-01,1.000000000000000000e+00
-1.096487395510469476e+01,-5.781123204377156100e+00,-8.096175808634642479e+00,-1.844833096781102189e+00,1.646386238793262624e+00,1.917153413931477202e+00,-1.113679122836711111e+00,-2.057846123885542777e+00,-1.731275663246419905e+00,4.744628923658302355e+00,-7.354656382688436189e-02,-2.177927002600668516e+00,-1.269945927465704893e-01,1.000000000000000000e+00
9.218336094936580238e+00,1.265476939430938863e+00,6.073265124400411885e+00,-1.851384135479659632e+00,7.000817501877468096e+00,1.610200886263829512e+00,2.386643766054861171e+00,-1.861338596147282365e+00,-6.435069350776957409e-01,2.560507006858764090e+00,2.466455117615437564e-01,8.627629168608328403e-01,4.494295132698890249e+00,-1.000000000000000000e+00
-4.825352975667567712e+00,9.774943908260215863e+00,3.825003687064960189e+00,5.551344981491216579e+00,6.258154095075076917e+00,-4.000075337339397130e+00,-1.689458307234191325e+00,4.133332571389372490e+00,-1.999527000546323263e+00,4.226422333349231231e+00,2.094134128458371880e+00,-1.165814321054760017e-01,-3.280377057127410012e+00,-1.000000000000000000e+00
-9.158483747683288101e+00,-4.186610504839143765e+00,-8.081938421149002849e+00,-5.174840920638293262e+00,3.162700595626987354e+00,-6.943775567006360561e-01,2.646661335424662642e+00,-9.485573302338389245e-01,-1.420827158873126050e+00,6.528135082693238278e-01,1.750039901601278536e-01,-1.012302878556474717e+00,4.110346236408797260e+00,1.000000000000000000e+00
-1.124757646488030183e+01,-1.790950570511473217e+00,-6.920372725345568021e+00,-1.979166864479215526e+00,3.102757894588965559e+00,4.358405200153630865e+00,2.407186122990797317e-01,1.808362913494562241e+00,1.092012379569813119e+00,1.864793510945534250e+00,-1.257022074272590162e+00,-3.922141712047950257e+00,8.036520478798319100e-01,1.000000000000000000e+00
-1.755329610206154134e-01,3.768571325937493999e+00,4.266694532723689370e+00,8.367031681630853868e+00,7.232443161055816638e+00,-1.049445281572446431e+00,1.712059117153341470e+00,-4.806040263232510767e+00,-1.119971405979006684e+00,2.534959080630832862e+00,6.947610262003308668e-01,-3.549602259704460749e+00,-3.581353441987385811e+00,-1.000000000000000000e+00
-4.891010981244705569e+00,-1.292845976518175011e+00,5.214110623901237140e+00,9.072603004587863396e+00,1.069998587143665247e+01,-3.032030908827439752e+00,-3.802554515571447524e+00,-6.084043807033734375e+00,1.705684463378727367e+00,-3.169427589614759899e+00,-2.977519537550264439e-01,-1.897720966236834839e+00,-6.838668932894338859e+00,-1.000000000000000000e+00
6.057106619352817134e+00,3.153549144589451014e+00,8.271839669557665697e-01,-1.850596648784073039e+00,-5.405346612968726205e+00,-1.132764490091312748e+00,3.784526870661847564e+00,-3.689936218591280515e+00,1.492641960671485801e+00,-1.800986158443165452e+00,-1.391366450413826561e+00,1.732405929145829804e+00,-2.396645382822542469e+00,1.000000000000000000e+00
-1.080393268252182359e+01,-4.664044018870166397e+00,-7.697326311900436480e+00,-3.184684997928246109e+00,2.674668514349849424e+00,5.704813812354967428e-01,-9.075078971404481054e-01,-2.017272479518767536e+00,-1.344863440711265623e+00,4.268114387911171370e+00,1.710545672784521964e-01,-1.755951871139792564e+00,-8.314509552974480577e-01,1.000000000000000000e+00
7.477627180705030518e+00,-3.837577650755606418e-01,-2.046096026253830580e+00,-7.831950693166710664e+00,2.576447092636991787e+00,6.285053778048484752e+00,2.549804884446296604e+00,4.358898668834304324e+00,9.200692176446514381e-01,-9.972394570325986418e-01,3.421025405573840050e+00,-1.951767685042849199e-01,-9.693722710251460040e-01,-1.000000000000000000e+00
-5.511943946756459489e+00,1.385943355127126742e+00,6.446228153248334536e+00,6.802867486486038118e+00,8.915229377957153645e+00,-1.371071862643537642e+00,-2.986710099801025198e+00,-3.404971248781791360e+00,-4.036440483925400335e-01,-1.386181832671863789e+00,-5.195004368834353903e-01,-1.895439162893952867e+00,-3.815507085077373350e+00,-1.000000000000000000e+00
-5.815827571124995821e+00,9.144927743920920893e-01,-3.351885336163244133e+00,6.420922270698406820e+00,7.993042782002981461e+00,-3.183497075572514490e+00,-1.022170823483807611e+00,-3.830347742025192126e+00,2.357030748977850365e+00,-3.250690444562046366e+00,3.535550675591783598e+00,-6.089463767962802088e+00,-6.362774561190734701e+00,-1.000000000000000000e+00
2.739789716546917747e-02,1.250653655342652115e+01,3.279443475617370929e+00,6.373411170934081271e-01,4.108642261424179765e+00,-1.421872779547748156e+00,-1.063809207948185565e+00,2.766767629926199401e+00,6.748028707930925352e-01,2.648066184140234203e+00,-1.016431512728324327e+00,-1.725606591136087609e+00,-4.909950953987229916e-01,-1.000000000000000000e+00
-7.185416995323630651e+00,3.125575558857891512e+00,-9.941981798863810393e-01,5.484128253140069909e+00,-6.329623166551903601e+00,1.138288471631559773e+00,1.377144970519968314e+00,5.054003030870731550e+00,-3.112916318306232721e+00,-3.571064645418689398e+00,3.204940289911528684e-02,-2.842850094473402311e+00,3.560705433684571375e+00,1.000000000000000000e+00
3.278193432716152600e+00,-9.465585914248649146e+00,-1.654870319375474574e+00,-5.340676179741823404e+00,-1.233968564510179666e+00,-9.470589361666981176e-01,-1.668355252806673905e-01,6.027000037637100682e+00,-4.704189782250178808e+00,2.660853647159159063e+00,3.361517476139155747e+00,1.207601634880113295e+00,-1.905557158993507638e+00,-1.000000000000000000e+00
