2.186351776123046875e+00,-6.390296220779418945e-01,-1.872963070869445801e+00,6.895455718040466309e-02,-7.389381527900695801e-01,-3.836904466152191162e-01,3.094274997711181641e+00,1.759510278701782227e+00,1.447513580322265625e+00,1.347106814384460449e+00,5.000000000000000000e+00
-1.781634330749511719e+00,-3.069376707077026367e+00,-8.035921454429626465e-01,1.190284967422485352e+00,-1.129074931144714355e+00,-1.500348925590515137e+00,2.375933647155761719e+00,9.680873155593872070e-01,-1.165188074111938477e+00,-1.374852657318115234e+00,7.000000000000000000e+00
-1.482307672500610352e+00,-2.348263263702392578e+00,3.533262908458709717e-01,-1.032959371805191040e-01,2.644813060760498047e+00,5.703883171081542969e-01,-6.559023261070251465e-01,-2.242025583982467651e-01,-1.013392925262451172e+00,5.436744093894958496e-01,4.000000000000000000e+00
2.719799757003784180e+00,1.845812797546386719e-01,-1.325336098670959473e+00,2.900632143020629883e+00,4.097026824951171875e+00,4.512779116630554199e-01,1.875593662261962891e-01,-3.252667784690856934e-01,-7.357474416494369507e-02,1.265076994895935059e+00,8.000000000000000000e+00
-1.225640654563903809e+00,-1.155587196350097656e+00,2.746141433715820312e+00,-1.201858043670654297e+00,-1.252700984477996826e-01,7.332267761230468750e-01,-1.549401044845581055e+00,-2.082839310169219971e-01,9.824064970016479492e-01,-4.325307309627532959e-01,9.000000000000000000e+00
-2.412652254104614258e+00,-2.749550640583038330e-01,-1.636897802352905273e+00,5.441562533378601074e-01,3.846172690391540527e-01,-3.021177947521209717e-01,-9.510406851768493652e-01,-1.219330668449401855e+00,-5.515173077583312988e-01,-1.325396060943603516e+00,9.000000000000000000e+00
-1.906137347221374512e+00,-1.420725703239440918e+00,-2.793827056884765625e-01,1.087365150451660156e+00,6.549783945083618164e-01,-5.850253105163574219e-01,-1.949087530374526978e-01,-2.499566078186035156e+00,-8.860336542129516602e-01,-1.449109435081481934e+00,9.000000000000000000e+00
2.435715496540069580e-01,-4.439504623413085938e+00,-1.533021807670593262e+00,1.317493557929992676e+00,1.219219803810119629e+00,1.123226284980773926e+00,-1.715268939733505249e-01,-1.786868572235107422e+00,-1.103213191032409668e+00,-9.720750451087951660e-01,4.000000000000000000e+00
-6.963341236114501953e-01,-2.114752054214477539e+00,-2.133451223373413086e+00,1.458047866821289062e+00,2.593213796615600586e+00,4.118628799915313721e-01,-4.090522527694702148e-01,-1.365498781204223633e+00,-6.261579692363739014e-03,-2.635444402694702148e+00,4.000000000000000000e+00
-5.626767277717590332e-01,9.673616290092468262e-01,-1.474058985710144043e+00,2.643665790557861328e+00,-1.052343964576721191e+00,1.180700063705444336e+00,-1.441858768463134766e+00,-7.820188403129577637e-01,-7.342975735664367676e-01,-9.339725971221923828e-02,5.000000000000000000e+00
3.286376893520355225e-01,-7.941512465476989746e-01,-1.111343622207641602e+00,-1.896374940872192383e+00,2.857328653335571289e+00,2.509402275085449219e+00,8.685276508331298828e-01,-5.571503639221191406e-01,2.787195444107055664e-01,-1.432903409004211426e+00,6.000000000000000000e+00
8.251498341560363770e-01,4.161526858806610107e-01,-3.507040500640869141e+00,-5.199422240257263184e-01,2.777570247650146484e+00,-2.161115407943725586e+00,-1.472706496715545654e-01,6.994966864585876465e-01,-1.029098033905029297e+00,2.880655527114868164e+00,2.000000000000000000e+00
3.597033977508544922e+00,3.105247765779495239e-02,-2.350295066833496094e+00,-1.273182779550552368e-01,-3.938110589981079102e+00,-1.004387497901916504e+00,6.670812964439392090e-01,-5.354639291763305664e-01,9.986566305160522461e-01,2.434508085250854492e+00,0.000000000000000000e+00
-3.533144950866699219e+00,1.669381022453308105e+00,-3.376832306385040283e-01,-5.998544692993164062e-01,-1.885281205177307129e+00,9.396090507507324219e-01,1.231510281562805176e+00,-1.094861865043640137e+00,-6.110577583312988281e-01,-5.093423128128051758e-01,1.000000000000000000e+00
-1.939894706010818481e-01,-1.537315726280212402e+00,-1.618853658437728882e-01,-1.081509232521057129e+00,1.069956541061401367e+00,1.232940316200256348e+00,-1.163717746734619141e+00,1.816555708646774292e-01,1.035273745656013489e-01,1.100696086883544922e+00,4.000000000000000000e+00
-1.985212087631225586e+00,3.406066894531250000e+00,1.002278566360473633e+00,-3.704440295696258545e-01,1.656458079814910889e-01,-8.549463748931884766e-01,-2.046212404966354370e-01,-1.280950605869293213e-01,-4.249803125858306885e-01,5.648227334022521973e-01,2.000000000000000000e+00
-5.823141932487487793e-01,4.002725601196289062e+00,5.024261474609375000e-01,-3.131977096199989319e-02,-2.504992187023162842e-01,7.166047096252441406e-01,5.018177628517150879e-01,-6.062767505645751953e-01,-3.128722012042999268e-01,1.059953212738037109e+00,2.000000000000000000e+00
-1.023158788681030273e+00,-1.186364531517028809e+00,-4.384273588657379150e-01,7.613130807876586914e-01,5.365388989448547363e-01,-3.185043096542358398e+00,-1.262215226888656616e-01,-9.859078526496887207e-01,1.563315272331237793e+00,-3.229625940322875977e+00,4.000000000000000000e+00
6.253578186035156250e+00,1.057898402214050293e+00,7.462358474731445312e-01,-2.836119569838047028e-02,-2.232653498649597168e-01,5.173108577728271484e-01,4.314748048782348633e-01,-2.166112899780273438e+00,-7.462745308876037598e-01,-1.012887954711914062e+00,0.000000000000000000e+00
1.556830555200576782e-01,8.779751658439636230e-01,-1.685248732566833496e+00,-1.230402946472167969e+00,8.982285261154174805e-01,2.776334285736083984e+00,-9.162135124206542969e-01,1.758605241775512695e-01,-7.095090150833129883e-01,-3.696926832199096680e-01,6.000000000000000000e+00
4.133376598358154297e+00,3.815824985504150391e-01,8.105533123016357422e-01,1.107977271080017090e+00,-2.429632186889648438e+00,-9.038088321685791016e-01,-5.257721543312072754e-01,-2.434509277343750000e+00,1.856906414031982422e+00,5.456054210662841797e-01,0.000000000000000000e+00
-1.345149278640747070e+00,3.907475471496582031e+00,1.717342615127563477e+00,-9.348703026771545410e-01,-6.447961088269948959e-03,-1.043356299400329590e+00,1.033823788166046143e-01,-8.103086054325103760e-02,-4.057040810585021973e-01,-2.836806476116180420e-01,2.000000000000000000e+00
3.120184183120727539e+00,-3.923186361789703369e-01,-2.646254539489746094e+00,-2.633352518081665039e+00,2.346327543258666992e+00,3.998718500137329102e+00,2.102762937545776367e+00,-8.250905871391296387e-01,-1.293543633073568344e-02,-4.857846349477767944e-02,6.000000000000000000e+00
1.331002950668334961e+00,8.314925432205200195e-01,-7.703877091407775879e-01,4.776056289672851562e+00,1.259162873029708862e-01,1.478691101074218750e+00,-6.361427903175354004e-01,6.500331759452819824e-01,1.165034770965576172e+00,1.014513015747070312e+00,5.000000000000000000e+00
2.947842478752136230e-01,-1.501316189765930176e+00,-3.217781305313110352e+00,1.662376999855041504e+00,-5.146081447601318359e-01,-2.405630588531494141e+00,9.742087721824645996e-01,1.107476115226745605e+00,-1.355239868164062500e+00,-5.584278106689453125e-01,7.000000000000000000e+00
-9.341834783554077148e-01,-3.669989109039306641e+00,8.178622722625732422e-01,1.346596598625183105e+00,-1.292864441871643066e+00,-8.625836968421936035e-01,9.099751710891723633e-01,2.714809417724609375e+00,-6.835411787033081055e-01,4.428193569183349609e-01,7.000000000000000000e+00
