-3.354745388031005859e+00,-2.339488029479980469e+00,-1.064517855644226074e+00,-2.758604884147644043e-01,-1.041814923286437988e+00,1.681943386793136597e-01,-2.333198785781860352e+00,-1.524869799613952637e-01,1.170055508613586426e+00,9.118074178695678711e-01,1.910249292850494385e-01,-4.357243776321411133e-01,9.084503054618835449e-01,-2.772632241249084473e-01,-1.081995815038681030e-01,-2.451808601617813110e-01,1.000000000000000000e+00
-4.055926203727722168e-01,-1.315543889999389648e+00,-1.505419611930847168e+00,2.346132755279541016e+00,-2.296657264232635498e-01,5.465962886810302734e-01,7.941332459449768066e-01,-3.575716912746429443e-01,7.212635278701782227e-01,5.898685455322265625e-01,-9.693910926580429077e-02,-4.412890076637268066e-01,-7.608314156532287598e-01,8.759052157402038574e-01,-5.362200140953063965e-01,-1.328922629356384277e+00,5.000000000000000000e+00
8.167887926101684570e-01,3.317661523818969727e+00,3.061012029647827148e+00,-1.282145380973815918e+00,1.409371137619018555e+00,1.957509160041809082e+00,-2.777074873447418213e-01,1.940537929534912109e+00,3.339171886444091797e+00,-5.705665946006774902e-01,-6.098718643188476562e-01,-6.575117707252502441e-01,-6.344442367553710938e-01,-1.992387890815734863e+00,-2.182521820068359375e+00,5.221483111381530762e-01,9.000000000000000000e+00
8.779916912317276001e-02,2.345581769943237305e+00,1.407424449920654297e+00,-1.703841209411621094e+00,-1.773124575614929199e+00,2.258165359497070312e+00,-3.532915413379669189e-01,-1.659279227256774902e+00,4.821412563323974609e-01,-3.424007296562194824e-01,-9.145978689193725586e-01,3.493278026580810547e-01,7.320262193679809570e-01,-3.381549119949340820e-01,-4.579823613166809082e-01,-9.171116352081298828e-01,4.000000000000000000e+00
-3.109307050704956055e+00,-1.111626625061035156e+00,8.448406457901000977e-01,1.105318546295166016e+00,-1.778911113739013672e+00,5.489254593849182129e-01,1.886979818344116211e+00,1.215691342949867249e-01,-1.291594266891479492e+00,-1.821440309286117554e-01,-8.164590597152709961e-01,2.217552661895751953e-01,-6.693699359893798828e-01,2.556317448616027832e-01,-1.309988141059875488e+00,4.793021678924560547e-01,1.000000000000000000e+00
1.369893848896026611e-01,3.020849704742431641e+00,1.428366184234619141e+00,-3.625267267227172852e+00,5.695514678955078125e-01,-5.947008728981018066e-01,-3.973917663097381592e-01,1.828616619110107422e+00,-1.363963913172483444e-02,4.721634387969970703e-01,-8.048523217439651489e-02,-1.867144346237182617e+00,-1.203602701425552368e-01,-8.701970577239990234e-01,1.079205751419067383e+00,-2.266013175249099731e-01,9.000000000000000000e+00
-1.789796471595764160e+00,1.984462738037109375e+00,9.500302076339721680e-01,-1.844310402870178223e+00,-3.226554691791534424e-01,1.167861700057983398e+00,3.114957809448242188e-01,1.698472976684570312e+00,-9.564240574836730957e-01,1.095348358154296875e+00,1.852502822875976562e-01,-1.696907997131347656e+00,-4.955455362796783447e-01,-1.657193660736083984e+00,1.262629628181457520e-01,-1.520735472440719604e-01,9.000000000000000000e+00
-2.868897199630737305e+00,-4.527287483215332031e-01,5.937061309814453125e-01,1.153496861457824707e+00,-1.925081968307495117e+00,4.469091296195983887e-01,2.136966705322265625e+00,-6.607863306999206543e-01,-1.080896973609924316e+00,4.966294169425964355e-01,-4.609664678573608398e-01,3.474959433078765869e-01,-6.450281143188476562e-01,1.361147165298461914e-01,-5.847006440162658691e-01,2.010299563407897949e-01,1.000000000000000000e+00
1.630075693130493164e+00,2.682742834091186523e+00,7.931154370307922363e-01,-5.132917881011962891e+00,-1.154200911521911621e+00,1.405280232429504395e+00,-8.820673227310180664e-01,-5.967425704002380371e-01,1.031472563743591309e+00,-6.491909623146057129e-01,-2.325052022933959961e+00,4.718754813075065613e-02,1.256810426712036133e+00,5.610830783843994141e-01,-9.596503973007202148e-01,-1.064685657620429993e-01,4.000000000000000000e+00
4.578886508941650391e+00,2.981497049331665039e-01,-3.120326399803161621e-01,9.028025269508361816e-01,2.518017292022705078e+00,9.986637234687805176e-01,2.109989643096923828e+00,-2.694278359413146973e-01,1.457643955945968628e-01,-1.124606370925903320e+00,1.697963953018188477e+00,-2.126834869384765625e+00,8.412520885467529297e-01,1.373999714851379395e+00,-1.023961424827575684e+00,-1.703395694494247437e-01,0.000000000000000000e+00
