-3.354787111282348633e+00,-2.339511156082153320e+00,-1.064417481422424316e+00,1.000000000000000000e+00
-4.056001603603363037e-01,-1.315557360649108887e+00,-1.505657076835632324e+00,5.000000000000000000e+00
8.167998194694519043e-01,3.317675590515136719e+00,3.061313629150390625e+00,9.000000000000000000e+00
8.780390769243240356e-02,2.345581531524658203e+00,1.407615065574645996e+00,4.000000000000000000e+00
-3.109304189682006836e+00,-1.111623525619506836e+00,8.447915315628051758e-01,1.000000000000000000e+00
1.369908750057220459e-01,3.020854949951171875e+00,1.428487658500671387e+00,9.000000000000000000e+00
-1.789793372154235840e+00,1.984467983245849609e+00,9.501906633377075195e-01,9.000000000000000000e+00
-2.868897199630737305e+00,-4.527284204959869385e-01,5.936411023139953613e-01,1.000000000000000000e+00
1.630082011222839355e+00,2.682752132415771484e+00,7.933346629142761230e-01,4.000000000000000000e+00
4.578886508941650391e+00,2.981432676315307617e-01,-3.122379183769226074e-01,0.000000000000000000e+00
4.005022525787353516e+00,-9.402924776077270508e-01,8.865618705749511719e-01,0.000000000000000000e+00
8.142333477735519409e-02,-5.083405375480651855e-01,9.250249266624450684e-01,5.000000000000000000e+00
-1.108850002288818359e+00,1.704803466796875000e+00,1.621610879898071289e+00,9.000000000000000000e+00
1.058747649192810059e+00,-1.357951879501342773e+00,5.491426587104797363e-01,0.000000000000000000e+00
8.322864532470703125e+00,-9.043829441070556641e-01,-3.971436321735382080e-01,0.000000000000000000e+00
3.972214937210083008e+00,-3.230864107608795166e-01,-3.110235929489135742e+00,0.000000000000000000e+00
-3.245283126831054688e+00,-1.856126427650451660e+00,-8.376577496528625488e-01,1.000000000000000000e+00
6.180301308631896973e-01,4.183372855186462402e-01,1.860194206237792969e+00,5.000000000000000000e+00
-1.556605696678161621e+00,1.104877352714538574e+00,-3.243343114852905273e+00,7.000000000000000000e+00
-1.313051939010620117e+00,2.026745796203613281e+00,4.848080277442932129e-01,9.000000000000000000e+00
1.724331736564636230e+00,1.352198719978332520e-01,3.055046796798706055e-01,0.000000000000000000e+00
-3.122282266616821289e+00,-3.288784265518188477e+00,-1.623972177505493164e+00,1.000000000000000000e+00
7.499525547027587891e+00,7.476639151573181152e-01,-2.697861433029174805e+00,0.000000000000000000e+00
-3.353353738784790039e+00,-2.643782615661621094e+00,-5.180901288986206055e-01,1.000000000000000000e+00
6.181718111038208008e-01,-1.597712516784667969e+00,3.155465364456176758e+00,5.000000000000000000e+00
-2.949027776718139648e+00,-3.265561461448669434e-01,1.012358292937278748e-01,7.000000000000000000e+00
-1.297152400016784668e+00,-1.226304411888122559e+00,1.008702158927917480e+00,5.000000000000000000e+00
1.712747216224670410e+00,4.403654634952545166e-01,-1.218157052993774414e+00,0.000000000000000000e+00
-1.944600224494934082e+00,1.373814225196838379e+00,2.458594739437103271e-01,7.000000000000000000e+00
1.482970118522644043e-01,-2.751097977161407471e-01,4.161954224109649658e-01,5.000000000000000000e+00
-1.703927159309387207e+00,-1.469093561172485352e+00,-2.264427185058593750e+00,5.000000000000000000e+00
6.172102689743041992e-02,2.543072223663330078e+00,-6.650660037994384766e-01,4.000000000000000000e+00
-1.395960301160812378e-01,-2.660114526748657227e+00,-5.496699810028076172e-01,2.000000000000000000e+00
-2.605187892913818359e+00,-1.370255589485168457e+00,-1.001697540283203125e+00,1.000000000000000000e+00
2.030936479568481445e+00,6.677013635635375977e-01,-3.087058067321777344e+00,0.000000000000000000e+00
-1.767833113670349121e+00,-1.116454958915710449e+00,-2.220194101333618164e+00,5.000000000000000000e+00
-3.327259540557861328e+00,-3.386605262756347656e+00,-1.853029370307922363e+00,1.000000000000000000e+00
2.673960685729980469e+00,3.670738935470581055e+00,-5.172138810157775879e-01,9.000000000000000000e+00
2.448860555887222290e-01,3.923171997070312500e+00,7.910683155059814453e-01,4.000000000000000000e+00
