-3.354758977890014648e+00,-2.339365482330322266e+00,-1.064486384391784668e+00,-2.758742272853851318e-01,-1.041881203651428223e+00,1.683326810598373413e-01,-2.333264827728271484e+00,-1.524140238761901855e-01,1.170169115066528320e+00,9.116444587707519531e-01,1.914572119712829590e-01,-4.365812540054321289e-01,9.098023176193237305e-01,-2.795302271842956543e-01,-1.178059056401252747e-01,1.000000000000000000e+00
-4.055950939655303955e-01,-1.315551280975341797e+00,-1.505374789237976074e+00,2.346156597137451172e+00,-2.296991795301437378e-01,5.466489791870117188e-01,7.941348552703857422e-01,-3.574586510658264160e-01,7.212368845939636230e-01,5.899260044097900391e-01,-9.409008175134658813e-02,-4.428599476814270020e-01,-7.643702030181884766e-01,8.982365727424621582e-01,-5.564345717430114746e-01,5.000000000000000000e+00
8.167923688888549805e-01,3.317653179168701172e+00,3.061035633087158203e+00,-1.282147288322448730e+00,1.409347534179687500e+00,1.957507729530334473e+00,-2.777093052864074707e-01,1.940651893615722656e+00,3.338904380798339844e+00,-5.703126192092895508e-01,-6.104283928871154785e-01,-6.576694250106811523e-01,-6.350831985473632812e-01,-1.998962402343750000e+00,-2.159149646759033203e+00,9.000000000000000000e+00
8.780110627412796021e-02,2.345575809478759766e+00,1.407445073127746582e+00,-1.703764677047729492e+00,-1.773134469985961914e+00,2.258186101913452148e+00,-3.532875478267669678e-01,-1.659457206726074219e+00,4.823634922504425049e-01,-3.427089750766754150e-01,-9.120733141899108887e-01,3.499424457550048828e-01,7.302794456481933594e-01,-3.268135786056518555e-01,-4.749965667724609375e-01,4.000000000000000000e+00
-3.109308719635009766e+00,-1.111624479293823242e+00,8.448422551155090332e-01,1.105328679084777832e+00,-1.778903365135192871e+00,5.488507747650146484e-01,1.886971712112426758e+00,1.214325129985809326e-01,-1.291632533073425293e+00,-1.820404976606369019e-01,-8.148170113563537598e-01,2.197792530059814453e-01,-6.693792343139648438e-01,2.598048448562622070e-01,-1.327135562896728516e+00,1.000000000000000000e+00
1.369919329881668091e-01,3.020845890045166016e+00,1.428364396095275879e+00,-3.625282764434814453e+00,5.695675015449523926e-01,-5.947126150131225586e-01,-3.973124921321868896e-01,1.828559875488281250e+00,-1.377399172633886337e-02,4.722090065479278564e-01,-7.798805087804794312e-02,-1.866023778915405273e+00,-1.227189376950263977e-01,-8.513620495796203613e-01,1.074582099914550781e+00,9.000000000000000000e+00
-1.789795756340026855e+00,1.984460949897766113e+00,9.500308036804199219e-01,-1.844311118125915527e+00,-3.226596117019653320e-01,1.167845964431762695e+00,3.114388287067413330e-01,1.698452353477478027e+00,-9.566183686256408691e-01,1.095354676246643066e+00,1.841987669467926025e-01,-1.695507287979125977e+00,-4.944922029972076416e-01,-1.663422346115112305e+00,1.450818926095962524e-01,9.000000000000000000e+00
-2.868898868560791016e+00,-4.527270793914794922e-01,5.937083363533020020e-01,1.153496265411376953e+00,-1.925076007843017578e+00,4.469005763530731201e-01,2.136954069137573242e+00,-6.608535051345825195e-01,-1.080881714820861816e+00,4.966588914394378662e-01,-4.599360227584838867e-01,3.459147810935974121e-01,-6.437309384346008301e-01,1.368456035852432251e-01,-6.003996729850769043e-01,1.000000000000000000e+00
1.630078434944152832e+00,2.682739019393920898e+00,7.931127548217773438e-01,-5.132915019989013672e+00,-1.154205918312072754e+00,1.405274271965026855e+00,-8.820813298225402832e-01,-5.967649221420288086e-01,1.031496882438659668e+00,-6.492183804512023926e-01,-2.324404478073120117e+00,4.725077375769615173e-02,1.256716847419738770e+00,5.622655153274536133e-01,-9.653784632682800293e-01,4.000000000000000000e+00
4.578892707824707031e+00,2.981439530849456787e-01,-3.120350241661071777e-01,9.027991294860839844e-01,2.518020629882812500e+00,9.986597299575805664e-01,2.110026836395263672e+00,-2.693491578102111816e-01,1.457658559083938599e-01,-1.124407887458801270e+00,1.697761774063110352e+00,-2.128326654434204102e+00,8.407356142997741699e-01,1.373781681060791016e+00,-1.032489657402038574e+00,0.000000000000000000e+00
4.005032062530517578e+00,-9.402871727943420410e-01,8.868001699447631836e-01,-9.072782397270202637e-01,-3.197269201278686523e+00,-2.273828744888305664e+00,-2.531285524368286133e+00,-5.208485722541809082e-01,-1.523530006408691406e+00,2.310355901718139648e-01,-2.292989194393157959e-01,1.474517583847045898e+00,-5.803350359201431274e-02,1.643165826797485352e+00,4.755850136280059814e-01,0.000000000000000000e+00
8.143033832311630249e-02,-5.083306431770324707e-01,9.253834486007690430e-01,2.571649789810180664e+00,8.159638047218322754e-01,1.922621488571166992e+00,-3.991334736347198486e-01,-6.459809541702270508e-01,-1.281252503395080566e+00,1.584615111351013184e+00,-5.059316754341125488e-01,-8.523354530334472656e-01,-1.944298267364501953e+00,1.311558365821838379e+00,2.753568589687347412e-01,5.000000000000000000e+00
-1.108856558799743652e+00,1.704790472984313965e+00,1.621332287788391113e+00,-1.192366957664489746e+00,-5.054527521133422852e-01,2.258592605590820312e+00,-8.476502299308776855e-01,2.094152450561523438e+00,6.249308586120605469e-01,-2.503865398466587067e-02,-1.157915871590375900e-02,-5.444010496139526367e-01,-1.195668429136276245e-01,-1.744547247886657715e+00,1.315083205699920654e-01,9.000000000000000000e+00
1.058748126029968262e+00,-1.357954859733581543e+00,5.491552948951721191e-01,-8.737677335739135742e-02,-2.288889884948730469e+00,-3.397915065288543701e-01,2.402266860008239746e-02,-2.474490165710449219e+00,-6.736800819635391235e-02,-5.360769033432006836e-01,1.791292130947113037e-01,-3.616754412651062012e-01,1.501703858375549316e+00,1.085993409156799316e+00,1.107349395751953125e+00,0.000000000000000000e+00
8.322869300842285156e+00,-9.043911099433898926e-01,-3.972343802452087402e-01,1.070091277360916138e-01,-1.038266062736511230e+00,-1.605755805969238281e+00,-1.144147038459777832e+00,1.209445953369140625e+00,-4.633332788944244385e-01,3.593000769615173340e-01,6.411979198455810547e-01,9.025428295135498047e-01,9.397116899490356445e-01,-3.509421050548553467e-01,-5.637955665588378906e-01,0.000000000000000000e+00
3.972216606140136719e+00,-3.230879008769989014e-01,-3.110335350036621094e+00,3.226255416870117188e+00,-1.154559105634689331e-01,1.713374137878417969e+00,3.692221641540527344e-01,-4.607210755348205566e-01,2.857923030853271484e+00,3.996928036212921143e-01,-1.619744896888732910e+00,7.298730015754699707e-01,8.061112165451049805e-01,3.822592794895172119e-01,5.604305863380432129e-01,0.000000000000000000e+00
-3.245288372039794922e+00,-1.856125831604003906e+00,-8.377450108528137207e-01,-5.389757156372070312e-01,-1.890224099159240723e+00,5.788697600364685059e-01,-1.615714430809020996e+00,-7.043184638023376465e-01,4.021561443805694580e-01,6.540555357933044434e-01,5.987804532051086426e-01,-1.937457770109176636e-01,7.931873798370361328e-01,-2.886244058609008789e-01,4.155504330992698669e-02,1.000000000000000000e+00
