-3.354737281799316406e+00,-2.339419603347778320e+00,-1.064474821090698242e+00,-2.758547663688659668e-01,-1.041842579841613770e+00,1.682558953762054443e-01,-2.333374977111816406e+00,-1.523626297712326050e-01,1.170220971107482910e+00,9.119518399238586426e-01,1.927188336849212646e-01,-4.338758885860443115e-01,9.033018350601196289e-01,-2.887349724769592285e-01,1.000000000000000000e+00
-4.055796265602111816e-01,-1.315583586692810059e+00,-1.505418896675109863e+00,2.346154451370239258e+00,-2.296965420246124268e-01,5.464269518852233887e-01,7.945998907089233398e-01,-3.580306172370910645e-01,7.205710411071777344e-01,5.894188284873962402e-01,-9.853017330169677734e-02,-4.493596255779266357e-01,-7.435113787651062012e-01,9.221651554107666016e-01,5.000000000000000000e+00
8.167827725410461426e-01,3.317667484283447266e+00,3.060976505279541016e+00,-1.282153964042663574e+00,1.409331798553466797e+00,1.957340717315673828e+00,-2.773358225822448730e-01,1.940105795860290527e+00,3.338554859161376953e+00,-5.707032680511474609e-01,-6.144658923149108887e-01,-6.651571393013000488e-01,-6.119263768196105957e-01,-1.955949664115905762e+00,9.000000000000000000e+00
8.779584616422653198e-02,2.345580339431762695e+00,1.407431960105895996e+00,-1.703784823417663574e+00,-1.773138284683227539e+00,2.258220911026000977e+00,-3.534461557865142822e-01,-1.659223794937133789e+00,4.822815954685211182e-01,-3.421448469161987305e-01,-9.110733270645141602e-01,3.509821593761444092e-01,7.229564785957336426e-01,-3.436340987682342529e-01,4.000000000000000000e+00
-3.109304666519165039e+00,-1.111626148223876953e+00,8.448477983474731445e-01,1.105327963829040527e+00,-1.778907060623168945e+00,5.488867759704589844e-01,1.886932611465454102e+00,1.214830949902534485e-01,-1.291689276695251465e+00,-1.818864941596984863e-01,-8.148928880691528320e-01,2.210133373737335205e-01,-6.730856895446777344e-01,2.567894458770751953e-01,1.000000000000000000e+00
1.369852423667907715e-01,3.020849943161010742e+00,1.428348183631896973e+00,-3.625256299972534180e+00,5.695208907127380371e-01,-5.949053764343261719e-01,-3.967537581920623779e-01,1.827911019325256348e+00,-1.454069651663303375e-02,4.717077016830444336e-01,-8.429332077503204346e-02,-1.876740574836730957e+00,-9.489511698484420776e-02,-8.084598183631896973e-01,9.000000000000000000e+00
-1.789798974990844727e+00,1.984460353851318359e+00,9.500219821929931641e-01,-1.844306588172912598e+00,-3.226596117019653320e-01,1.167814373970031738e+00,3.115931749343872070e-01,1.698237895965576172e+00,-9.566188454627990723e-01,1.095284342765808105e+00,1.835548430681228638e-01,-1.697972178459167480e+00,-4.886082708835601807e-01,-1.652071237564086914e+00,9.000000000000000000e+00
-2.868894338607788086e+00,-4.527297019958496094e-01,5.937103033065795898e-01,1.153497576713562012e+00,-1.925082445144653320e+00,4.469220340251922607e-01,2.136917352676391602e+00,-6.608080267906188965e-01,-1.080795526504516602e+00,4.967582523822784424e-01,-4.594558775424957275e-01,3.478800654411315918e-01,-6.495801210403442383e-01,1.302672326564788818e-01,1.000000000000000000e+00
1.630070567131042480e+00,2.682743549346923828e+00,7.930972576141357422e-01,-5.132912158966064453e+00,-1.154222249984741211e+00,1.405173778533935547e+00,-8.817910552024841309e-01,-5.970864295959472656e-01,1.031124949455261230e+00,-6.493746042251586914e-01,-2.328181028366088867e+00,4.193248972296714783e-02,1.272763967514038086e+00,5.918213725090026855e-01,4.000000000000000000e+00
4.578886508941650391e+00,2.981524169445037842e-01,-3.120348155498504639e-01,9.028021097183227539e-01,2.518014669418334961e+00,9.986283183097839355e-01,2.110095977783203125e+00,-2.694678902626037598e-01,1.456692665815353394e-01,-1.124786019325256348e+00,1.696852564811706543e+00,-2.128541707992553711e+00,8.469849228858947754e-01,1.384666204452514648e+00,0.000000000000000000e+00
4.005028247833251953e+00,-9.402715563774108887e-01,8.868032693862915039e-01,-9.072766304016113281e-01,-3.197276830673217773e+00,-2.273941516876220703e+00,-2.531118392944335938e+00,-5.211999416351318359e-01,-1.523539662361145020e+00,2.308045774698257446e-01,-2.309914678335189819e-01,1.469231605529785156e+00,-4.649107903242111206e-02,1.688407063484191895e+00,0.000000000000000000e+00
8.143185824155807495e-02,-5.083252191543579102e-01,9.253877401351928711e-01,2.571647644042968750e+00,8.159734606742858887e-01,1.922654390335083008e+00,-3.992274999618530273e-01,-6.458749771118164062e-01,-1.281056880950927734e+00,1.584592580795288086e+00,-5.051875710487365723e-01,-8.503144383430480957e-01,-1.950058341026306152e+00,1.302372336387634277e+00,5.000000000000000000e+00
-1.108858942985534668e+00,1.704794406890869141e+00,1.621321797370910645e+00,-1.192362308502197266e+00,-5.054709911346435547e-01,2.258438587188720703e+00,-8.472852706909179688e-01,2.093587875366210938e+00,6.247871518135070801e-01,-2.542916126549243927e-02,-1.341075543314218521e-02,-5.530828237533569336e-01,-1.012936383485794067e-01,-1.688054680824279785e+00,9.000000000000000000e+00
1.058750510215759277e+00,-1.357949018478393555e+00,5.491622686386108398e-01,-8.737797290086746216e-02,-2.288882255554199219e+00,-3.397208154201507568e-01,2.384737692773342133e-02,-2.474282979965209961e+00,-6.722919642925262451e-02,-5.359969735145568848e-01,1.810330301523208618e-01,-3.552205264568328857e-01,1.490712642669677734e+00,1.059923410415649414e+00,0.000000000000000000e+00
8.322862625122070312e+00,-9.043803215026855469e-01,-3.972326219081878662e-01,1.070063859224319458e-01,-1.038249969482421875e+00,-1.605662822723388672e+00,-1.144304990768432617e+00,1.209765672683715820e+00,-4.631561338901519775e-01,3.599537014961242676e-01,6.424072980880737305e-01,9.054837822914123535e-01,9.282741546630859375e-01,-3.776608705520629883e-01,0.000000000000000000e+00
3.972213745117187500e+00,-3.230928778648376465e-01,-3.110330820083618164e+00,3.226262331008911133e+00,-1.154632866382598877e-01,1.713421821594238281e+00,3.692025244235992432e-01,-4.605922102928161621e-01,2.857774496078491211e+00,4.002588689327239990e-01,-1.620120048522949219e+00,7.317451238632202148e-01,8.003510236740112305e-01,3.601891100406646729e-01,0.000000000000000000e+00
-3.245279788970947266e+00,-1.856134176254272461e+00,-8.377391695976257324e-01,-5.389759540557861328e-01,-1.890223264694213867e+00,5.788774490356445312e-01,-1.615719437599182129e+00,-7.042621970176696777e-01,4.021722972393035889e-01,6.542585492134094238e-01,5.990042686462402344e-01,-1.927589327096939087e-01,7.927583456039428711e-01,-2.917848527431488037e-01,1.000000000000000000e+00
6.180261373519897461e-01,4.183352887630462646e-01,1.859899163246154785e+00,-1.578680872917175293e+00,-1.686015367507934570e+00,1.968271255493164062e+00,-1.267827153205871582e+00,5.630503892898559570e-01,-1.813697934150695801e+00,-1.168890118598937988e+00,-4.710316956043243408e-01,4.786678552627563477e-01,1.003879681229591370e-01,-1.480749964714050293e+00,5.000000000000000000e+00
