-3.354724168777465820e+00,-2.339430809020996094e+00,-1.064515709877014160e+00,-2.758447825908660889e-01,-1.041882634162902832e+00,1.000000000000000000e+00
-4.055949151515960693e-01,-1.315569281578063965e+00,-1.505396842956542969e+00,2.346199750900268555e+00,-2.298650592565536499e-01,5.000000000000000000e+00
8.167892694473266602e-01,3.317653417587280273e+00,3.061003446578979492e+00,-1.282303333282470703e+00,1.409447550773620605e+00,9.000000000000000000e+00
8.779853582382202148e-02,2.345576763153076172e+00,1.407432198524475098e+00,-1.703723669052124023e+00,-1.773130536079406738e+00,4.000000000000000000e+00
-3.109304904937744141e+00,-1.111624360084533691e+00,8.448438644409179688e-01,1.105234265327453613e+00,-1.778853178024291992e+00,1.000000000000000000e+00
1.369896233081817627e-01,3.020843505859375000e+00,1.428365111351013184e+00,-3.625320672988891602e+00,5.695655941963195801e-01,9.000000000000000000e+00
-1.789795279502868652e+00,1.984457492828369141e+00,9.500449895858764648e-01,-1.844493269920349121e+00,-3.226884901523590088e-01,9.000000000000000000e+00
-2.868894815444946289e+00,-4.527277946472167969e-01,5.937100648880004883e-01,1.153439402580261230e+00,-1.925048470497131348e+00,1.000000000000000000e+00
1.630076050758361816e+00,2.682738065719604492e+00,7.931225299835205078e-01,-5.132992267608642578e+00,-1.154214859008789062e+00,4.000000000000000000e+00
4.578886508941650391e+00,2.981487214565277100e-01,-3.120444715023040771e-01,9.029946327209472656e-01,2.517981052398681641e+00,0.000000000000000000e+00
4.005027770996093750e+00,-9.402750134468078613e-01,8.867809176445007324e-01,-9.070836901664733887e-01,-3.197260379791259766e+00,0.000000000000000000e+00
8.143057674169540405e-02,-5.083252191543579102e-01,9.253855347633361816e-01,2.571773290634155273e+00,8.158512711524963379e-01,5.000000000000000000e+00
-1.108856558799743652e+00,1.704785704612731934e+00,1.621321916580200195e+00,-1.192484378814697266e+00,-5.052423477172851562e-01,9.000000000000000000e+00
1.058748722076416016e+00,-1.357951402664184570e+00,5.491372346878051758e-01,-8.721330761909484863e-02,-2.288872957229614258e+00,0.000000000000000000e+00
8.322858810424804688e+00,-9.043874144554138184e-01,-3.972357213497161865e-01,1.069315820932388306e-01,-1.038217067718505859e+00,0.000000000000000000e+00
3.972212791442871094e+00,-3.230885565280914307e-01,-3.110319137573242188e+00,3.226213216781616211e+00,-1.155894845724105835e-01,0.000000000000000000e+00
