-1.589456319808959961e+00,-5.910922288894653320e-01,-1.156449794769287109e+00,-1.399006545543670654e-01,5.000000000000000000e+00
-2.579773187637329102e+00,-2.913868665695190430e+00,-2.288446664810180664e+00,4.491162002086639404e-01,1.000000000000000000e+00
-2.637710332870483398e+00,-4.863636195659637451e-01,-6.717221140861511230e-01,-1.266483962535858154e-01,7.000000000000000000e+00
4.889584481716156006e-01,1.039267897605895996e+00,-1.397445797920227051e+00,-3.659302294254302979e-01,0.000000000000000000e+00
3.643831491470336914e+00,-9.774557948112487793e-01,-3.514305830001831055e+00,2.412826120853424072e-01,0.000000000000000000e+00
-2.502688169479370117e+00,-2.179696559906005859e+00,-1.549119472503662109e+00,-3.806747496128082275e-01,1.000000000000000000e+00
-1.086953878402709961e+00,-2.204462766647338867e+00,3.110675334930419922e+00,5.545915961265563965e-01,3.000000000000000000e+00
4.075910896062850952e-02,-6.993499398231506348e-01,3.343830585479736328e+00,1.422903895378112793e+00,3.000000000000000000e+00
1.575707912445068359e+00,1.854905858635902405e-02,-4.794155120849609375e+00,1.144635558128356934e+00,0.000000000000000000e+00
-3.237017154693603516e+00,-1.781365633010864258e+00,-6.040849685668945312e-01,-1.792577266693115234e+00,1.000000000000000000e+00
-2.081618785858154297e+00,3.220601797103881836e+00,-1.108774691820144653e-01,1.351980417966842651e-01,7.000000000000000000e+00
-1.141157627105712891e+00,1.483450055122375488e+00,-1.836499810218811035e+00,1.818812340497970581e-01,7.000000000000000000e+00
4.543772697448730469e+00,-7.845297455787658691e-01,-1.199239969253540039e+00,-1.742334961891174316e+00,0.000000000000000000e+00
1.490245103836059570e+00,7.026455402374267578e-01,5.023223757743835449e-01,1.240732789039611816e+00,0.000000000000000000e+00
2.207138061523437500e+00,-1.616161108016967773e+00,2.382057666778564453e+00,-1.649359226226806641e+00,5.000000000000000000e+00
-2.720871448516845703e+00,-8.416528105735778809e-01,-1.541339159011840820e+00,-5.179685950279235840e-01,1.000000000000000000e+00
-2.665652751922607422e+00,-4.903944730758666992e-01,1.080497264862060547e+00,2.878973633050918579e-02,1.000000000000000000e+00
2.366638422012329102e+00,4.002939164638519287e-01,-1.749280571937561035e+00,-4.124449253082275391e+00,0.000000000000000000e+00
1.031596183776855469e+00,-2.912303447723388672e+00,6.088284254074096680e-01,1.041603922843933105e+00,5.000000000000000000e+00
2.733456611633300781e+00,-1.126514315605163574e+00,1.907042741775512695e+00,2.099642515182495117e+00,5.000000000000000000e+00
-3.102635383605957031e+00,-2.401677370071411133e+00,-1.478684186935424805e+00,-1.040088534355163574e+00,1.000000000000000000e+00
5.846192240715026855e-01,2.632021903991699219e+00,-2.630642652511596680e+00,1.564271569252014160e+00,9.000000000000000000e+00
-3.116064786911010742e+00,-2.365586996078491211e+00,-2.090626239776611328e+00,-1.214372646063566208e-02,1.000000000000000000e+00
-1.602509379386901855e+00,2.707139730453491211e+00,-9.468597173690795898e-01,-8.539093732833862305e-01,7.000000000000000000e+00
-1.033811211585998535e+00,3.506472587585449219e+00,-3.728441596031188965e-01,2.385137319564819336e+00,9.000000000000000000e+00
-3.527803659439086914e+00,-1.089938521385192871e+00,-1.387673974037170410e+00,1.841592669486999512e+00,1.000000000000000000e+00
-1.991340041160583496e+00,2.042141437530517578e+00,1.128215432167053223e+00,5.573664903640747070e-01,9.000000000000000000e+00
-3.531669378280639648e+00,-9.396316409111022949e-01,2.285220026969909668e-01,-6.399242281913757324e-01,1.000000000000000000e+00
