-1.589449048042297363e+00,-5.911051034927368164e-01,-1.156344056129455566e+00,-1.398129463195800781e-01,-3.971679210662841797e-01,5.000000000000000000e+00
-2.579778671264648438e+00,-2.913859128952026367e+00,-2.288416624069213867e+00,4.491838812828063965e-01,3.708333969116210938e+00,1.000000000000000000e+00
-2.637713909149169922e+00,-4.863983690738677979e-01,-6.717528700828552246e-01,-1.266207545995712280e-01,2.883833408355712891e+00,7.000000000000000000e+00
4.889594614505767822e-01,1.039268016815185547e+00,-1.397432446479797363e+00,-3.659797906875610352e-01,-1.367902994155883789e+00,0.000000000000000000e+00
3.643831014633178711e+00,-9.774584770202636719e-01,-3.514324426651000977e+00,2.414439022541046143e-01,-1.700580596923828125e+00,0.000000000000000000e+00
-2.502692461013793945e+00,-2.179697990417480469e+00,-1.549136877059936523e+00,-3.806424140930175781e-01,2.545636653900146484e+00,1.000000000000000000e+00
-1.086957216262817383e+00,-2.204458475112915039e+00,3.110694646835327148e+00,5.544509291648864746e-01,-4.212045669555664062e-01,3.000000000000000000e+00
4.075841605663299561e-02,-6.993513107299804688e-01,3.343837499618530273e+00,1.422731041908264160e+00,-1.720682144165039062e+00,3.000000000000000000e+00
1.575707793235778809e+00,1.856154575943946838e-02,-4.794136047363281250e+00,1.144585967063903809e+00,4.070073366165161133e-01,0.000000000000000000e+00
-3.237022638320922852e+00,-1.781360268592834473e+00,-6.040873527526855469e-01,-1.792520284652709961e+00,-1.895911931991577148e+00,1.000000000000000000e+00
-2.081615686416625977e+00,3.220602989196777344e+00,-1.108815446496009827e-01,1.352730840444564819e-01,5.606759190559387207e-01,7.000000000000000000e+00
-1.141156554222106934e+00,1.483448147773742676e+00,-1.836515188217163086e+00,1.817941814661026001e-01,2.867517709732055664e+00,7.000000000000000000e+00
4.543773651123046875e+00,-7.845435738563537598e-01,-1.199272751808166504e+00,-1.742192268371582031e+00,-5.307002067565917969e-01,0.000000000000000000e+00
1.490246295928955078e+00,7.026363611221313477e-01,5.023095011711120605e-01,1.240604281425476074e+00,-7.646866440773010254e-01,0.000000000000000000e+00
2.207137346267700195e+00,-1.616161346435546875e+00,2.382083415985107422e+00,-1.649273753166198730e+00,1.796952843666076660e+00,5.000000000000000000e+00
-2.720873117446899414e+00,-8.416533470153808594e-01,-1.541352868080139160e+00,-5.180238485336303711e-01,3.584717988967895508e+00,1.000000000000000000e+00
-2.665654182434082031e+00,-4.903984665870666504e-01,1.080486893653869629e+00,2.871567942202091217e-02,-3.307111978530883789e+00,1.000000000000000000e+00
2.366640567779541016e+00,4.002987146377563477e-01,-1.749275445938110352e+00,-4.124370098114013672e+00,-3.620131611824035645e-01,0.000000000000000000e+00
1.031592607498168945e+00,-2.912310123443603516e+00,6.088209152221679688e-01,1.041656136512756348e+00,-1.436474084854125977e+00,5.000000000000000000e+00
2.733456134796142578e+00,-1.126527786254882812e+00,1.907024979591369629e+00,2.099676370620727539e+00,-5.615237951278686523e-01,5.000000000000000000e+00
-3.102640151977539062e+00,-2.401669740676879883e+00,-1.478676199913024902e+00,-1.040164351463317871e+00,8.996521234512329102e-01,1.000000000000000000e+00
5.846234560012817383e-01,2.632033824920654297e+00,-2.630614519119262695e+00,1.564257621765136719e+00,1.707460641860961914e+00,9.000000000000000000e+00
-3.116070270538330078e+00,-2.365587711334228516e+00,-2.090642213821411133e+00,-1.218754425644874573e-02,3.713561534881591797e+00,1.000000000000000000e+00
-1.602506518363952637e+00,2.707142829895019531e+00,-9.468592405319213867e-01,-8.539741635322570801e-01,1.557289719581604004e+00,7.000000000000000000e+00
-1.033807635307312012e+00,3.506476163864135742e+00,-3.728457391262054443e-01,2.385142803192138672e+00,-1.625269889831542969e+00,9.000000000000000000e+00
-3.527805566787719727e+00,-1.089936137199401855e+00,-1.387675404548645020e+00,1.841627240180969238e+00,2.076436519622802734e+00,1.000000000000000000e+00
-1.991338253021240234e+00,2.042136907577514648e+00,1.128203034400939941e+00,5.575178861618041992e-01,-1.509130835533142090e+00,9.000000000000000000e+00
-3.531671762466430664e+00,-9.396321773529052734e-01,2.285152822732925415e-01,-6.398471593856811523e-01,-2.463022708892822266e+00,1.000000000000000000e+00
1.620842337608337402e+00,-1.665707081556320190e-01,-1.910996556282043457e+00,2.989713430404663086e+00,-8.812677860260009766e-01,0.000000000000000000e+00
-4.262419044971466064e-01,-9.870035648345947266e-01,4.886932849884033203e+00,9.054402709007263184e-01,1.564584136009216309e+00,3.000000000000000000e+00
-8.116453140974044800e-02,3.517396926879882812e+00,1.548025608062744141e+00,-9.036424756050109863e-01,1.118382811546325684e+00,9.000000000000000000e+00
4.585449695587158203e+00,3.534595072269439697e-01,-3.991977691650390625e+00,4.057451248168945312e+00,1.543853133916854858e-01,0.000000000000000000e+00
2.180789947509765625e+00,-2.398889541625976562e+00,5.744697451591491699e-01,3.401784420013427734e+00,-9.925758242607116699e-01,3.000000000000000000e+00
-1.793603777885437012e+00,2.429608821868896484e+00,1.642143249511718750e+00,2.076197862625122070e+00,-1.320797085762023926e+00,9.000000000000000000e+00
9.528136849403381348e-01,-1.713298201560974121e+00,2.290579557418823242e+00,-1.467775464057922363e+00,-3.876370191574096680e-01,5.000000000000000000e+00
2.455524541437625885e-02,2.259209394454956055e+00,7.168778032064437866e-02,6.979367733001708984e-01,5.307314991950988770e-01,7.000000000000000000e+00
1.328012198209762573e-01,-2.990295171737670898e+00,3.743726253509521484e+00,2.852436900138854980e-01,1.765871286392211914e+00,3.000000000000000000e+00
-1.831257581710815430e+00,2.739094257354736328e+00,-1.818825840950012207e+00,-1.821616291999816895e-01,1.451623678207397461e+00,7.000000000000000000e+00
1.008608862757682800e-01,-2.595600843429565430e+00,1.352339029312133789e+00,1.091766953468322754e+00,-1.029056981205940247e-01,3.000000000000000000e+00
-2.311083555221557617e+00,2.626199960708618164e+00,-7.577446103096008301e-02,-1.054127335548400879e+00,6.317986249923706055e-01,7.000000000000000000e+00
-5.849229693412780762e-01,9.058330655097961426e-01,-1.315855383872985840e+00,1.364932298660278320e+00,-1.374514579772949219e+00,5.000000000000000000e+00
-9.118832349777221680e-01,1.501592397689819336e+00,-2.817266225814819336e+00,-2.828976325690746307e-02,2.289291858673095703e+00,7.000000000000000000e+00
-1.873217344284057617e+00,-1.797656178474426270e+00,-2.307359933853149414e+00,-1.286000370979309082e+00,2.640716731548309326e-01,5.000000000000000000e+00
2.673483788967132568e-01,-1.391648411750793457e+00,-2.654162406921386719e+00,-1.033781647682189941e+00,-9.361426830291748047e-01,0.000000000000000000e+00
2.393467187881469727e+00,-1.218242287635803223e+00,3.456797361373901367e+00,1.050421595573425293e+00,1.557819008827209473e+00,5.000000000000000000e+00
3.475253343582153320e+00,-2.400738716125488281e+00,4.442398250102996826e-01,-2.823117017745971680e+00,8.460555076599121094e-01,0.000000000000000000e+00
-4.460979700088500977e-01,1.786797523498535156e+00,1.831453442573547363e+00,-2.893702313303947449e-02,5.347265601158142090e-01,9.000000000000000000e+00
7.615261077880859375e-01,-2.765676975250244141e+00,3.498983144760131836e+00,3.218493759632110596e-01,1.480928301811218262e+00,3.000000000000000000e+00
1.449575543403625488e+00,-2.418972402811050415e-01,4.099624633789062500e+00,2.808350324630737305e+00,-8.035092949867248535e-01,3.000000000000000000e+00
-1.901968836784362793e+00,-9.850968122482299805e-01,-1.756622910499572754e+00,-1.886804223060607910e+00,-5.070845484733581543e-01,5.000000000000000000e+00
-9.696407914161682129e-01,2.672891139984130859e+00,1.512254714965820312e+00,7.276685535907745361e-02,-2.437610030174255371e-01,9.000000000000000000e+00
-7.775279879570007324e-02,3.060688495635986328e+00,1.489760160446166992e+00,-2.860901691019535065e-02,1.518017172813415527e+00,7.000000000000000000e+00
-4.312489926815032959e-01,2.895651578903198242e+00,2.927876949310302734e+00,-8.014927059412002563e-02,8.348689675331115723e-01,9.000000000000000000e+00
6.634412765502929688e+00,-8.362690806388854980e-01,-2.448944330215454102e+00,-2.524862885475158691e-01,-9.011844396591186523e-01,0.000000000000000000e+00
