-1.589450120925903320e+00,-5.910171866416931152e-01,-1.156364083290100098e+00,5.000000000000000000e+00
-2.579777240753173828e+00,-2.913895606994628906e+00,-2.288508892059326172e+00,1.000000000000000000e+00
-2.637713670730590820e+00,-4.864074587821960449e-01,-6.717965006828308105e-01,7.000000000000000000e+00
4.889581203460693359e-01,1.039261102676391602e+00,-1.397470951080322266e+00,0.000000000000000000e+00
3.643829107284545898e+00,-9.774476885795593262e-01,-3.514308929443359375e+00,0.000000000000000000e+00
-2.502689123153686523e+00,-2.179690599441528320e+00,-1.549170970916748047e+00,1.000000000000000000e+00
-1.086954832077026367e+00,-2.204463958740234375e+00,3.110714673995971680e+00,3.000000000000000000e+00
4.075837507843971252e-02,-6.993544697761535645e-01,3.343797206878662109e+00,3.000000000000000000e+00
1.575706839561462402e+00,1.856775023043155670e-02,-4.794134140014648438e+00,0.000000000000000000e+00
-3.237017154693603516e+00,-1.781351208686828613e+00,-6.040757894515991211e-01,1.000000000000000000e+00
-2.081617832183837891e+00,3.220590591430664062e+00,-1.108936145901679993e-01,7.000000000000000000e+00
-1.141156435012817383e+00,1.483453631401062012e+00,-1.836600899696350098e+00,7.000000000000000000e+00
4.543770790100097656e+00,-7.845388650894165039e-01,-1.199269056320190430e+00,0.000000000000000000e+00
1.490243554115295410e+00,7.026237249374389648e-01,5.022206306457519531e-01,0.000000000000000000e+00
2.207138061523437500e+00,-1.616160869598388672e+00,2.382125616073608398e+00,5.000000000000000000e+00
-2.720870494842529297e+00,-8.416503071784973145e-01,-1.541402459144592285e+00,1.000000000000000000e+00
-2.665652513504028320e+00,-4.903895854949951172e-01,1.080434203147888184e+00,1.000000000000000000e+00
2.366638898849487305e+00,4.002973735332489014e-01,-1.749273538589477539e+00,0.000000000000000000e+00
1.031593799591064453e+00,-2.912305116653442383e+00,6.088103652000427246e-01,5.000000000000000000e+00
2.733453989028930664e+00,-1.126527547836303711e+00,1.906987786293029785e+00,5.000000000000000000e+00
