-1.589489936828613281e+00,-5.911123156547546387e-01,-1.156340360641479492e+00,-1.398944407701492310e-01,-3.971711099147796631e-01,-5.505915880203247070e-01,-2.723715782165527344e+00,6.167480349540710449e-01,-5.552183389663696289e-01,-5.781642794609069824e-01,-1.066312074661254883e+00,-1.751809954643249512e+00,5.000000000000000000e+00
-2.579772472381591797e+00,-2.913879632949829102e+00,-2.288476228713989258e+00,4.491474032402038574e-01,3.708251953125000000e+00,-1.937523722648620605e+00,-1.075423002243041992e+00,2.478518486022949219e-01,1.356044411659240723e+00,-5.238379836082458496e-01,-7.198293805122375488e-01,7.208596467971801758e-01,1.000000000000000000e+00
-2.637713909149169922e+00,-4.864041805267333984e-01,-6.717250943183898926e-01,-1.266244500875473022e-01,2.883927106857299805e+00,6.038009524345397949e-01,2.067834615707397461e+00,-7.344439029693603516e-01,2.565872156992554665e-03,1.402295976877212524e-01,7.134723067283630371e-01,7.192119956016540527e-01,7.000000000000000000e+00
4.889572858810424805e-01,1.039271950721740723e+00,-1.397452116012573242e+00,-3.659591376781463623e-01,-1.367596268653869629e+00,-1.261332750320434570e+00,-2.021591424942016602e+00,1.367799937725067139e-02,-9.129284024238586426e-01,2.500097751617431641e+00,-4.163534939289093018e-01,3.674824535846710205e-01,0.000000000000000000e+00
3.643830537796020508e+00,-9.774491190910339355e-01,-3.514311790466308594e+00,2.413926422595977783e-01,-1.701257348060607910e+00,-9.948193430900573730e-01,-5.998524427413940430e-01,-1.110794425010681152e+00,-4.299234151840209961e-01,-1.006435871124267578e+00,1.189755558967590332e+00,3.642860054969787598e-01,0.000000000000000000e+00
-2.502688407897949219e+00,-2.179699182510375977e+00,-1.549132227897644043e+00,-3.806367814540863037e-01,2.545292377471923828e+00,-2.527662277221679688e+00,-1.400121212005615234e+00,-9.682788252830505371e-01,8.926467895507812500e-01,-1.131415367126464844e+00,-9.764065742492675781e-01,-2.743978500366210938e-01,1.000000000000000000e+00
-1.086953163146972656e+00,-2.204462051391601562e+00,3.110691547393798828e+00,5.544249415397644043e-01,-4.207788407802581787e-01,-4.286192059516906738e-01,-2.086530178785324097e-01,-3.286823332309722900e-01,-5.002343058586120605e-01,-6.267762184143066406e-01,9.378391504287719727e-01,-5.277515649795532227e-01,3.000000000000000000e+00
4.075914248824119568e-02,-6.993575096130371094e-01,3.343820571899414062e+00,1.422789216041564941e+00,-1.719678521156311035e+00,1.386383891105651855e+00,-6.792969107627868652e-01,3.990509212017059326e-01,-2.579552233219146729e-01,-8.796803355216979980e-01,7.344269156455993652e-01,-1.079998970031738281e+00,3.000000000000000000e+00
1.575706839561462402e+00,1.856593415141105652e-02,-4.794132232666015625e+00,1.144599318504333496e+00,4.074150919914245605e-01,-3.397416174411773682e-01,-2.900741338729858398e+00,2.479081869125366211e+00,-1.789764165878295898e-01,-1.077249169349670410e+00,-4.458382725715637207e-01,-2.676643610000610352e+00,0.000000000000000000e+00
-3.237018108367919922e+00,-1.781362891197204590e+00,-6.040839552879333496e-01,-1.792540431022644043e+00,-1.896060585975646973e+00,6.605236530303955078e-01,6.435293555259704590e-01,2.431115508079528809e-02,-3.301274776458740234e-01,1.012559056282043457e+00,6.055586934089660645e-01,-8.111071586608886719e-01,1.000000000000000000e+00
-2.081622600555419922e+00,3.220601081848144531e+00,-1.108771190047264099e-01,1.352678388357162476e-01,5.606820583343505859e-01,2.156144857406616211e+00,1.094376564025878906e+00,-1.515952825546264648e+00,-2.026323787868022919e-02,-2.552990019321441650e-01,-4.740472137928009033e-01,7.649446725845336914e-01,7.000000000000000000e+00
-1.141159176826477051e+00,1.483445048332214355e+00,-1.836519956588745117e+00,1.818441450595855713e-01,2.868065595626831055e+00,4.584131538867950439e-01,1.145780920982360840e+00,-1.905889868736267090e+00,-1.010868474841117859e-01,-3.071773946285247803e-01,3.578307628631591797e-01,-1.186506152153015137e+00,7.000000000000000000e+00
4.543774604797363281e+00,-7.845334410667419434e-01,-1.199256777763366699e+00,-1.742282032966613770e+00,-5.315381884574890137e-01,-1.223573327064514160e+00,1.973310232162475586e+00,-5.486645102500915527e-01,-7.836704254150390625e-01,-2.080520391464233398e+00,1.261885404586791992e+00,2.210933208465576172e+00,0.000000000000000000e+00
1.490244030952453613e+00,7.026364803314208984e-01,5.022968053817749023e-01,1.240636944770812988e+00,-7.644008994102478027e-01,-6.737814545631408691e-01,-1.078715443611145020e+00,1.080049425363540649e-01,-1.233158111572265625e+00,1.917276263236999512e+00,8.871136307716369629e-01,4.170992076396942139e-01,0.000000000000000000e+00
2.207138776779174805e+00,-1.616155982017517090e+00,2.382080793380737305e+00,-1.649246811866760254e+00,1.796457648277282715e+00,4.900994300842285156e-01,1.384704113006591797e+00,4.655264914035797119e-01,-1.041073918342590332e+00,-8.316580653190612793e-01,-8.649588823318481445e-01,-2.149631977081298828e+00,5.000000000000000000e+00
-2.720872163772583008e+00,-8.416571617126464844e-01,-1.541351437568664551e+00,-5.180072784423828125e-01,3.584907054901123047e+00,-8.576382398605346680e-01,-4.423851966857910156e-01,-1.619246840476989746e+00,-1.271082311868667603e-01,-6.131797432899475098e-01,-6.689327955245971680e-01,-3.683895468711853027e-01,1.000000000000000000e+00
-2.665653705596923828e+00,-4.904023408889770508e-01,1.080480337142944336e+00,2.871715463697910309e-02,-3.307083845138549805e+00,4.484243392944335938e-01,3.427936434745788574e-01,1.292448997497558594e+00,9.999853372573852539e-01,-7.290554046630859375e-01,-4.290978610515594482e-01,-1.163344740867614746e+00,1.000000000000000000e+00
2.366639137268066406e+00,4.003035426139831543e-01,-1.749271273612976074e+00,-4.124409198760986328e+00,-3.621090948581695557e-01,1.224921122193336487e-01,7.127722501754760742e-01,-4.205620288848876953e-01,2.041340351104736328e+00,-1.330713987350463867e+00,-5.191128253936767578e-01,-1.229709237813949585e-01,0.000000000000000000e+00
1.031597852706909180e+00,-2.912307500839233398e+00,6.088095307350158691e-01,1.041682124137878418e+00,-1.436518430709838867e+00,-3.005664646625518799e-01,-1.200708270072937012e+00,-1.880470991134643555e+00,1.537351775914430618e-02,5.782398581504821777e-01,-7.694938220083713531e-03,1.921796351671218872e-01,5.000000000000000000e+00
2.733453989028930664e+00,-1.126523137092590332e+00,1.907015204429626465e+00,2.099711656570434570e+00,-5.616130232810974121e-01,1.032479643821716309e+00,-9.120413102209568024e-03,-1.112250447273254395e+00,9.787835180759429932e-02,1.198964595794677734e+00,1.167346119880676270e+00,1.311078310012817383e+00,5.000000000000000000e+00
-3.102635383605957031e+00,-2.401674032211303711e+00,-1.478680610656738281e+00,-1.040131449699401855e+00,8.998947739601135254e-01,-8.881701231002807617e-01,-6.039503216743469238e-01,2.845520675182342529e-01,-5.833801031112670898e-01,-2.438827306032180786e-01,1.361363291740417480e+00,4.841630160808563232e-01,1.000000000000000000e+00
5.846180319786071777e-01,2.632036685943603516e+00,-2.630620956420898438e+00,1.564277768135070801e+00,1.707586169242858887e+00,-1.657713800668716431e-01,2.093062162399291992e+00,-2.381831556558609009e-01,-1.151605129241943359e+00,-4.333780705928802490e-01,7.808686494827270508e-01,-1.724172592163085938e+00,9.000000000000000000e+00
-3.116064786911010742e+00,-2.365590333938598633e+00,-2.090643644332885742e+00,-1.214702147990465164e-02,3.713630199432373047e+00,-1.548640489578247070e+00,-7.826186418533325195e-01,-9.720115922391414642e-04,8.670632839202880859e-01,-1.384853124618530273e-01,-6.186869144439697266e-01,9.973937273025512695e-01,1.000000000000000000e+00
-1.602512240409851074e+00,2.707141637802124023e+00,-9.468555450439453125e-01,-8.539448380470275879e-01,1.557469367980957031e+00,3.128194808959960938e+00,-2.034678310155868530e-01,-1.362090945243835449e+00,-1.355923652648925781e+00,-3.039065599441528320e-01,6.636962890625000000e-01,-3.643965125083923340e-01,7.000000000000000000e+00
-1.033813714981079102e+00,3.506474018096923828e+00,-3.728402853012084961e-01,2.385148286819458008e+00,-1.625315189361572266e+00,-7.073249220848083496e-01,1.070858716964721680e+00,2.411989688873291016e+00,-6.350727677345275879e-01,8.689163923263549805e-01,-4.233146309852600098e-01,4.980286061763763428e-01,9.000000000000000000e+00
-3.527804851531982422e+00,-1.089937090873718262e+00,-1.387677192687988281e+00,1.841610312461853027e+00,2.076215505599975586e+00,1.864776968955993652e+00,1.404687404632568359e+00,1.836402416229248047e+00,3.664187490940093994e-01,5.290974974632263184e-01,3.170557022094726562e-01,1.085250258445739746e+00,1.000000000000000000e+00
-1.991341352462768555e+00,2.042137384414672852e+00,1.128209710121154785e+00,5.574933886528015137e-01,-1.509728908538818359e+00,3.775967061519622803e-01,1.145525500178337097e-01,-2.046135216951370239e-01,2.785865664482116699e-01,-9.169297218322753906e-01,-2.082978248596191406e+00,1.708009839057922363e+00,9.000000000000000000e+00
-3.531670570373535156e+00,-9.396328926086425781e-01,2.285181283950805664e-01,-6.398825049400329590e-01,-2.463430166244506836e+00,1.185515284538269043e+00,1.157871842384338379e+00,9.142066240310668945e-01,9.343553781509399414e-01,1.804543733596801758e-01,2.803783677518367767e-02,-4.146884679794311523e-01,1.000000000000000000e+00
1.620842218399047852e+00,-1.665694415569305420e-01,-1.911010503768920898e+00,2.989768981933593750e+00,-8.809874653816223145e-01,2.890857160091400146e-01,-1.411352396011352539e+00,-3.215885758399963379e-01,-3.898652791976928711e-01,1.716244101524353027e+00,3.035473637282848358e-02,-1.133098125457763672e+00,0.000000000000000000e+00
-4.262405037879943848e-01,-9.870085120201110840e-01,4.886929512023925781e+00,9.054822325706481934e-01,1.565240025520324707e+00,7.960341572761535645e-01,1.440381646156311035e+00,2.084412097930908203e+00,5.017050504684448242e-01,-9.394938349723815918e-01,7.548446655273437500e-01,-9.769292473793029785e-01,3.000000000000000000e+00
-8.117195218801498413e-02,3.517395973205566406e+00,1.548028826713562012e+00,-9.036452174186706543e-01,1.118640661239624023e+00,-2.702723503112792969e+00,-7.917298674583435059e-01,1.515175580978393555e+00,1.021389383822679520e-03,1.077749133110046387e+00,1.861916661262512207e+00,-4.555528759956359863e-01,9.000000000000000000e+00
