-1.589472770690917969e+00,-5.910633802413940430e-01,-1.156409144401550293e+00,-1.398989558219909668e-01,-3.971219360828399658e-01,-5.506540536880493164e-01,-2.723709821701049805e+00,6.172368526458740234e-01,-5.514557957649230957e-01,-5.794780850410461426e-01,5.000000000000000000e+00
-2.579770803451538086e+00,-2.913876295089721680e+00,-2.288491249084472656e+00,4.491531848907470703e-01,3.708239078521728516e+00,-1.937458753585815430e+00,-1.075502395629882812e+00,2.477078437805175781e-01,1.354923486709594727e+00,-5.236321091651916504e-01,1.000000000000000000e+00
-2.637713432312011719e+00,-4.864109754562377930e-01,-6.717371940612792969e-01,-1.266527175903320312e-01,2.883838891983032227e+00,6.037784814834594727e-01,2.067893266677856445e+00,-7.347436547279357910e-01,8.661257452331483364e-04,1.404088586568832397e-01,7.000000000000000000e+00
4.889579415321350098e-01,1.039268732070922852e+00,-1.397451639175415039e+00,-3.659575283527374268e-01,-1.367560386657714844e+00,-1.261357307434082031e+00,-2.021740674972534180e+00,1.402701810002326965e-02,-9.136497974395751953e-01,2.501295566558837891e+00,0.000000000000000000e+00
3.643831968307495117e+00,-9.774543046951293945e-01,-3.514310598373413086e+00,2.413905560970306396e-01,-1.701300501823425293e+00,-9.946511387825012207e-01,-6.000999212265014648e-01,-1.110459566116333008e+00,-4.312546253204345703e-01,-1.005997180938720703e+00,0.000000000000000000e+00
-2.502686500549316406e+00,-2.179702043533325195e+00,-1.549131393432617188e+00,-3.806401491165161133e-01,2.545286893844604492e+00,-2.527528524398803711e+00,-1.400254130363464355e+00,-9.681169390678405762e-01,8.900070786476135254e-01,-1.130092620849609375e+00,1.000000000000000000e+00
-1.086952328681945801e+00,-2.204458475112915039e+00,3.110691785812377930e+00,5.544232130050659180e-01,-4.207233488559722900e-01,-4.287564158439636230e-01,-2.085381597280502319e-01,-3.286514878273010254e-01,-4.976294338703155518e-01,-6.277830004692077637e-01,3.000000000000000000e+00
4.075967520475387573e-02,-6.993535161018371582e-01,3.343819856643676758e+00,1.422788143157958984e+00,-1.719554543495178223e+00,1.386357307434082031e+00,-6.795215010643005371e-01,3.999517858028411865e-01,-2.568904161453247070e-01,-8.792394995689392090e-01,3.000000000000000000e+00
1.575707435607910156e+00,1.855782419443130493e-02,-4.794129848480224609e+00,1.144604682922363281e+00,4.072708189487457275e-01,-3.395820856094360352e-01,-2.900640964508056641e+00,2.478483676910400391e+00,-1.812793016433715820e-01,-1.077948808670043945e+00,0.000000000000000000e+00
-3.237015962600708008e+00,-1.781364560127258301e+00,-6.040830612182617188e-01,-1.792541146278381348e+00,-1.896019339561462402e+00,6.605525612831115723e-01,6.434809565544128418e-01,2.463263832032680511e-02,-3.304629921913146973e-01,1.013342022895812988e+00,1.000000000000000000e+00
-2.081621170043945312e+00,3.220599412918090820e+00,-1.108788177371025085e-01,1.352654993534088135e-01,5.606562495231628418e-01,2.156235694885253906e+00,1.094348192214965820e+00,-1.516182899475097656e+00,-2.423837035894393921e-02,-2.532137334346771240e-01,7.000000000000000000e+00
-1.141158342361450195e+00,1.483441591262817383e+00,-1.836519598960876465e+00,1.818491518497467041e-01,2.867985725402832031e+00,4.585391283035278320e-01,1.145763278007507324e+00,-1.905557394027709961e+00,-1.002645790576934814e-01,-3.084524869918823242e-01,7.000000000000000000e+00
4.543774127960205078e+00,-7.845348715782165527e-01,-1.199256300926208496e+00,-1.742279291152954102e+00,-5.315439701080322266e-01,-1.223594069480895996e+00,1.973228335380554199e+00,-5.482054948806762695e-01,-7.806338667869567871e-01,-2.082012653350830078e+00,0.000000000000000000e+00
1.490244269371032715e+00,7.026378512382507324e-01,5.022965669631958008e-01,1.240631699562072754e+00,-7.642557024955749512e-01,-6.739791035652160645e-01,-1.078560709953308105e+00,1.080917194485664368e-01,-1.231181859970092773e+00,1.917245984077453613e+00,0.000000000000000000e+00
2.207139492034912109e+00,-1.616153955459594727e+00,2.382081508636474609e+00,-1.649248838424682617e+00,1.796532511711120605e+00,4.897700250148773193e-01,1.384951591491699219e+00,4.654556810855865479e-01,-1.037847280502319336e+00,-8.329552412033081055e-01,5.000000000000000000e+00
-2.720870494842529297e+00,-8.416603207588195801e-01,-1.541351675987243652e+00,-5.180103182792663574e-01,3.584879636764526367e+00,-8.574911355972290039e-01,-4.425793886184692383e-01,-1.618806958198547363e+00,-1.283840835094451904e-01,-6.131403446197509766e-01,1.000000000000000000e+00
-2.665652990341186523e+00,-4.904027283191680908e-01,1.080481648445129395e+00,2.872348017990589142e-02,-3.307075977325439453e+00,4.482468664646148682e-01,3.429127633571624756e-01,1.292179822921752930e+00,1.003007411956787109e+00,-7.303417325019836426e-01,1.000000000000000000e+00
2.366639375686645508e+00,4.003008008003234863e-01,-1.749275684356689453e+00,-4.124426841735839844e+00,-3.618099689483642578e-01,1.222325712442398071e-01,7.125818133354187012e-01,-4.193776845932006836e-01,2.043955802917480469e+00,-1.328269720077514648e+00,0.000000000000000000e+00
1.031598091125488281e+00,-2.912307739257812500e+00,6.088122129440307617e-01,1.041679382324218750e+00,-1.436400413513183594e+00,-3.007472157478332520e-01,-1.200657725334167480e+00,-1.880088329315185547e+00,1.859025098383426666e-02,5.783438086509704590e-01,5.000000000000000000e+00
2.733456850051879883e+00,-1.126521587371826172e+00,1.907017946243286133e+00,2.099712371826171875e+00,-5.615453720092773438e-01,1.032358288764953613e+00,-9.052900597453117371e-03,-1.112368106842041016e+00,9.779172390699386597e-02,1.199605584144592285e+00,5.000000000000000000e+00
-3.102633714675903320e+00,-2.401677131652832031e+00,-1.478679418563842773e+00,-1.040135860443115234e+00,8.999473452568054199e-01,-8.882424235343933105e-01,-6.039519309997558594e-01,2.847073376178741455e-01,-5.825657248497009277e-01,-2.439531683921813965e-01,1.000000000000000000e+00
5.846184492111206055e-01,2.632033109664916992e+00,-2.630621433258056641e+00,1.564281225204467773e+00,1.707638502120971680e+00,-1.659313887357711792e-01,2.092983722686767578e+00,-2.372459322214126587e-01,-1.144073367118835449e+00,-4.364219009876251221e-01,9.000000000000000000e+00
-3.116063594818115234e+00,-2.365594387054443359e+00,-2.090642929077148438e+00,-1.215127948671579361e-02,3.713612079620361328e+00,-1.548594355583190918e+00,-7.827218770980834961e-01,-1.004008110612630844e-03,8.664683699607849121e-01,-1.384571194648742676e-01,1.000000000000000000e+00
-1.602511763572692871e+00,2.707139015197753906e+00,-9.468569755554199219e-01,-8.539451956748962402e-01,1.557349681854248047e+00,3.128083944320678711e+00,-2.029051780700683594e-01,-1.363673806190490723e+00,-1.359903454780578613e+00,-3.040601611137390137e-01,7.000000000000000000e+00
-1.033814072608947754e+00,3.506472826004028320e+00,-3.728422522544860840e-01,2.385152578353881836e+00,-1.625405192375183105e+00,-7.071802616119384766e-01,1.070985674858093262e+00,2.411202192306518555e+00,-6.408808231353759766e-01,8.704560399055480957e-01,9.000000000000000000e+00
