-1.589518785476684570e+00,-5.911037921905517578e-01,-1.156350851058959961e+00,-1.399050354957580566e-01,-3.971883952617645264e-01,-5.506407022476196289e-01,-2.723557949066162109e+00,6.154350638389587402e-01,5.000000000000000000e+00
-2.579772472381591797e+00,-2.913889408111572266e+00,-2.288470506668090820e+00,4.490998387336730957e-01,3.708165645599365234e+00,-1.937317371368408203e+00,-1.075790882110595703e+00,2.478810995817184448e-01,1.000000000000000000e+00
-2.637712955474853516e+00,-4.864195883274078369e-01,-6.717549562454223633e-01,-1.266509741544723511e-01,2.884018182754516602e+00,6.036667227745056152e-01,2.068070888519287109e+00,-7.335935235023498535e-01,7.000000000000000000e+00
4.889571070671081543e-01,1.039270520210266113e+00,-1.397449135780334473e+00,-3.659502863883972168e-01,-1.367659211158752441e+00,-1.261226773262023926e+00,-2.021728277206420898e+00,1.333963219076395035e-02,0.000000000000000000e+00
3.643832683563232422e+00,-9.774500727653503418e-01,-3.514316320419311523e+00,2.413956373929977417e-01,-1.701245665550231934e+00,-9.947593808174133301e-01,-5.999788045883178711e-01,-1.109691500663757324e+00,0.000000000000000000e+00
-2.502688407897949219e+00,-2.179699659347534180e+00,-1.549133419990539551e+00,-3.806461393833160400e-01,2.545202255249023438e+00,-2.527287244796752930e+00,-1.400597453117370605e+00,-9.684433341026306152e-01,1.000000000000000000e+00
-1.086951136589050293e+00,-2.204462766647338867e+00,3.110695123672485352e+00,5.544229149818420410e-01,-4.206895828247070312e-01,-4.288610816001892090e-01,-2.081849724054336548e-01,-3.294859528541564941e-01,3.000000000000000000e+00
4.076020419597625732e-02,-6.993561983108520508e-01,3.343830347061157227e+00,1.422789454460144043e+00,-1.719805955886840820e+00,1.386500954627990723e+00,-6.796460151672363281e-01,3.987560868263244629e-01,3.000000000000000000e+00
1.575706839561462402e+00,1.856457069516181946e-02,-4.794136047363281250e+00,1.144586443901062012e+00,4.074228405952453613e-01,-3.395786285400390625e-01,-2.900947332382202148e+00,2.479915618896484375e+00,0.000000000000000000e+00
-3.237016916275024414e+00,-1.781365036964416504e+00,-6.040862202644348145e-01,-1.792533040046691895e+00,-1.896058320999145508e+00,6.606491804122924805e-01,6.435117721557617188e-01,2.365259639918804169e-02,1.000000000000000000e+00
-2.081623315811157227e+00,3.220601797103881836e+00,-1.108756810426712036e-01,1.352548748254776001e-01,5.606583356857299805e-01,2.156411886215209961e+00,1.093939185142517090e+00,-1.514808773994445801e+00,7.000000000000000000e+00
-1.141160130500793457e+00,1.483444929122924805e+00,-1.836524367332458496e+00,1.818368285894393921e-01,2.868137598037719727e+00,4.584621191024780273e-01,1.145986795425415039e+00,-1.906338214874267578e+00,7.000000000000000000e+00
4.543777465820312500e+00,-7.845326066017150879e-01,-1.199262499809265137e+00,-1.742284059524536133e+00,-5.314853787422180176e-01,-1.223658442497253418e+00,1.973581433296203613e+00,-5.492177605628967285e-01,0.000000000000000000e+00
1.490244626998901367e+00,7.026381492614746094e-01,5.023003816604614258e-01,1.240654826164245605e+00,-7.643575668334960938e-01,-6.739995479583740234e-01,-1.078185439109802246e+00,1.055648475885391235e-01,0.000000000000000000e+00
2.207139730453491211e+00,-1.616156220436096191e+00,2.382079124450683594e+00,-1.649231314659118652e+00,1.796549201011657715e+00,4.896083176136016846e-01,1.385551333427429199e+00,4.637517035007476807e-01,5.000000000000000000e+00
