-1.589462757110595703e+00,-5.910755395889282227e-01,-1.156400918960571289e+00,-1.399271786212921143e-01,-3.971053957939147949e-01,-5.514447689056396484e-01,5.000000000000000000e+00
-2.579779148101806641e+00,-2.913873434066772461e+00,-2.288475751876831055e+00,4.491997063159942627e-01,3.708241939544677734e+00,-1.937290430068969727e+00,1.000000000000000000e+00
-2.637713909149169922e+00,-4.864049553871154785e-01,-6.717163324356079102e-01,-1.266260594129562378e-01,2.883888483047485352e+00,6.040998101234436035e-01,7.000000000000000000e+00
4.889606535434722900e-01,1.039270401000976562e+00,-1.397454380989074707e+00,-3.659208714962005615e-01,-1.367649435997009277e+00,-1.261010885238647461e+00,0.000000000000000000e+00
3.643828392028808594e+00,-9.774568080902099609e-01,-3.514308929443359375e+00,2.413643598556518555e-01,-1.701374411582946777e+00,-9.936778545379638672e-01,0.000000000000000000e+00
-2.502692937850952148e+00,-2.179695844650268555e+00,-1.549132227897644043e+00,-3.806255459785461426e-01,2.545244693756103516e+00,-2.527291536331176758e+00,1.000000000000000000e+00
-1.086957812309265137e+00,-2.204462051391601562e+00,3.110684156417846680e+00,5.544358491897583008e-01,-4.206632673740386963e-01,-4.297303259372711182e-01,3.000000000000000000e+00
4.075811058282852173e-02,-6.993557810783386230e-01,3.343818187713623047e+00,1.422808408737182617e+00,-1.719620108604431152e+00,1.386205792427062988e+00,3.000000000000000000e+00
1.575706601142883301e+00,1.856452971696853638e-02,-4.794138908386230469e+00,1.144593238830566406e+00,4.074673354625701904e-01,-3.402305841445922852e-01,0.000000000000000000e+00
-3.237020969390869141e+00,-1.781360745429992676e+00,-6.040803790092468262e-01,-1.792534470558166504e+00,-1.896065950393676758e+00,6.607246398925781250e-01,1.000000000000000000e+00
-2.081613302230834961e+00,3.220607280731201172e+00,-1.108766123652458191e-01,1.352623105049133301e-01,5.606437921524047852e-01,2.156703710556030273e+00,7.000000000000000000e+00
-1.141155362129211426e+00,1.483447432518005371e+00,-1.836518168449401855e+00,1.818234473466873169e-01,2.867998361587524414e+00,4.592181444168090820e-01,7.000000000000000000e+00
4.543772697448730469e+00,-7.845406532287597656e-01,-1.199251890182495117e+00,-1.742290616035461426e+00,-5.315675735473632812e-01,-1.223184943199157715e+00,0.000000000000000000e+00
1.490246057510375977e+00,7.026378512382507324e-01,5.022985339164733887e-01,1.240657329559326172e+00,-7.643869519233703613e-01,-6.735762953758239746e-01,0.000000000000000000e+00
2.207135438919067383e+00,-1.616156697273254395e+00,2.382092714309692383e+00,-1.649245858192443848e+00,1.796444177627563477e+00,4.899490475654602051e-01,5.000000000000000000e+00
-2.720873594284057617e+00,-8.416554927825927734e-01,-1.541352510452270508e+00,-5.180199146270751953e-01,3.584876060485839844e+00,-8.572357296943664551e-01,1.000000000000000000e+00
-2.665653228759765625e+00,-4.903974831104278564e-01,1.080484509468078613e+00,2.872032672166824341e-02,-3.307099103927612305e+00,4.483428895473480225e-01,1.000000000000000000e+00
2.366639137268066406e+00,4.002951681613922119e-01,-1.749268889427185059e+00,-4.124383926391601562e+00,-3.620703816413879395e-01,1.225393190979957581e-01,0.000000000000000000e+00
1.031589865684509277e+00,-2.912308454513549805e+00,6.088142991065979004e-01,1.041691780090332031e+00,-1.436533927917480469e+00,-3.002825677394866943e-01,5.000000000000000000e+00
2.733453512191772461e+00,-1.126520872116088867e+00,1.907017469406127930e+00,2.099750995635986328e+00,-5.615602731704711914e-01,1.032247781753540039e+00,5.000000000000000000e+00
-3.102639913558959961e+00,-2.401672124862670898e+00,-1.478680849075317383e+00,-1.040118217468261719e+00,8.999394178390502930e-01,-8.886402845382690430e-01,1.000000000000000000e+00
5.846249461174011230e-01,2.632031917572021484e+00,-2.630628347396850586e+00,1.564276576042175293e+00,1.707635045051574707e+00,-1.664201915264129639e-01,9.000000000000000000e+00
-3.116069078445434570e+00,-2.365587711334228516e+00,-2.090644121170043945e+00,-1.214568875730037689e-02,3.713616371154785156e+00,-1.548619151115417480e+00,1.000000000000000000e+00
-1.602504253387451172e+00,2.707143068313598633e+00,-9.468591809272766113e-01,-8.539533019065856934e-01,1.557516455650329590e+00,3.127300977706909180e+00,7.000000000000000000e+00
