-1.589510321617126465e+00,-5.910784602165222168e-01,-1.156370162963867188e+00,-1.398827582597732544e-01,-3.971852362155914307e-01,-5.506666898727416992e-01,-2.723675012588500977e+00,6.165581941604614258e-01,-5.528434514999389648e-01,-5.799358487129211426e-01,-1.054662346839904785e+00,-1.763306736946105957e+00,-5.243209600448608398e-01,-7.761087417602539062e-01,1.465819358825683594e+00,-1.761912256479263306e-01,5.000000000000000000e+00
-2.579774856567382812e+00,-2.913856506347656250e+00,-2.288491249084472656e+00,4.491291046142578125e-01,3.708226680755615234e+00,-1.937471270561218262e+00,-1.075517892837524414e+00,2.478632777929306030e-01,1.355539560317993164e+00,-5.234416723251342773e-01,-7.219077348709106445e-01,7.212861180305480957e-01,7.116644978523254395e-01,2.080209851264953613e-01,-1.067212104797363281e+00,5.750978589057922363e-01,1.000000000000000000e+00
-2.637712955474853516e+00,-4.864006042480468750e-01,-6.717456579208374023e-01,-1.265403181314468384e-01,2.883976459503173828e+00,6.038013100624084473e-01,2.067798376083374023e+00,-7.343099713325500488e-01,1.871935557574033737e-03,1.406394988298416138e-01,7.112761735916137695e-01,7.221935391426086426e-01,-9.236204624176025391e-01,1.193495035171508789e+00,3.827670216560363770e-01,1.180804967880249023e+00,7.000000000000000000e+00
4.889584183692932129e-01,1.039269685745239258e+00,-1.397450208663940430e+00,-3.659601807594299316e-01,-1.367650032043457031e+00,-1.261374831199645996e+00,-2.021546840667724609e+00,1.387279108166694641e-02,-9.139692783355712891e-01,2.500652313232421875e+00,-4.198273718357086182e-01,3.721998333930969238e-01,-3.677713871002197266e-01,1.095796465873718262e+00,9.118839502334594727e-01,8.069718480110168457e-01,0.000000000000000000e+00
3.643830060958862305e+00,-9.774534702301025391e-01,-3.514314174652099609e+00,2.413951605558395386e-01,-1.701290369033813477e+00,-9.946984052658081055e-01,-6.000356078147888184e-01,-1.110594868659973145e+00,-4.309189617633819580e-01,-1.005947709083557129e+00,1.183974266052246094e+00,3.745609223842620850e-01,7.347954511642456055e-01,-1.005427002906799316e+00,-8.059993386268615723e-03,1.384772896766662598e+00,0.000000000000000000e+00
-2.502690553665161133e+00,-2.179698467254638672e+00,-1.549133777618408203e+00,-3.806414902210235596e-01,2.545274972915649414e+00,-2.527542114257812500e+00,-1.400239706039428711e+00,-9.680445790290832520e-01,8.904407024383544922e-01,-1.129905819892883301e+00,-9.855491518974304199e-01,-2.629477679729461670e-01,1.377039074897766113e+00,-2.179170548915863037e-01,-1.499617695808410645e+00,3.956269919872283936e-01,1.000000000000000000e+00
-1.086955785751342773e+00,-2.204459667205810547e+00,3.110693454742431641e+00,5.544238686561584473e-01,-4.207588732242584229e-01,-4.287698566913604736e-01,-2.084748446941375732e-01,-3.288912475109100342e-01,-4.979746937751770020e-01,-6.283014416694641113e-01,9.485896825790405273e-01,-5.415856242179870605e-01,1.254665970802307129e+00,3.744647800922393799e-01,1.459586620330810547e+00,-1.191212177276611328e+00,3.000000000000000000e+00
4.075835645198822021e-02,-6.993559002876281738e-01,3.343825340270996094e+00,1.422791361808776855e+00,-1.719678878784179688e+00,1.386356115341186523e+00,-6.792166829109191895e-01,3.991353213787078857e-01,-2.574722766876220703e-01,-8.803487420082092285e-01,7.361631393432617188e-01,-1.076475739479064941e+00,-1.085255742073059082e+00,1.821297287940979004e+00,9.635264426469802856e-02,-5.768532156944274902e-01,3.000000000000000000e+00
1.575706481933593750e+00,1.856163889169692993e-02,-4.794135093688964844e+00,1.144598364830017090e+00,4.073938727378845215e-01,-3.396477699279785156e-01,-2.900917768478393555e+00,2.479114055633544922e+00,-1.796158850193023682e-01,-1.077013015747070312e+00,-4.474590420722961426e-01,-2.668766021728515625e+00,8.305978775024414062e-01,1.041031330823898315e-01,7.027231454849243164e-01,6.575324535369873047e-01,0.000000000000000000e+00
-3.237019062042236328e+00,-1.781360745429992676e+00,-6.040846705436706543e-01,-1.792536258697509766e+00,-1.896056413650512695e+00,6.605731844902038574e-01,6.435058116912841797e-01,2.445690892636775970e-02,-3.314253985881805420e-01,1.013346433639526367e+00,5.998451113700866699e-01,-8.012849688529968262e-01,-2.859476208686828613e-01,-4.477845132350921631e-01,-3.368920385837554932e-01,1.656656526029109955e-02,1.000000000000000000e+00
-2.081618070602416992e+00,3.220602035522460938e+00,-1.108787059783935547e-01,1.352657228708267212e-01,5.606968402862548828e-01,2.156239032745361328e+00,1.094264030456542969e+00,-1.515585422515869141e+00,-2.347611635923385620e-02,-2.531856000423431396e-01,-4.897674620151519775e-01,7.861895561218261719e-01,-2.396879047155380249e-01,5.347787737846374512e-01,1.058903217315673828e+00,1.313530445098876953e+00,7.000000000000000000e+00
-1.141157031059265137e+00,1.483444452285766602e+00,-1.836523413658142090e+00,1.818373352289199829e-01,2.868030786514282227e+00,4.585306048393249512e-01,1.145576357841491699e+00,-1.905874609947204590e+00,-1.009038686752319336e-01,-3.074656426906585693e-01,3.580081462860107422e-01,-1.182052731513977051e+00,-1.052389025688171387e+00,2.078217983245849609e+00,-1.531613349914550781e+00,6.605319976806640625e-01,7.000000000000000000e+00
4.543770313262939453e+00,-7.845367193222045898e-01,-1.199258089065551758e+00,-1.742281436920166016e+00,-5.315679311752319336e-01,-1.223600506782531738e+00,1.973254203796386719e+00,-5.488505363464355469e-01,-7.815243005752563477e-01,-2.082225799560546875e+00,1.267212152481079102e+00,2.205165863037109375e+00,1.387751817703247070e+00,-9.524011611938476562e-01,-6.781563162803649902e-01,9.314115047454833984e-01,0.000000000000000000e+00
