-3.150963544845581055e+00,-7.847278118133544922e-01,9.348468184471130371e-01,-1.812023758888244629e+00,-1.222382307052612305e+00,-9.447890520095825195e-01,1.575202107429504395e+00,4.952594935894012451e-01,-1.393521904945373535e+00,9.981302171945571899e-02,-6.757575273513793945e-01,-2.743126153945922852e-01,-3.571442328393459320e-03,7.790967822074890137e-01,-1.214904189109802246e+00,-2.306938916444778442e-01,3.034617900848388672e-01,8.309984207153320312e-01,1.000000000000000000e+00
1.637598872184753418e-01,4.035956859588623047e-01,1.022530794143676758e+00,-8.681220412254333496e-01,-3.896582722663879395e-01,-1.691086649894714355e+00,-5.954752564430236816e-01,-1.872315764427185059e+00,-1.685710251331329346e-01,-1.466291189193725586e+00,1.184936642646789551e+00,7.877202630043029785e-01,-8.233855366706848145e-01,1.267428159713745117e+00,3.630197644233703613e-01,1.125785470008850098e+00,2.881053686141967773e-01,2.868535369634628296e-02,0.000000000000000000e+00
9.123123288154602051e-01,-1.665478229522705078e+00,3.333480119705200195e+00,-2.577136754989624023e-01,-3.847553730010986328e-01,-5.168553590774536133e-01,-1.569143384695053101e-01,-5.016161799430847168e-01,-1.428664803504943848e+00,-5.855948328971862793e-01,2.055259607732295990e-02,-2.664825916290283203e-01,-1.318298101425170898e+00,-4.563839137554168701e-01,-8.392036706209182739e-02,-1.561011910438537598e+00,8.786025643348693848e-01,-3.095098435878753662e-01,5.000000000000000000e+00
-1.133438348770141602e+00,2.779467344284057617e+00,-6.422934532165527344e-01,-4.781835887115448713e-04,-7.677548527717590332e-01,1.393155694007873535e+00,5.820723176002502441e-01,-1.978421688079833984e+00,-1.727791190147399902e+00,-7.858505845069885254e-01,-1.474083542823791504e+00,2.924756109714508057e-01,8.279856443405151367e-01,-2.254169993102550507e-02,1.402477979660034180e+00,6.699889898300170898e-01,1.013316988945007324e+00,-6.315016746520996094e-01,7.000000000000000000e+00
2.056467056274414062e+00,-1.159298300743103027e+00,4.009095191955566406e+00,-6.237250566482543945e-01,-8.292914032936096191e-01,1.777307033538818359e+00,-1.492623090744018555e+00,-1.220841765403747559e+00,-2.895734906196594238e-01,-8.943735957145690918e-01,-1.061656236648559570e+00,9.124838560819625854e-02,-2.332926690578460693e-01,4.898104667663574219e-01,-1.648861289024353027e+00,1.472931265830993652e+00,-4.627587795257568359e-01,1.525734901428222656e+00,5.000000000000000000e+00
-2.299770116806030273e+00,-1.408180475234985352e+00,1.084459304809570312e+00,-8.481341004371643066e-01,-1.043683290481567383e+00,4.503998458385467529e-01,2.026265382766723633e+00,9.292451143264770508e-01,-2.124521970748901367e+00,1.665401905775070190e-01,2.515433728694915771e-01,2.932583987712860107e-01,-5.384852290153503418e-01,-6.753757596015930176e-02,-5.266276001930236816e-01,-8.958767652511596680e-01,-1.613165885210037231e-01,6.469598412513732910e-01,1.000000000000000000e+00
2.675254583358764648e+00,-1.643618702888488770e+00,-5.169861316680908203e+00,3.594380617141723633e+00,2.931445240974426270e-01,-1.873465895652770996e+00,3.148408532142639160e-01,1.211694031953811646e-01,-1.058408379554748535e+00,6.294717192649841309e-01,-7.518255710601806641e-01,-6.496260315179824829e-02,-5.782281979918479919e-02,7.404289245605468750e-01,-1.122138381004333496e+00,3.719710707664489746e-01,-1.106151700019836426e+00,-1.183014512062072754e+00,2.000000000000000000e+00
7.685553431510925293e-01,-4.420019090175628662e-01,2.847293138504028320e+00,-1.211339160799980164e-01,-1.054189801216125488e+00,-1.581661581993103027e+00,-1.940897583961486816e+00,-4.427483081817626953e-01,-1.146622657775878906e+00,-6.546038389205932617e-01,-2.161530852317810059e-01,1.158159732818603516e+00,-6.974508613348007202e-02,-1.029899716377258301e+00,-3.641246259212493896e-01,-1.519232034683227539e+00,5.017911791801452637e-01,-8.623484969139099121e-01,5.000000000000000000e+00
8.045610427856445312e+00,1.584887057542800903e-01,-6.387746930122375488e-01,-2.082523584365844727e+00,-1.774775862693786621e+00,3.002701520919799805e+00,-7.197932004928588867e-01,2.394390821456909180e+00,2.728353440761566162e-01,2.575283765792846680e+00,-5.038709640502929688e-01,-7.089931964874267578e-01,1.098316535353660583e-01,8.154626488685607910e-01,2.057138234376907349e-01,-2.820286452770233154e-01,-3.705736696720123291e-01,-4.479215145111083984e-01,0.000000000000000000e+00
-2.850530624389648438e+00,-3.379641771316528320e+00,-2.377080202102661133e+00,6.725173592567443848e-01,1.233489513397216797e-01,4.764209091663360596e-01,-2.383665561676025391e+00,3.813446685671806335e-02,1.884414076805114746e+00,1.245468020439147949e+00,7.705096006393432617e-01,5.172404646873474121e-01,-2.068417668342590332e-01,5.668696761131286621e-01,-3.081504702568054199e-01,1.534199109300971031e-03,2.429025024175643921e-01,-3.758386150002479553e-02,1.000000000000000000e+00
4.132166385650634766e+00,-4.603554308414459229e-02,-3.180629014968872070e+00,3.203164815902709961e+00,-1.390711426734924316e+00,-1.440744638442993164e+00,8.033841252326965332e-01,6.359168291091918945e-01,-1.819345831871032715e+00,2.506943941116333008e-01,-1.549831509590148926e+00,3.790336847305297852e-01,-1.140310287475585938e+00,2.979401051998138428e-01,-1.633631587028503418e+00,-2.763937413692474365e-01,5.371339321136474609e-01,-1.292350888252258301e-01,2.000000000000000000e+00
-1.667224287986755371e+00,8.465180397033691406e-01,8.069255948066711426e-01,-1.473225593566894531e+00,1.210492610931396484e+00,1.128700152039527893e-01,-7.182986736297607422e-01,4.215114712715148926e-01,-8.879566788673400879e-01,7.021209597587585449e-01,7.390753030776977539e-01,3.855443894863128662e-01,1.084160327911376953e+00,-3.540581166744232178e-01,9.948418140411376953e-01,2.146584540605545044e-01,7.831434011459350586e-01,6.180319786071777344e-01,3.000000000000000000e+00
9.598559886217117310e-02,1.093810796737670898e+00,4.917640388011932373e-01,-2.173195123672485352e+00,1.782274127006530762e+00,-1.165976047515869141e+00,-1.933284163475036621e+00,8.149920701980590820e-01,-2.141601324081420898e+00,2.565358877182006836e-01,6.143954396247863770e-01,9.772912412881851196e-02,-3.314960896968841553e-01,1.992942810058593750e+00,9.902507662773132324e-01,-3.334370255470275879e-01,-1.072783693671226501e-01,-7.273733615875244141e-01,5.000000000000000000e+00
1.002313137054443359e+00,-2.567978143692016602e+00,4.448930740356445312e+00,-7.472546398639678955e-02,1.715077042579650879e+00,6.734282970428466797e-01,1.308968104422092438e-02,2.955378890037536621e-01,9.297640323638916016e-01,-1.659537315368652344e+00,-3.111320257186889648e+00,-6.009919047355651855e-01,-1.309363692998886108e-01,5.138322114944458008e-01,-2.423957735300064087e-02,9.840957522392272949e-01,-1.595593333244323730e+00,-1.257346868515014648e-01,3.000000000000000000e+00
-4.702824354171752930e-01,2.608837604522705078e+00,2.942504882812500000e+00,1.306650638580322266e+00,9.867058396339416504e-01,-1.728349804878234863e+00,-9.996657967567443848e-01,1.897724866867065430e+00,7.943094372749328613e-01,2.198463439941406250e+00,6.822733879089355469e-01,-5.660001635551452637e-01,1.552173048257827759e-01,-1.847858548164367676e+00,-7.664842065423727036e-03,-7.477558255195617676e-01,8.557991683483123779e-02,1.598941326141357422e+00,9.000000000000000000e+00
