-3.150981426239013672e+00,-7.847067117691040039e-01,9.348020553588867188e-01,-1.812051892280578613e+00,-1.222406029701232910e+00,-9.447326064109802246e-01,1.575082898139953613e+00,4.950156509876251221e-01,1.000000000000000000e+00
1.637607216835021973e-01,4.035949707031250000e-01,1.022508382797241211e+00,-8.681464791297912598e-01,-3.896915614604949951e-01,-1.691026329994201660e+00,-5.954193472862243652e-01,-1.872927784919738770e+00,0.000000000000000000e+00
9.123162627220153809e-01,-1.665475010871887207e+00,3.333492755889892578e+00,-2.576884925365447998e-01,-3.847197592258453369e-01,-5.167108178138732910e-01,-1.565603017807006836e-01,-5.018548965454101562e-01,5.000000000000000000e+00
-1.133444786071777344e+00,2.779467344284057617e+00,-6.422860026359558105e-01,-4.951054579578340054e-04,-7.677244544029235840e-01,1.393393635749816895e+00,5.818524360656738281e-01,-1.978847026824951172e+00,7.000000000000000000e+00
2.056470155715942383e+00,-1.159304261207580566e+00,4.009090900421142578e+00,-6.237000226974487305e-01,-8.293446302413940430e-01,1.776996612548828125e+00,-1.492609858512878418e+00,-1.219836592674255371e+00,5.000000000000000000e+00
-2.299764871597290039e+00,-1.408186316490173340e+00,1.084454059600830078e+00,-8.481411933898925781e-01,-1.043700575828552246e+00,4.503237009048461914e-01,2.026329517364501953e+00,9.293871521949768066e-01,1.000000000000000000e+00
2.675260066986083984e+00,-1.643600344657897949e+00,-5.169860839843750000e+00,3.594378471374511719e+00,2.931877672672271729e-01,-1.873154997825622559e+00,3.145001530647277832e-01,1.205819249153137207e-01,2.000000000000000000e+00
7.685561776161193848e-01,-4.420072138309478760e-01,2.847298622131347656e+00,-1.211216822266578674e-01,-1.054189324378967285e+00,-1.581496953964233398e+00,-1.940787672996520996e+00,-4.426400065422058105e-01,5.000000000000000000e+00
8.045611381530761719e+00,1.585050672292709351e-01,-6.387677788734436035e-01,-2.082515478134155273e+00,-1.774775862693786621e+00,3.002799749374389648e+00,-7.196705937385559082e-01,2.394228935241699219e+00,0.000000000000000000e+00
-2.850520610809326172e+00,-3.379642963409423828e+00,-2.377085208892822266e+00,6.725248694419860840e-01,1.233469098806381226e-01,4.763581454753875732e-01,-2.383721351623535156e+00,3.826920315623283386e-02,1.000000000000000000e+00
4.132166385650634766e+00,-4.601862654089927673e-02,-3.180628299713134766e+00,3.203170537948608398e+00,-1.390676379203796387e+00,-1.440471649169921875e+00,8.031420707702636719e-01,6.355332732200622559e-01,2.000000000000000000e+00
-1.667226791381835938e+00,8.465128540992736816e-01,8.069308996200561523e-01,-1.473225474357604980e+00,1.210500001907348633e+00,1.130232661962509155e-01,-7.182848453521728516e-01,4.213226437568664551e-01,3.000000000000000000e+00
9.598306566476821899e-02,1.093808531761169434e+00,4.917660057544708252e-01,-2.173187255859375000e+00,1.782262802124023438e+00,-1.166094064712524414e+00,-1.933335900306701660e+00,8.153524994850158691e-01,5.000000000000000000e+00
1.002320051193237305e+00,-2.567986965179443359e+00,4.448922634124755859e+00,-7.473784685134887695e-02,1.715072512626647949e+00,6.733332276344299316e-01,1.320962887257337570e-02,2.956837117671966553e-01,3.000000000000000000e+00
-4.702894985675811768e-01,2.608829021453857422e+00,2.942504644393920898e+00,1.306642174720764160e+00,9.867271780967712402e-01,-1.728181123733520508e+00,-1.000124812126159668e+00,1.897366881370544434e+00,9.000000000000000000e+00
3.320138454437255859e-01,-4.745612144470214844e+00,3.102996945381164551e-01,2.982223510742187500e+00,4.626139104366302490e-01,2.086257934570312500e+00,-2.168734222650527954e-01,-3.825127184391021729e-01,2.000000000000000000e+00
3.191845655441284180e+00,-1.786546707153320312e+00,-1.597342848777770996e+00,3.705010414123535156e-01,-2.435766719281673431e-02,-5.972104072570800781e-01,7.874819040298461914e-01,1.698992609977722168e+00,2.000000000000000000e+00
-3.592754602432250977e-01,-2.697911560535430908e-01,-1.877655148506164551e+00,3.498502492904663086e+00,5.646140575408935547e-01,1.675244271755218506e-01,-2.619209051132202148e+00,1.333686590194702148e+00,7.000000000000000000e+00
4.414854645729064941e-01,-6.769247055053710938e-01,-1.531115889549255371e+00,-9.225044846534729004e-01,1.577707767486572266e+00,-2.064287662506103516e+00,1.625590682029724121e+00,9.814849495887756348e-02,5.000000000000000000e+00
3.308643341064453125e+00,8.571857959032058716e-02,8.482983112335205078e-01,-2.165346384048461914e+00,-2.781730175018310547e+00,3.506927192211151123e-01,-2.410246610641479492e+00,5.943930745124816895e-01,0.000000000000000000e+00
5.787008404731750488e-01,-1.435883283615112305e+00,3.388630390167236328e+00,-1.018878459930419922e+00,1.899086117744445801e+00,-1.322209089994430542e-01,8.550499081611633301e-01,-1.270432353019714355e+00,3.000000000000000000e+00
-9.656270146369934082e-01,3.138224601745605469e+00,-4.258093237876892090e-01,2.501345634460449219e+00,1.373430371284484863e+00,4.352608203887939453e+00,9.450582265853881836e-01,6.790257692337036133e-01,7.000000000000000000e+00
-3.443910837173461914e+00,-6.295278072357177734e-01,2.299028784036636353e-01,-2.466238737106323242e+00,4.708725027740001678e-03,8.224959969520568848e-01,1.191104292869567871e+00,9.947583675384521484e-01,1.000000000000000000e+00
-1.625955820083618164e+00,2.437921285629272461e+00,-1.512784838676452637e+00,-6.514954566955566406e-01,2.951906025409698486e-01,1.674787282943725586e+00,-2.744952440261840820e-01,-1.230633974075317383e+00,7.000000000000000000e+00
-3.327190399169921875e+00,-2.385092258453369141e+00,-1.386404275894165039e+00,-7.227344810962677002e-02,-6.950111389160156250e-01,5.327391028404235840e-01,-2.372848987579345703e+00,-7.766532301902770996e-01,1.000000000000000000e+00
-1.373616576194763184e+00,1.665135264396667480e+00,2.471481084823608398e+00,1.920037746429443359e+00,-4.404695034027099609e-01,-1.871356606483459473e+00,-1.217743039131164551e+00,3.146450519561767578e-01,9.000000000000000000e+00
-6.337414383888244629e-01,2.018671751022338867e+00,9.994789958000183105e-01,5.545276403427124023e-01,1.828868389129638672e-01,1.092969059944152832e+00,1.913189172744750977e+00,-2.217260837554931641e+00,7.000000000000000000e+00
2.870201587677001953e+00,-4.182441234588623047e+00,1.030903577804565430e+00,1.885449290275573730e-01,2.473546981811523438e+00,1.684028744697570801e+00,1.353649854660034180e+00,-2.252995014190673828e+00,3.000000000000000000e+00
