-3.151001930236816406e+00,-7.846851348876953125e-01,1.000000000000000000e+00
1.637600064277648926e-01,4.036267101764678955e-01,0.000000000000000000e+00
9.123142361640930176e-01,-1.665452599525451660e+00,5.000000000000000000e+00
-1.133441329002380371e+00,2.779449224472045898e+00,7.000000000000000000e+00
2.056469202041625977e+00,-1.159293770790100098e+00,5.000000000000000000e+00
-2.299767732620239258e+00,-1.408169388771057129e+00,1.000000000000000000e+00
2.675257205963134766e+00,-1.643621325492858887e+00,2.000000000000000000e+00
7.685540914535522461e-01,-4.419912993907928467e-01,5.000000000000000000e+00
8.045613288879394531e+00,1.584985554218292236e-01,0.000000000000000000e+00
-2.850523233413696289e+00,-3.379638433456420898e+00,1.000000000000000000e+00
4.132167339324951172e+00,-4.602354019880294800e-02,2.000000000000000000e+00
-1.667226076126098633e+00,8.465051054954528809e-01,3.000000000000000000e+00
9.598560631275177002e-02,1.093828916549682617e+00,5.000000000000000000e+00
1.002317070960998535e+00,-2.567978620529174805e+00,3.000000000000000000e+00
-4.702886343002319336e-01,2.608830690383911133e+00,9.000000000000000000e+00
3.320091664791107178e-01,-4.745605945587158203e+00,2.000000000000000000e+00
3.191844940185546875e+00,-1.786548495292663574e+00,2.000000000000000000e+00
-3.592751324176788330e-01,-2.697931230068206787e-01,7.000000000000000000e+00
4.414848089218139648e-01,-6.769366264343261719e-01,5.000000000000000000e+00
3.308642864227294922e+00,8.571533858776092529e-02,0.000000000000000000e+00
5.786998867988586426e-01,-1.435864448547363281e+00,3.000000000000000000e+00
-9.656232595443725586e-01,3.138236522674560547e+00,7.000000000000000000e+00
-3.443913459777832031e+00,-6.295325756072998047e-01,1.000000000000000000e+00
-1.625955343246459961e+00,2.437926530838012695e+00,7.000000000000000000e+00
-3.327194452285766602e+00,-2.385086297988891602e+00,1.000000000000000000e+00
-1.373617053031921387e+00,1.665138840675354004e+00,9.000000000000000000e+00
-6.337397694587707520e-01,2.018671512603759766e+00,7.000000000000000000e+00
2.870196342468261719e+00,-4.182448863983154297e+00,3.000000000000000000e+00
8.613400459289550781e-01,-2.044207789003849030e-02,0.000000000000000000e+00
-1.431207060813903809e+00,3.241190195083618164e+00,9.000000000000000000e+00
-6.743788123130798340e-01,-1.415953159332275391e+00,2.000000000000000000e+00
-1.675789505243301392e-01,-1.481671094894409180e+00,3.000000000000000000e+00
8.959127068519592285e-01,5.738613009452819824e-01,5.000000000000000000e+00
7.553237080574035645e-01,-1.593827724456787109e+00,5.000000000000000000e+00
-1.836914658546447754e+00,3.570924282073974609e+00,7.000000000000000000e+00
-1.266773194074630737e-01,4.068818688392639160e-01,3.000000000000000000e+00
-1.937789201736450195e+00,2.772777974605560303e-01,7.000000000000000000e+00
4.164828732609748840e-02,6.022143959999084473e-01,5.000000000000000000e+00
4.254921972751617432e-01,-1.553395867347717285e+00,2.000000000000000000e+00
5.958955287933349609e+00,-1.099474355578422546e-01,0.000000000000000000e+00
3.253254175186157227e+00,-2.016329765319824219e+00,3.000000000000000000e+00
8.164318203926086426e-01,-2.509935379028320312e+00,3.000000000000000000e+00
5.474389076232910156e+00,5.751065537333488464e-02,0.000000000000000000e+00
-9.075929522514343262e-01,-3.716296553611755371e-01,5.000000000000000000e+00
2.591061592102050781e+00,-1.450349926948547363e+00,3.000000000000000000e+00
3.148013114929199219e+00,6.375257968902587891e-01,0.000000000000000000e+00
3.027903556823730469e+00,-4.138964042067527771e-02,0.000000000000000000e+00
-1.565037250518798828e+00,1.256418108940124512e+00,9.000000000000000000e+00
1.257861375808715820e+00,5.381030440330505371e-01,5.000000000000000000e+00
-3.772539854049682617e+00,-1.488102912902832031e+00,1.000000000000000000e+00
-1.360747933387756348e+00,2.387449026107788086e+00,7.000000000000000000e+00
-1.836469650268554688e+00,3.239360094070434570e+00,7.000000000000000000e+00
4.122203826904296875e+00,-2.242201240733265877e-03,0.000000000000000000e+00
1.356341838836669922e+00,2.833624362945556641e+00,9.000000000000000000e+00
2.829059600830078125e+00,-1.592574715614318848e+00,5.000000000000000000e+00
6.157378196716308594e+00,-1.750439047813415527e+00,0.000000000000000000e+00
-6.883356571197509766e-01,1.442630648612976074e+00,7.000000000000000000e+00
-1.920607089996337891e+00,3.232237100601196289e+00,7.000000000000000000e+00
-3.552039146423339844e+00,-2.016504526138305664e+00,1.000000000000000000e+00
5.376331806182861328e-01,6.327800154685974121e-01,2.000000000000000000e+00
-3.268107414245605469e+00,-2.432458162307739258e+00,1.000000000000000000e+00
-3.125921487808227539e+00,-7.048860788345336914e-01,1.000000000000000000e+00
-1.074176073074340820e+00,4.075717449188232422e+00,7.000000000000000000e+00
8.567786812782287598e-01,4.188452720642089844e+00,7.000000000000000000e+00
1.517200231552124023e+00,1.876474857330322266e+00,5.000000000000000000e+00
9.994637370109558105e-01,3.978334903717041016e+00,7.000000000000000000e+00
-3.178228378295898438e+00,9.766758084297180176e-01,7.000000000000000000e+00
-4.556669667363166809e-02,-2.683439016342163086e+00,2.000000000000000000e+00
3.884296417236328125e+00,-9.078122377395629883e-01,0.000000000000000000e+00
