-3.151000022888183594e+00,-7.846527695655822754e-01,9.348376393318176270e-01,-1.812060475349426270e+00,-1.222404479980468750e+00,-9.447210431098937988e-01,1.575163364410400391e+00,4.953193366527557373e-01,-1.393572211265563965e+00,9.950046986341476440e-02,-6.759661436080932617e-01,-2.736007869243621826e-01,-4.578741732984781265e-03,7.796460986137390137e-01,-1.217220902442932129e+00,-2.287752926349639893e-01,3.015998601913452148e-01,1.000000000000000000e+00
1.637691706418991089e-01,4.035653173923492432e-01,1.022486925125122070e+00,-8.681185245513916016e-01,-3.896423876285552979e-01,-1.691149115562438965e+00,-5.953872799873352051e-01,-1.872355818748474121e+00,-1.685068160295486450e-01,-1.466198086738586426e+00,1.185724854469299316e+00,7.856414318084716797e-01,-8.224612474441528320e-01,1.272325396537780762e+00,3.782783746719360352e-01,1.096419453620910645e+00,2.279964834451675415e-01,0.000000000000000000e+00
9.123131632804870605e-01,-1.665478944778442383e+00,3.333463430404663086e+00,-2.577107846736907959e-01,-3.847678005695343018e-01,-5.169036388397216797e-01,-1.568824797868728638e-01,-5.015761256217956543e-01,-1.428595900535583496e+00,-5.848262906074523926e-01,1.923155039548873901e-02,-2.696206569671630859e-01,-1.315298914909362793e+00,-4.571895301342010498e-01,-7.278192788362503052e-02,-1.575994253158569336e+00,8.443837761878967285e-01,5.000000000000000000e+00
-1.133443236351013184e+00,2.779464721679687500e+00,-6.422939896583557129e-01,-4.822582704946398735e-04,-7.677567005157470703e-01,1.393178105354309082e+00,5.820165276527404785e-01,-1.978347063064575195e+00,-1.727772116661071777e+00,-7.858984470367431641e-01,-1.474600076675415039e+00,2.935399413108825684e-01,8.268321156501770020e-01,-2.637883462011814117e-02,1.396230936050415039e+00,6.881486177444458008e-01,1.053845524787902832e+00,7.000000000000000000e+00
2.056467771530151367e+00,-1.159295201301574707e+00,4.009093284606933594e+00,-6.237120628356933594e-01,-8.293044567108154297e-01,1.777248144149780273e+00,-1.492593646049499512e+00,-1.220823407173156738e+00,-2.896194159984588623e-01,-8.946449160575866699e-01,-1.061174988746643066e+00,9.039501100778579712e-02,-2.357429563999176025e-01,4.966464340686798096e-01,-1.646518111228942871e+00,1.473276853561401367e+00,-4.703581631183624268e-01,5.000000000000000000e+00
-2.299766540527343750e+00,-1.408182621002197266e+00,1.084459304809570312e+00,-8.481302261352539062e-01,-1.043689846992492676e+00,4.504401683807373047e-01,2.026212692260742188e+00,9.292981028556823730e-01,-2.124525070190429688e+00,1.666092872619628906e-01,2.510398030281066895e-01,2.940557897090911865e-01,-5.398721098899841309e-01,-6.917754560708999634e-02,-5.312454104423522949e-01,-8.834017515182495117e-01,-1.609620600938796997e-01,1.000000000000000000e+00
2.675258874893188477e+00,-1.643613934516906738e+00,-5.169859886169433594e+00,3.594375610351562500e+00,2.931480407714843750e-01,-1.873427987098693848e+00,3.148024082183837891e-01,1.212212815880775452e-01,-1.058481931686401367e+00,6.294716000556945801e-01,-7.522437572479248047e-01,-6.374459713697433472e-02,-5.828867852687835693e-02,7.339817881584167480e-01,-1.133423089981079102e+00,3.969515264034271240e-01,-1.034460544586181641e+00,2.000000000000000000e+00
7.685554027557373047e-01,-4.420013427734375000e-01,2.847290277481079102e+00,-1.211323291063308716e-01,-1.054183959960937500e+00,-1.581641554832458496e+00,-1.940920233726501465e+00,-4.427767992019653320e-01,-1.146644234657287598e+00,-6.546925306320190430e-01,-2.164048105478286743e-01,1.158322691917419434e+00,-6.709323823451995850e-02,-1.034875750541687012e+00,-3.700769841670989990e-01,-1.521895766258239746e+00,5.206702947616577148e-01,5.000000000000000000e+00
8.045613288879394531e+00,1.584967523813247681e-01,-6.387712955474853516e-01,-2.082519054412841797e+00,-1.774780869483947754e+00,3.002667903900146484e+00,-7.197728753089904785e-01,2.394355058670043945e+00,2.728740870952606201e-01,2.575394392013549805e+00,-5.033286213874816895e-01,-7.101891040802001953e-01,1.113137677311897278e-01,8.165869712829589844e-01,2.127020657062530518e-01,-2.952013015747070312e-01,-3.874753415584564209e-01,0.000000000000000000e+00
-2.850522994995117188e+00,-3.379643440246582031e+00,-2.377079248428344727e+00,6.725133061408996582e-01,1.233511716127395630e-01,4.764322042465209961e-01,-2.383659601211547852e+00,3.811306506395339966e-02,1.884384393692016602e+00,1.245164632797241211e+00,7.703959941864013672e-01,5.175932645797729492e-01,-2.055650055408477783e-01,5.654115676879882812e-01,-3.112629652023315430e-01,1.790513168089091778e-03,2.682336270809173584e-01,1.000000000000000000e+00
