-2.098191022872924805e+00,3.831436157226562500e+00,-2.002227902412414551e-01,7.000000000000000000e+00
6.537240743637084961e-01,-4.028142929077148438e+00,2.527531385421752930e+00,3.000000000000000000e+00
-1.747827410697937012e+00,-2.739953041076660156e+00,-1.620201349258422852e+00,5.000000000000000000e+00
8.403429985046386719e-01,-1.259861469268798828e+00,1.519354820251464844e+00,3.000000000000000000e+00
-3.104753494262695312e+00,-8.347871303558349609e-01,7.207180261611938477e-01,7.000000000000000000e+00
1.079271793365478516e+00,-5.224968791007995605e-01,1.395532488822937012e+00,3.000000000000000000e+00
-1.274356365203857422e+00,2.017206907272338867e+00,-2.200076103210449219e+00,5.000000000000000000e+00
-1.828440725803375244e-01,-2.000196456909179688e+00,8.510237932205200195e-01,5.000000000000000000e+00
-3.766548633575439453e+00,8.580397963523864746e-01,8.154577016830444336e-01,7.000000000000000000e+00
1.650848150253295898e+00,-3.269671201705932617e+00,-8.224095702171325684e-01,3.000000000000000000e+00
1.819691419601440430e+00,-4.751462042331695557e-01,-1.450911313295364380e-01,3.000000000000000000e+00
-2.842300653457641602e+00,1.284819483757019043e+00,-2.125399589538574219e+00,3.000000000000000000e+00
-7.732493877410888672e-01,-1.956704735755920410e+00,-1.821265816688537598e+00,3.000000000000000000e+00
6.266236901283264160e-01,8.169736266136169434e-01,-1.727963328361511230e+00,3.000000000000000000e+00
-2.358976125717163086e+00,-2.731621503829956055e+00,-2.568817377090454102e+00,5.000000000000000000e+00
-1.791563153266906738e+00,-2.997052669525146484e-01,-1.878448724746704102e+00,5.000000000000000000e+00
9.507456421852111816e-01,-6.616714000701904297e-01,6.506264805793762207e-01,3.000000000000000000e+00
3.302197694778442383e+00,3.999149799346923828e+00,1.077651455998420715e-01,3.000000000000000000e+00
-3.781040668487548828e+00,8.714941740036010742e-01,2.153640985488891602e+00,7.000000000000000000e+00
2.743921995162963867e+00,-8.808693289756774902e-01,4.984743297100067139e-01,3.000000000000000000e+00
-2.257186651229858398e+00,-2.128518819808959961e+00,-3.679682731628417969e+00,5.000000000000000000e+00
2.624861955642700195e+00,1.019127011299133301e+00,-9.439602494239807129e-01,3.000000000000000000e+00
4.088760852813720703e+00,1.871062994003295898e+00,-1.327353596687316895e+00,5.000000000000000000e+00
2.800966978073120117e+00,-2.066444635391235352e+00,2.587748467922210693e-01,3.000000000000000000e+00
4.517560958862304688e+00,2.279718399047851562e+00,-3.034024536609649658e-01,3.000000000000000000e+00
-2.207187175750732422e+00,-1.968544483184814453e+00,-3.253355503082275391e+00,5.000000000000000000e+00
-1.507105112075805664e+00,2.130213826894760132e-01,-1.011398077011108398e+00,7.000000000000000000e+00
-3.020896673202514648e+00,5.330292508006095886e-02,4.618048071861267090e-01,7.000000000000000000e+00
-3.033547878265380859e+00,7.213100194931030273e-01,1.826265692710876465e+00,7.000000000000000000e+00
9.803153872489929199e-01,2.881716728210449219e+00,3.107935905456542969e+00,3.000000000000000000e+00
1.225347757339477539e+00,1.258164644241333008e+00,-3.630440831184387207e-01,5.000000000000000000e+00
-3.801093578338623047e+00,2.090907335281372070e+00,1.791660308837890625e+00,7.000000000000000000e+00
2.185469865798950195e+00,-2.918734550476074219e+00,-5.888293385505676270e-01,3.000000000000000000e+00
2.146802663803100586e+00,3.422007560729980469e+00,-1.972363591194152832e+00,5.000000000000000000e+00
3.595627307891845703e+00,-2.570637702941894531e+00,4.382865130901336670e-01,3.000000000000000000e+00
-1.211784839630126953e+00,-9.311569333076477051e-01,-4.349941730499267578e+00,5.000000000000000000e+00
2.526298522949218750e+00,1.246790885925292969e+00,-2.607591450214385986e-01,5.000000000000000000e+00
-2.823441267013549805e+00,2.903931736946105957e-01,3.831920385360717773e+00,7.000000000000000000e+00
-1.948046088218688965e+00,6.292740255594253540e-02,-4.726909995079040527e-01,5.000000000000000000e+00
2.058874607086181641e+00,-2.422091960906982422e+00,-9.879113435745239258e-01,3.000000000000000000e+00
1.360339879989624023e+00,1.851838111877441406e+00,-3.345940828323364258e+00,5.000000000000000000e+00
-4.446053504943847656e+00,1.815199851989746094e-01,1.428320527076721191e+00,7.000000000000000000e+00
3.384252071380615234e+00,3.842676281929016113e-01,-2.184649944305419922e+00,3.000000000000000000e+00
2.832071304321289062e+00,-2.346409857273101807e-02,1.429802536964416504e+00,3.000000000000000000e+00
2.074666976928710938e+00,-1.748563170433044434e+00,-6.590935587882995605e-01,5.000000000000000000e+00
2.906759500503540039e+00,-6.089214235544204712e-02,6.670308113098144531e-01,3.000000000000000000e+00
1.069679737091064453e+00,-3.832137882709503174e-01,-7.595304250717163086e-01,5.000000000000000000e+00
2.601405858993530273e+00,-2.278809547424316406e+00,1.259205024689435959e-02,5.000000000000000000e+00
4.274244308471679688e+00,-4.786260426044464111e-02,9.998764395713806152e-01,3.000000000000000000e+00
4.233990013599395752e-01,-3.528656959533691406e+00,-8.437041640281677246e-01,3.000000000000000000e+00
-4.242532253265380859e+00,-1.046266928315162659e-01,-3.568769395351409912e-01,7.000000000000000000e+00
-3.925412416458129883e+00,1.146696925163269043e+00,9.245768189430236816e-01,7.000000000000000000e+00
-1.093735218048095703e+00,-1.893352150917053223e+00,-4.213571071624755859e+00,5.000000000000000000e+00
-2.798733234405517578e+00,1.095779180526733398e+00,2.247419118881225586e+00,7.000000000000000000e+00
1.832241415977478027e-01,-6.549574732780456543e-01,-5.396461486816406250e-01,5.000000000000000000e+00
1.636488676071166992e+00,-1.765538454055786133e+00,2.333941698074340820e+00,5.000000000000000000e+00
-2.262106657028198242e+00,3.600624084472656250e+00,-5.300381779670715332e-01,7.000000000000000000e+00
-3.644935607910156250e+00,4.176344871520996094e-01,6.989206373691558838e-02,7.000000000000000000e+00
2.843880891799926758e+00,2.268392801284790039e+00,-2.574416875839233398e+00,5.000000000000000000e+00
-2.919599771499633789e+00,2.314302444458007812e+00,-1.013232707977294922e+00,7.000000000000000000e+00
2.977576732635498047e+00,1.350502490997314453e+00,-2.098888397216796875e+00,5.000000000000000000e+00
-4.327324390411376953e+00,5.425034165382385254e-01,-4.076824188232421875e-01,7.000000000000000000e+00
2.513551473617553711e+00,4.172909855842590332e-01,1.686655998229980469e+00,3.000000000000000000e+00
-3.577733993530273438e+00,1.479272246360778809e+00,8.365180492401123047e-01,7.000000000000000000e+00
-7.709999084472656250e-01,1.939166545867919922e+00,1.981523036956787109e+00,3.000000000000000000e+00
4.187355995178222656e+00,1.124665975570678711e+00,3.319446325302124023e+00,5.000000000000000000e+00
-1.672061800956726074e+00,-1.056856870651245117e+00,-4.262334346771240234e+00,5.000000000000000000e+00
-1.847735166549682617e+00,-2.589866399765014648e+00,-2.533015012741088867e+00,5.000000000000000000e+00
-2.017512559890747070e+00,3.016551733016967773e+00,-1.453773736953735352e+00,7.000000000000000000e+00
