-2.098173141479492188e+00,3.831462860107421875e+00,-2.003625929355621338e-01,4.362383365631103516e+00,1.021504878997802734e+00,7.000000000000000000e+00
6.537253856658935547e-01,-4.028184890747070312e+00,2.527881622314453125e+00,7.716240286827087402e-01,-4.353845417499542236e-01,3.000000000000000000e+00
-1.747826814651489258e+00,-2.740066289901733398e+00,-1.619428277015686035e+00,2.304193079471588135e-01,6.992949247360229492e-01,5.000000000000000000e+00
8.403433561325073242e-01,-1.259875059127807617e+00,1.519506573677062988e+00,-1.152316093444824219e+00,6.731594204902648926e-01,3.000000000000000000e+00
-3.104752302169799805e+00,-8.347855806350708008e-01,7.206048965454101562e-01,-3.827996850013732910e-01,-9.842378646135330200e-02,7.000000000000000000e+00
1.079272270202636719e+00,-5.224828124046325684e-01,1.395494103431701660e+00,-1.675979971885681152e+00,6.596900820732116699e-01,3.000000000000000000e+00
-1.274357676506042480e+00,2.017211675643920898e+00,-2.200288057327270508e+00,-1.736393123865127563e-01,1.203159451484680176e+00,5.000000000000000000e+00
-1.828423887491226196e-01,-2.000103712081909180e+00,8.501968979835510254e-01,1.362829059362411499e-01,3.046472787857055664e+00,5.000000000000000000e+00
-3.766549110412597656e+00,8.579891920089721680e-01,8.158628344535827637e-01,-1.071157217025756836e+00,-9.438099265098571777e-01,7.000000000000000000e+00
1.650849342346191406e+00,-3.269646406173706055e+00,-8.224858045578002930e-01,3.203013181686401367e+00,-1.230282187461853027e+00,3.000000000000000000e+00
1.819691658020019531e+00,-4.751160442829132080e-01,-1.454213559627532959e-01,-1.005567789077758789e+00,-1.218419075012207031e+00,3.000000000000000000e+00
-2.842301130294799805e+00,1.284845829010009766e+00,-2.125733137130737305e+00,-1.369187533855438232e-01,7.037862539291381836e-01,3.000000000000000000e+00
-7.732489705085754395e-01,-1.956703901290893555e+00,-1.821346044540405273e+00,1.548658132553100586e+00,-1.359944224357604980e+00,3.000000000000000000e+00
