1.857868134975433350e-01,-7.050778269767761230e-01,8.000000000000000000e+00
9.479598402976989746e-01,-1.180794835090637207e+00,6.000000000000000000e+00
-3.356807708740234375e+00,2.135559082031250000e+00,7.000000000000000000e+00
-1.235435754060745239e-01,-1.789693713188171387e+00,2.000000000000000000e+00
2.318445205688476562e+00,-4.362541139125823975e-01,8.000000000000000000e+00
-3.458068370819091797e+00,1.749527335166931152e+00,7.000000000000000000e+00
-1.584169030189514160e+00,4.285532534122467041e-01,5.000000000000000000e+00
-3.288325786590576172e+00,1.552582740783691406e+00,7.000000000000000000e+00
-2.223142087459564209e-01,-3.048671483993530273e+00,6.000000000000000000e+00
-1.520766913890838623e-01,-2.984360456466674805e-01,3.000000000000000000e+00
1.702385425567626953e+00,-1.298079729080200195e+00,8.000000000000000000e+00
4.373563289642333984e+00,1.126569151878356934e+00,2.000000000000000000e+00
2.236608415842056274e-01,1.593581557273864746e+00,8.000000000000000000e+00
-1.963874101638793945e-01,1.117323517799377441e+00,8.000000000000000000e+00
3.888031840324401855e-01,3.327280282974243164e-01,8.000000000000000000e+00
-2.743569016456604004e-01,-2.738459348678588867e+00,6.000000000000000000e+00
1.985554456710815430e+00,2.094056367874145508e+00,3.000000000000000000e+00
-1.747354120016098022e-01,1.135258436203002930e+00,8.000000000000000000e+00
2.410452842712402344e+00,2.172673940658569336e+00,8.000000000000000000e+00
-1.421866893768310547e+00,-5.296475887298583984e-01,4.000000000000000000e+00
3.185979604721069336e+00,2.400914430618286133e+00,5.000000000000000000e+00
-1.560852050781250000e+00,3.794910013675689697e-01,4.000000000000000000e+00
-9.108921289443969727e-01,8.277070522308349609e-02,7.000000000000000000e+00
3.630507946014404297e+00,2.599722146987915039e+00,3.000000000000000000e+00
2.970586776733398438e+00,6.839141249656677246e-01,8.000000000000000000e+00
4.112452864646911621e-01,-3.410279750823974609e+00,6.000000000000000000e+00
-2.795303106307983398e+00,1.989915251731872559e+00,7.000000000000000000e+00
3.365920782089233398e+00,3.593237400054931641e+00,3.000000000000000000e+00
4.530979156494140625e+00,1.527227759361267090e+00,8.000000000000000000e+00
9.000446796417236328e-01,1.917754650115966797e+00,3.000000000000000000e+00
3.862678527832031250e+00,-5.971830710768699646e-02,2.000000000000000000e+00
-2.348395347595214844e+00,-2.975716590881347656e+00,4.000000000000000000e+00
1.395262360572814941e+00,-3.517337799072265625e+00,6.000000000000000000e+00
-2.821448802947998047e+00,2.192701339721679688e+00,7.000000000000000000e+00
3.334494829177856445e-01,-8.820867538452148438e-01,8.000000000000000000e+00
-2.506295204162597656e+00,-3.943861722946166992e-01,9.000000000000000000e+00
-8.680528998374938965e-01,-2.914475917816162109e+00,6.000000000000000000e+00
2.639085769653320312e+00,-2.866601467132568359e+00,6.000000000000000000e+00
-2.034954309463500977e+00,3.411047458648681641e-01,9.000000000000000000e+00
1.604014635086059570e+00,2.637087821960449219e+00,5.000000000000000000e+00
3.435544729232788086e+00,-1.039697647094726562e+00,2.000000000000000000e+00
-2.834947824478149414e+00,-1.102778986096382141e-01,7.000000000000000000e+00
1.627379417419433594e+00,3.222823381423950195e+00,5.000000000000000000e+00
2.967788457870483398e+00,-4.798339903354644775e-01,2.000000000000000000e+00
-3.062818288803100586e+00,1.626868009567260742e+00,7.000000000000000000e+00
-9.010124206542968750e-01,2.101453542709350586e+00,7.000000000000000000e+00
-2.121259689331054688e+00,2.344198465347290039e+00,9.000000000000000000e+00
-3.766985654830932617e+00,9.322523474693298340e-01,7.000000000000000000e+00
3.381371498107910156e+00,-2.358994960784912109e+00,2.000000000000000000e+00
2.101126015186309814e-01,-1.496309757232666016e+00,6.000000000000000000e+00
-1.615637421607971191e+00,2.987575292587280273e+00,9.000000000000000000e+00
3.515598773956298828e-01,7.538822293281555176e-02,4.000000000000000000e+00
5.045598149299621582e-01,-1.522159576416015625e+00,2.000000000000000000e+00
6.490426659584045410e-01,-1.320921063423156738e+00,8.000000000000000000e+00
1.274507880210876465e+00,3.349855899810791016e+00,3.000000000000000000e+00
1.741499602794647217e-01,-3.765916347503662109e+00,6.000000000000000000e+00
3.498115777969360352e+00,2.889491796493530273e+00,3.000000000000000000e+00
3.857533931732177734e-01,-2.554956197738647461e+00,6.000000000000000000e+00
-4.236566066741943359e+00,-1.304613113403320312e+00,9.000000000000000000e+00
-1.511000871658325195e+00,-1.477938890457153320e+00,9.000000000000000000e+00
1.891655564308166504e+00,-7.190428376197814941e-01,6.000000000000000000e+00
-3.601211071014404297e+00,9.984781742095947266e-01,7.000000000000000000e+00
-4.510627090930938721e-01,-2.775567770004272461e+00,6.000000000000000000e+00
1.093259692192077637e+00,1.044032096862792969e+00,8.000000000000000000e+00
-2.432777136564254761e-01,1.319068074226379395e+00,5.000000000000000000e+00
-2.222790002822875977e+00,2.279443502426147461e+00,7.000000000000000000e+00
1.382808089256286621e+00,-1.507524371147155762e+00,5.000000000000000000e+00
4.219491481781005859e+00,1.050696372985839844e+00,8.000000000000000000e+00
-1.722339749336242676e+00,3.526894748210906982e-01,9.000000000000000000e+00
1.939108848571777344e+00,3.145233541727066040e-02,8.000000000000000000e+00
2.591976523399353027e-01,5.148013234138488770e-01,8.000000000000000000e+00
-1.759730875492095947e-01,-1.421814560890197754e+00,6.000000000000000000e+00
3.067442215979099274e-02,2.519731521606445312e+00,5.000000000000000000e+00
-2.418671607971191406e+00,8.254356384277343750e-01,7.000000000000000000e+00
1.261670708656311035e+00,-2.327592134475708008e+00,6.000000000000000000e+00
-7.114163041114807129e-01,-1.122806593775749207e-01,7.000000000000000000e+00
-2.472501754760742188e+00,1.286711573600769043e+00,7.000000000000000000e+00
3.741189479827880859e+00,4.057315349578857422e+00,3.000000000000000000e+00
-1.671772241592407227e+00,6.942000389099121094e-01,5.000000000000000000e+00
-3.265635371208190918e-01,-1.562512159347534180e+00,6.000000000000000000e+00
-7.706381678581237793e-01,-2.300355672836303711e+00,6.000000000000000000e+00
1.386888027191162109e+00,2.150775432586669922e+00,3.000000000000000000e+00
1.461539626121520996e+00,-4.040164947509765625e+00,2.000000000000000000e+00
-1.158742785453796387e+00,1.184051156044006348e+00,4.000000000000000000e+00
-5.140190720558166504e-01,2.244406223297119141e+00,5.000000000000000000e+00
2.504085302352905273e+00,1.859799504280090332e+00,5.000000000000000000e+00
1.615319848060607910e+00,4.375034272670745850e-01,8.000000000000000000e+00
4.042763113975524902e-01,3.719652175903320312e+00,5.000000000000000000e+00
-3.961392641067504883e+00,6.925879120826721191e-01,7.000000000000000000e+00
2.867572605609893799e-01,-4.003572940826416016e+00,2.000000000000000000e+00
-2.759251594543457031e+00,2.987306714057922363e-01,9.000000000000000000e+00
5.094039440155029297e-01,-4.576842308044433594e+00,6.000000000000000000e+00
-2.623174667358398438e+00,8.107970952987670898e-01,7.000000000000000000e+00
-3.610422849655151367e+00,1.293847799301147461e+00,7.000000000000000000e+00
1.748307347297668457e+00,-6.887755990028381348e-01,6.000000000000000000e+00
-2.125388383865356445e+00,1.175215363502502441e+00,9.000000000000000000e+00
-3.084283113479614258e+00,1.028098583221435547e+00,7.000000000000000000e+00
-2.135889790952205658e-02,-3.548981666564941406e+00,6.000000000000000000e+00
-2.574564456939697266e+00,1.953896522521972656e+00,7.000000000000000000e+00
1.008699178695678711e+00,6.584133207798004150e-02,8.000000000000000000e+00
3.028873920440673828e+00,-2.522316873073577881e-01,2.000000000000000000e+00
-3.814463138580322266e+00,4.729533791542053223e-01,7.000000000000000000e+00
