1.857946962118148804e-01,-7.050704360008239746e-01,-2.135846614837646484e+00,1.189680814743041992e+00,1.383771419525146484e+00,2.256335467100143433e-01,1.168606758117675781e+00,-1.980255544185638428e-01,3.459617376327514648e+00,1.849012851715087891e+00,3.054828010499477386e-02,-1.010554432868957520e+00,8.315758705139160156e-01,5.730522871017456055e-01,-3.759833872318267822e-01,8.000000000000000000e+00
9.479486346244812012e-01,-1.180594563484191895e+00,-4.709846153855323792e-02,-2.253782987594604492e+00,2.845785140991210938e+00,-1.529633641242980957e+00,1.068781256675720215e+00,-1.516982465982437134e-01,-6.656241416931152344e-01,-4.791722297668457031e-01,3.789473176002502441e-01,1.493970036506652832e+00,4.493826925754547119e-01,-1.559101581573486328e+00,9.044303745031356812e-02,6.000000000000000000e+00
-3.356843233108520508e+00,2.135633230209350586e+00,7.788735032081604004e-01,-8.413842320442199707e-01,-7.610684633255004883e-01,2.395300120115280151e-01,2.136387586593627930e+00,1.235473006963729858e-01,-6.739326119422912598e-01,-7.593585252761840820e-01,-3.717909455299377441e-01,1.718724071979522705e-01,1.093327045440673828e+00,4.296865165233612061e-01,1.187435984611511230e+00,7.000000000000000000e+00
-1.235644444823265076e-01,-1.789685606956481934e+00,2.411247044801712036e-01,-2.513791084289550781e+00,-1.834288597106933594e+00,5.568816661834716797e-01,1.507884263992309570e+00,1.334096312522888184e+00,-3.853781521320343018e-01,8.534184098243713379e-02,4.963947832584381104e-02,7.747919559478759766e-01,1.119648665189743042e-01,5.092806816101074219e-01,7.893372327089309692e-03,2.000000000000000000e+00
2.318480491638183594e+00,-4.362119436264038086e-01,8.103817701339721680e-03,4.640888690948486328e+00,1.984812140464782715e+00,-1.686011105775833130e-01,-1.280766874551773071e-01,4.852141737937927246e-01,-1.392534494400024414e+00,-3.171395659446716309e-01,2.169414013624191284e-01,-1.079252243041992188e+00,-5.859739333391189575e-02,-1.449037790298461914e+00,-7.755626440048217773e-01,8.000000000000000000e+00
-3.458057403564453125e+00,1.749678969383239746e+00,1.859009563922882080e-01,4.452763497829437256e-01,-1.755163192749023438e+00,-1.930328011512756348e+00,2.579317808151245117e+00,1.006354451179504395e+00,-3.823937475681304932e-01,2.701823115348815918e-01,1.068818449974060059e+00,-7.940827608108520508e-01,7.018643021583557129e-01,-9.934147596359252930e-01,4.834307730197906494e-01,7.000000000000000000e+00
-1.584176421165466309e+00,4.285050630569458008e-01,2.779129743576049805e+00,-1.624925494194030762e+00,1.055500626564025879e+00,-6.897743940353393555e-01,-9.162380695343017578e-01,-7.126992344856262207e-01,4.240390956401824951e-01,1.357839941978454590e+00,2.443175166845321655e-01,-1.155588626861572266e+00,4.260013103485107422e-01,1.010589241981506348e+00,4.094385206699371338e-01,5.000000000000000000e+00
-3.288373947143554688e+00,1.552687287330627441e+00,1.623836606740951538e-01,-1.767516434192657471e-01,9.468495845794677734e-01,1.228031635284423828e+00,1.458791851997375488e+00,5.695400014519691467e-02,-9.505729079246520996e-01,-1.358481168746948242e+00,5.456344410777091980e-02,6.125386357307434082e-01,1.639896631240844727e+00,1.032899975776672363e+00,4.691119194030761719e-01,7.000000000000000000e+00
-2.222924530506134033e-01,-3.048716545104980469e+00,4.015693366527557373e-01,-1.741498112678527832e+00,2.070747613906860352e+00,-9.705688804388046265e-02,1.330866456031799316e+00,6.618672013282775879e-01,-1.242621898651123047e+00,6.216688156127929688e-01,1.543503403663635254e+00,-6.814358383417129517e-02,-1.423198342323303223e+00,-2.043725997209548950e-01,-8.475448936223983765e-02,6.000000000000000000e+00
-1.520757973194122314e-01,-2.983511388301849365e-01,7.789520621299743652e-01,2.947693347930908203e+00,-2.180555820465087891e+00,2.846996784210205078e+00,1.126076340675354004e+00,1.483135223388671875e-01,-2.048014104366302490e-01,6.467896103858947754e-01,-4.952870905399322510e-01,-1.154698371887207031e+00,3.684658408164978027e-01,-2.008508205413818359e+00,1.700557947158813477e+00,3.000000000000000000e+00
1.702391862869262695e+00,-1.297975659370422363e+00,3.282727241516113281e+00,2.515089273452758789e+00,2.219702005386352539e+00,-2.329888582229614258e+00,-5.378208160400390625e-01,1.510440111160278320e+00,2.865170478820800781e+00,-1.506610035896301270e+00,-1.977296024560928345e-01,-3.960093948990106583e-03,7.471110224723815918e-01,-5.972784757614135742e-01,-9.126220941543579102e-01,8.000000000000000000e+00
4.373566150665283203e+00,1.126491785049438477e+00,-8.923938870429992676e-01,-4.897689819335937500e-01,-1.323714971542358398e+00,3.203538656234741211e+00,2.064841508865356445e+00,-1.198218226432800293e+00,1.943203330039978027e+00,2.439007908105850220e-01,-9.504299163818359375e-01,-1.515240907669067383e+00,-3.399534523487091064e-01,-1.655628979206085205e-01,8.440281748771667480e-01,2.000000000000000000e+00
2.236544638872146606e-01,1.593487620353698730e+00,1.165190577507019043e+00,-6.073956489562988281e-01,-8.816576004028320312e-02,2.094966650009155273e+00,-3.334686160087585449e-01,-3.335333764553070068e-01,-1.711138129234313965e+00,-3.690352737903594971e-01,-1.235334038734436035e+00,-3.316597938537597656e-01,-1.163336914032697678e-02,2.011728137731552124e-01,2.376055568456649780e-01,8.000000000000000000e+00
-1.964029669761657715e-01,1.117322564125061035e+00,2.487993478775024414e+00,-1.269455313682556152e+00,-2.632233686745166779e-02,1.497488617897033691e+00,-1.808595843613147736e-02,-2.487871646881103516e-01,7.509470731019973755e-02,1.047766447067260742e+00,-4.416393637657165527e-01,6.673524379730224609e-01,2.232754975557327271e-01,4.667435958981513977e-02,6.873077750205993652e-01,8.000000000000000000e+00
3.887881934642791748e-01,3.328899741172790527e-01,2.357427358627319336e+00,5.240740776062011719e-01,-1.048494935035705566e+00,6.569856405258178711e-01,-7.863640189170837402e-01,5.358982682228088379e-01,-4.160497784614562988e-01,-5.933637022972106934e-01,-4.313044846057891846e-01,-2.035624831914901733e-01,9.050229787826538086e-01,-1.651047229766845703e+00,2.146574497222900391e+00,8.000000000000000000e+00
-2.743492126464843750e-01,-2.738510131835937500e+00,-1.265247464179992676e+00,-1.767024397850036621e+00,1.674601078033447266e+00,5.405590534210205078e-01,8.666989207267761230e-01,-8.978173136711120605e-01,-2.370031595230102539e+00,7.853765785694122314e-02,5.384130477905273438e-01,7.096980810165405273e-01,-8.516856431961059570e-01,1.483942866325378418e-01,6.486497353762388229e-03,6.000000000000000000e+00
1.985567688941955566e+00,2.094258308410644531e+00,1.751009106636047363e+00,8.539546132087707520e-01,6.298059821128845215e-01,-1.659486651420593262e+00,-9.631443023681640625e-01,1.623816490173339844e+00,-5.089689418673515320e-02,-1.438344836235046387e+00,1.004835963249206543e+00,2.791772782802581787e-01,6.697484850883483887e-01,-1.322677612304687500e+00,-7.088667154312133789e-01,3.000000000000000000e+00
-1.747182458639144897e-01,1.135031342506408691e+00,9.315993189811706543e-01,2.541283130645751953e+00,-1.011288240551948547e-01,2.083619356155395508e+00,1.417034268379211426e+00,-1.136411428451538086e+00,8.160265684127807617e-01,1.157656669616699219e+00,-3.189191102981567383e+00,-7.064457535743713379e-01,-1.358803391456604004e+00,-1.811610221862792969e+00,1.562980413436889648e-01,8.000000000000000000e+00
2.410459995269775391e+00,2.172722339630126953e+00,-1.775169000029563904e-02,1.530031204223632812e+00,8.025633096694946289e-01,1.757806301116943359e+00,2.332197278738021851e-01,-4.227764308452606201e-01,-8.493205308914184570e-01,1.009164690971374512e+00,5.781070590019226074e-01,1.634256243705749512e+00,-8.865691423416137695e-01,-1.096529841423034668e+00,2.712358832359313965e-01,8.000000000000000000e+00
-1.421868324279785156e+00,-5.297030806541442871e-01,-3.391407966613769531e+00,-1.393404603004455566e+00,-1.433381199836730957e+00,-3.952046856284141541e-02,-1.209365367889404297e+00,3.494110405445098877e-01,-7.371165603399276733e-02,-7.174903899431228638e-02,5.602092146873474121e-01,4.393664896488189697e-01,-6.570698618888854980e-01,9.729030728340148926e-01,-1.453397572040557861e-01,4.000000000000000000e+00
3.185963153839111328e+00,2.401024103164672852e+00,-7.726663351058959961e-01,6.045730710029602051e-01,1.256769657135009766e+00,-2.070529222488403320e+00,4.632615149021148682e-01,1.083864457905292511e-02,-1.684104919433593750e+00,1.314856529235839844e+00,1.007540345191955566e+00,1.103307843208312988e+00,6.980583071708679199e-01,2.079607248306274414e-01,4.464976117014884949e-02,5.000000000000000000e+00
