2.186300754547119141e+00,-6.390384435653686523e-01,-1.872995853424072266e+00,6.895688921213150024e-02,-7.389273643493652344e-01,-3.837949931621551514e-01,3.094130039215087891e+00,1.760220527648925781e+00,1.447127342224121094e+00,5.000000000000000000e+00
-1.781620144844055176e+00,-3.069391012191772461e+00,-8.035955429077148438e-01,1.190283417701721191e+00,-1.129040360450744629e+00,-1.500347733497619629e+00,2.375644922256469727e+00,9.709624648094177246e-01,-1.167149782180786133e+00,7.000000000000000000e+00
-1.482299804687500000e+00,-2.348264217376708984e+00,3.533671796321868896e-01,-1.033487170934677124e-01,2.644823789596557617e+00,5.704015493392944336e-01,-6.559511423110961914e-01,-2.269450277090072632e-01,-1.011294364929199219e+00,4.000000000000000000e+00
2.719798088073730469e+00,1.845882236957550049e-01,-1.325353026390075684e+00,2.900669813156127930e+00,4.097056865692138672e+00,4.513360559940338135e-01,1.870678365230560303e-01,-3.222028315067291260e-01,-7.568033039569854736e-02,8.000000000000000000e+00
-1.225633740425109863e+00,-1.155591845512390137e+00,2.746121168136596680e+00,-1.201931715011596680e+00,-1.252478808164596558e-01,7.332734465599060059e-01,-1.550061464309692383e+00,-2.034788131713867188e-01,9.790497422218322754e-01,9.000000000000000000e+00
-2.412652015686035156e+00,-2.749556601047515869e-01,-1.636889219284057617e+00,5.441786050796508789e-01,3.846342265605926514e-01,-3.020209968090057373e-01,-9.508888721466064453e-01,-1.221567511558532715e+00,-5.505920052528381348e-01,9.000000000000000000e+00
-1.906131029129028320e+00,-1.420726418495178223e+00,-2.793808877468109131e-01,1.087387919425964355e+00,6.550216674804687500e-01,-5.849452614784240723e-01,-1.954369097948074341e-01,-2.497802495956420898e+00,-8.882651925086975098e-01,9.000000000000000000e+00
2.435888350009918213e-01,-4.439495563507080078e+00,-1.533033251762390137e+00,1.317505359649658203e+00,1.219241619110107422e+00,1.123274326324462891e+00,-1.722256541252136230e-01,-1.784976720809936523e+00,-1.104676008224487305e+00,4.000000000000000000e+00
-6.963260173797607422e-01,-2.114743232727050781e+00,-2.133441448211669922e+00,1.458059668540954590e+00,2.593256235122680664e+00,4.119141697883605957e-01,-4.094318449497222900e-01,-1.364739418029785156e+00,-7.836982607841491699e-03,4.000000000000000000e+00
-5.626803040504455566e-01,9.673584699630737305e-01,-1.474036216735839844e+00,2.643677949905395508e+00,-1.052345395088195801e+00,1.180696964263916016e+00,-1.441813945770263672e+00,-7.830590605735778809e-01,-7.334088683128356934e-01,5.000000000000000000e+00
3.286393880844116211e-01,-7.941501736640930176e-01,-1.111333608627319336e+00,-1.896374464035034180e+00,2.857346534729003906e+00,2.509356737136840820e+00,8.685513138771057129e-01,-5.587677359580993652e-01,2.792838215827941895e-01,6.000000000000000000e+00
8.251478672027587891e-01,4.161663055419921875e-01,-3.507049560546875000e+00,-5.199275612831115723e-01,2.777576684951782227e+00,-2.161128044128417969e+00,-1.474665999412536621e-01,7.014264464378356934e-01,-1.030084490776062012e+00,2.000000000000000000e+00
3.597033023834228516e+00,3.107150830328464508e-02,-2.350286006927490234e+00,-1.272875219583511353e-01,-3.938098192214965820e+00,-1.004315495491027832e+00,6.670169234275817871e-01,-5.365231037139892578e-01,9.989431500434875488e-01,0.000000000000000000e+00
-3.533147573471069336e+00,1.669373393058776855e+00,-3.376962244510650635e-01,-5.998459458351135254e-01,-1.885256171226501465e+00,9.396232962608337402e-01,1.231144309043884277e+00,-1.092459082603454590e+00,-6.133627295494079590e-01,1.000000000000000000e+00
-1.939845681190490723e-01,-1.537320375442504883e+00,-1.618690937757492065e-01,-1.081535220146179199e+00,1.069920420646667480e+00,1.232855200767517090e+00,-1.162842988967895508e+00,1.766083240509033203e-01,1.079426482319831848e-01,4.000000000000000000e+00
-1.985224485397338867e+00,3.406053304672241211e+00,1.002289533615112305e+00,-3.704346418380737305e-01,1.656250357627868652e-01,-8.548668622970581055e-01,-2.048023045063018799e-01,-1.300031989812850952e-01,-4.235605001449584961e-01,2.000000000000000000e+00
-5.823300480842590332e-01,4.002718925476074219e+00,5.024252533912658691e-01,-3.132185712456703186e-02,-2.504836916923522949e-01,7.166475057601928711e-01,5.016722679138183594e-01,-6.049673557281494141e-01,-3.134342432022094727e-01,2.000000000000000000e+00
-1.023153424263000488e+00,-1.186365485191345215e+00,-4.384108185768127441e-01,7.613071799278259277e-01,5.365289449691772461e-01,-3.185079813003540039e+00,-1.254573017358779907e-01,-9.875885248184204102e-01,1.564525365829467773e+00,4.000000000000000000e+00
6.253572463989257812e+00,1.057915329933166504e+00,7.462359666824340820e-01,-2.835975587368011475e-02,-2.232127338647842407e-01,5.173323750495910645e-01,4.312285780906677246e-01,-2.164751529693603516e+00,-7.476801276206970215e-01,0.000000000000000000e+00
1.556796133518218994e-01,8.779791593551635742e-01,-1.685255885124206543e+00,-1.230378508567810059e+00,8.982231616973876953e-01,2.776440620422363281e+00,-9.164596796035766602e-01,1.762445271015167236e-01,-7.097504734992980957e-01,6.000000000000000000e+00
4.133373737335205078e+00,3.815945982933044434e-01,8.105385899543762207e-01,1.107927083969116211e+00,-2.429647207260131836e+00,-9.039490222930908203e-01,-5.251650214195251465e-01,-2.431851625442504883e+00,1.856131196022033691e+00,0.000000000000000000e+00
-1.345164895057678223e+00,3.907463788986206055e+00,1.717339754104614258e+00,-9.348519444465637207e-01,-6.475996691733598709e-03,-1.043252468109130859e+00,1.028156727552413940e-01,-8.159036189317703247e-02,-4.056342244148254395e-01,2.000000000000000000e+00
3.120182752609252930e+00,-3.923064470291137695e-01,-2.646263599395751953e+00,-2.633325338363647461e+00,2.346333980560302734e+00,3.998744964599609375e+00,2.102688074111938477e+00,-8.258868455886840820e-01,-1.269994769245386124e-02,6.000000000000000000e+00
1.330998659133911133e+00,8.314984440803527832e-01,-7.703697681427001953e-01,4.776081085205078125e+00,1.259384155273437500e-01,1.478764653205871582e+00,-6.368823051452636719e-01,6.512776613235473633e-01,1.163198351860046387e+00,5.000000000000000000e+00
2.947906553745269775e-01,-1.501308083534240723e+00,-3.217779874801635742e+00,1.662389636039733887e+00,-5.146319866180419922e-01,-2.405675172805786133e+00,9.741460680961608887e-01,1.107955455780029297e+00,-1.355707287788391113e+00,7.000000000000000000e+00
-9.341679215431213379e-01,-3.669989347457885742e+00,8.178648948669433594e-01,1.346599221229553223e+00,-1.292858004570007324e+00,-8.625496029853820801e-01,9.099378585815429688e-01,2.713959693908691406e+00,-6.828910708427429199e-01,7.000000000000000000e+00
1.408524870872497559e+00,-8.431823253631591797e-01,-5.195868611335754395e-01,-1.084494352340698242e+00,1.159799098968505859e+00,-2.265625953674316406e+00,7.456486821174621582e-01,-4.430812001228332520e-01,2.071026086807250977e+00,4.000000000000000000e+00
5.029399394989013672e+00,1.620476692914962769e-01,2.178771734237670898e+00,2.442426979541778564e-01,-1.684489607810974121e+00,-2.317837953567504883e+00,-1.097320243716239929e-01,-1.066673994064331055e+00,5.441411733627319336e-01,0.000000000000000000e+00
-3.582000017166137695e+00,1.890175819396972656e+00,-5.811331272125244141e-01,1.131637215614318848e+00,-8.653863668441772461e-01,1.191723942756652832e+00,2.361483812332153320e+00,-1.134729862213134766e+00,8.880755305290222168e-01,1.000000000000000000e+00
-5.431972742080688477e-01,-3.175573110580444336e+00,-1.334813117980957031e+00,-1.326644778251647949e+00,1.035916090011596680e+00,-2.160621404647827148e+00,-7.945581078529357910e-01,1.154512047767639160e+00,-5.453280210494995117e-01,4.000000000000000000e+00
2.026865929365158081e-01,-5.597075447440147400e-03,9.988684058189392090e-01,-2.121425151824951172e+00,9.820564985275268555e-01,2.538597345352172852e+00,-3.424670398235321045e-01,-1.459909081459045410e+00,-1.056310892105102539e+00,6.000000000000000000e+00
1.814678497612476349e-02,-3.527664422988891602e+00,1.647654414176940918e+00,-1.344267010688781738e+00,-2.387176156044006348e-01,-7.640944719314575195e-01,-5.398320406675338745e-02,1.243866562843322754e+00,3.926095366477966309e-01,9.000000000000000000e+00
-4.836397469043731689e-01,2.642179965972900391e+00,3.115026950836181641e+00,6.287051439285278320e-01,-1.343842595815658569e-01,1.793682217597961426e+00,-1.930326968431472778e-01,1.851476550102233887e+00,8.611732162535190582e-03,3.000000000000000000e+00
-3.545422077178955078e+00,1.911288738250732422e+00,-1.106125593185424805e+00,-7.544446587562561035e-01,-2.218099087476730347e-01,-2.401401519775390625e+00,-6.849548816680908203e-01,-8.804132789373397827e-02,1.079766154289245605e+00,1.000000000000000000e+00
-1.456672549247741699e+00,8.498095273971557617e-01,4.064448356628417969e+00,-6.015779376029968262e-01,2.779317498207092285e-01,-7.983732819557189941e-01,-2.668919265270233154e-01,-4.309329092502593994e-01,4.487828910350799561e-01,3.000000000000000000e+00
3.026398181915283203e+00,-5.767203807830810547e+00,1.444113731384277344e+00,2.140268802642822266e+00,-6.611309647560119629e-01,-8.993028402328491211e-01,2.077147483825683594e+00,1.144059062004089355e+00,8.137660622596740723e-01,7.000000000000000000e+00
-2.469721555709838867e+00,-1.032109498977661133e+00,4.173772931098937988e-01,-2.656601667404174805e-01,1.040697842836380005e-01,1.198439359664916992e+00,-1.443200856447219849e-01,-1.357961297035217285e+00,-7.729678601026535034e-02,4.000000000000000000e+00
3.019846975803375244e-01,1.887492179870605469e+00,-1.779649376869201660e+00,-2.350415468215942383e+00,2.229795455932617188e+00,2.587218880653381348e-01,-1.581890940666198730e+00,9.746189713478088379e-01,2.916096210479736328e+00,2.000000000000000000e+00
9.230040907859802246e-01,2.788368463516235352e+00,-2.734910726547241211e+00,-5.689402818679809570e-01,1.807402223348617554e-01,-8.986506462097167969e-01,-1.416116595268249512e+00,2.392369061708450317e-01,-2.573476076126098633e+00,2.000000000000000000e+00
2.484125614166259766e+00,7.300662398338317871e-01,-9.871905446052551270e-01,-1.494170308113098145e+00,1.912405639886856079e-01,2.176127433776855469e+00,-1.512387990951538086e+00,-1.856297612190246582e+00,2.270894795656204224e-01,6.000000000000000000e+00
1.266939401626586914e+00,1.177758455276489258e+00,3.413513004779815674e-01,1.141796588897705078e+00,1.058101177215576172e+00,-1.296796441078186035e+00,-1.924002528190612793e+00,-1.091007351875305176e+00,-1.756606101989746094e+00,8.000000000000000000e+00
4.275754928588867188e+00,1.151418805122375488e+00,-5.281392335891723633e-01,1.326502561569213867e+00,-4.196140289306640625e+00,-1.218717917799949646e-01,-1.323074698448181152e+00,-2.300576686859130859e+00,-7.466453313827514648e-01,0.000000000000000000e+00
2.587091207504272461e+00,-1.359218239784240723e+00,3.418287634849548340e-01,-4.255865573883056641e+00,1.115062385797500610e-01,1.045560717582702637e+00,1.318452358245849609e+00,-1.065616607666015625e+00,-1.142642974853515625e+00,6.000000000000000000e+00
2.978170394897460938e+00,2.055474221706390381e-01,-2.798153162002563477e+00,2.513897418975830078e+00,3.826516389846801758e+00,-3.729801625013351440e-02,4.365448355674743652e-01,-6.049425601959228516e-01,9.974764585494995117e-01,8.000000000000000000e+00
4.698805332183837891e+00,-8.799200057983398438e-01,-2.324863672256469727e+00,-1.066373229026794434e+00,1.028762102127075195e+00,1.628260970115661621e+00,1.191720962524414062e+00,1.481110751628875732e-01,-2.404091656208038330e-01,6.000000000000000000e+00
1.425842761993408203e+00,5.716735497117042542e-02,-2.601550340652465820e+00,1.052717398852109909e-02,-1.984199285507202148e-01,1.484292507171630859e+00,1.462886214256286621e+00,6.363939046859741211e-01,-1.411949992179870605e+00,4.000000000000000000e+00
2.293701171875000000e+00,4.301983118057250977e-01,-1.269655346870422363e+00,-3.163656711578369141e+00,1.420862078666687012e+00,-8.632017970085144043e-01,4.841081500053405762e-01,2.485869407653808594e+00,-5.526168346405029297e-01,2.000000000000000000e+00
-3.609879970550537109e+00,7.783411741256713867e-01,4.337748512625694275e-02,-3.198738694190979004e-01,-1.636561393737792969e+00,8.714526295661926270e-01,1.722549796104431152e+00,-5.445722341537475586e-01,-8.427649140357971191e-01,1.000000000000000000e+00
5.699307918548583984e-01,1.026086330413818359e+00,3.403814136981964111e-01,1.696517944335937500e+00,-1.012707233428955078e+00,-1.699033081531524658e-01,3.604188933968544006e-02,1.919575572013854980e+00,-2.725265622138977051e-01,3.000000000000000000e+00
-2.555055141448974609e+00,-1.187041401863098145e+00,8.581126332283020020e-01,6.744595766067504883e-01,-8.711259961128234863e-01,1.128432989120483398e+00,-6.620246171951293945e-01,1.278828084468841553e-01,-1.333907246589660645e-01,9.000000000000000000e+00
3.819681167602539062e+00,-1.282760024070739746e+00,-1.541326284408569336e+00,-1.471971750259399414e+00,1.583096742630004883e+00,2.836898863315582275e-01,-1.763635158538818359e+00,6.873825192451477051e-02,1.957519173622131348e+00,4.000000000000000000e+00
-1.359346032142639160e+00,-1.812446629628539085e-03,-1.857628583908081055e+00,-3.629170656204223633e-01,-2.246346950531005859e+00,1.180645078420639038e-01,-6.669418811798095703e-01,2.161711454391479492e-01,4.995572566986083984e-01,5.000000000000000000e+00
-1.151240468025207520e+00,-1.093879222869873047e+00,-1.185385465621948242e+00,-2.663207054138183594e-01,1.326576828956604004e+00,-1.818787693977355957e+00,-1.715366840362548828e+00,-9.635558128356933594e-01,1.384883284568786621e+00,4.000000000000000000e+00
3.302014827728271484e+00,-7.493167519569396973e-01,1.568339467048645020e+00,1.038587391376495361e-01,9.491818547248840332e-01,2.083706140518188477e+00,6.660714149475097656e-01,7.770840525627136230e-01,-1.346943378448486328e+00,0.000000000000000000e+00
-1.678455352783203125e+00,-2.715149641036987305e+00,1.461408972740173340e+00,1.138519883155822754e+00,-8.133045434951782227e-01,-4.695151746273040771e-01,1.611280441284179688e+00,1.923879265785217285e+00,-1.354637265205383301e+00,7.000000000000000000e+00
3.740840852260589600e-01,1.002262115478515625e+00,-1.088918089866638184e+00,-7.597776055335998535e-01,3.812716305255889893e-01,3.866713941097259521e-01,-7.692680954933166504e-01,-2.242998182773590088e-01,-1.973583817481994629e+00,8.000000000000000000e+00
-3.259057760238647461e+00,2.462296724319458008e+00,-1.667210102081298828e+00,9.845470786094665527e-01,1.510327935218811035e+00,-1.879534840583801270e+00,3.572896122932434082e-01,-6.491600722074508667e-02,2.609676837921142578e+00,1.000000000000000000e+00
1.266505479812622070e+00,1.844098687171936035e+00,3.143485307693481445e+00,-1.956107467412948608e-01,3.831872224807739258e+00,-2.085398197174072266e+00,-5.053786039352416992e-01,-1.274112462997436523e-01,1.580852985382080078e+00,8.000000000000000000e+00
4.571488499641418457e-01,-7.104001641273498535e-01,-2.491094589233398438e+00,-2.277012825012207031e+00,7.375266551971435547e-01,3.161377668380737305e+00,1.287439942359924316e+00,-1.162199258804321289e+00,-7.563955783843994141e-01,6.000000000000000000e+00
-9.478652477264404297e-01,1.323438644409179688e+00,-2.475679397583007812e+00,4.088502824306488037e-01,2.363244533538818359e+00,3.595108032226562500e+00,1.347590446472167969e+00,-6.388841867446899414e-01,8.116207718849182129e-01,6.000000000000000000e+00
