1.858538985252380371e-01,-7.050514817237854004e-01,-2.135863304138183594e+00,1.189674496650695801e+00,1.383772492408752441e+00,2.256982028484344482e-01,1.168773531913757324e+00,-1.991192251443862915e-01,3.459722757339477539e+00,1.846829533576965332e+00,4.210129007697105408e-02,-9.769049882888793945e-01,8.834106326103210449e-01,6.130508780479431152e-01,8.000000000000000000e+00
9.479464888572692871e-01,-1.180609226226806641e+00,-4.711468890309333801e-02,-2.253785371780395508e+00,2.845730781555175781e+00,-1.529595971107482910e+00,1.068853139877319336e+00,-1.515926420688629150e-01,-6.661074757575988770e-01,-4.801353216171264648e-01,3.778571784496307373e-01,1.499710798263549805e+00,4.549122452735900879e-01,-1.544934630393981934e+00,6.000000000000000000e+00
-3.356836318969726562e+00,2.135638952255249023e+00,7.788502573966979980e-01,-8.413705229759216309e-01,-7.611353397369384766e-01,2.396305799484252930e-01,2.136399984359741211e+00,1.239543184638023376e-01,-6.739578247070312500e-01,-7.581983208656311035e-01,-3.738752007484436035e-01,1.550534218549728394e-01,1.076586842536926270e+00,4.244085550308227539e-01,7.000000000000000000e+00
-1.235629916191101074e-01,-1.789704561233520508e+00,2.411145716905593872e-01,-2.513813018798828125e+00,-1.834292650222778320e+00,5.568913817405700684e-01,1.507813572883605957e+00,1.334230661392211914e+00,-3.852545917034149170e-01,8.623789250850677490e-02,4.854874685406684875e-02,7.699748873710632324e-01,1.030906140804290771e-01,5.004656910896301270e-01,2.000000000000000000e+00
2.318480968475341797e+00,-4.362052679061889648e-01,8.102676831185817719e-03,4.640905380249023438e+00,1.984787702560424805e+00,-1.688499450683593750e-01,-1.279914379119873047e-01,4.863718152046203613e-01,-1.393525719642639160e+00,-3.143853843212127686e-01,2.122911959886550903e-01,-1.120090723037719727e+00,-8.035643398761749268e-02,-1.490838170051574707e+00,8.000000000000000000e+00
-3.458054542541503906e+00,1.749679446220397949e+00,1.859045624732971191e-01,4.452748000621795654e-01,-1.755175113677978516e+00,-1.930424690246582031e+00,2.579372406005859375e+00,1.006823182106018066e+00,-3.827656209468841553e-01,2.712448239326477051e-01,1.067690849304199219e+00,-8.084208965301513672e-01,6.990024447441101074e-01,-1.000547170639038086e+00,7.000000000000000000e+00
-1.584176063537597656e+00,4.285035133361816406e-01,2.779124498367309570e+00,-1.624919295310974121e+00,1.055477619171142578e+00,-6.897292137145996094e-01,-9.160498976707458496e-01,-7.131066918373107910e-01,4.236582815647125244e-01,1.355227470397949219e+00,2.496782541275024414e-01,-1.133232474327087402e+00,4.401884377002716064e-01,1.046949267387390137e+00,5.000000000000000000e+00
-3.288371562957763672e+00,1.552689433097839355e+00,1.623825430870056152e-01,-1.767561435699462891e-01,9.468436837196350098e-01,1.228047490119934082e+00,1.458828091621398926e+00,5.718002840876579285e-02,-9.509769082069396973e-01,-1.357954263687133789e+00,5.530257895588874817e-02,6.075461506843566895e-01,1.624276638031005859e+00,1.043270826339721680e+00,7.000000000000000000e+00
-2.222948968410491943e-01,-3.048717737197875977e+00,4.015643000602722168e-01,-1.741503596305847168e+00,2.070708513259887695e+00,-9.698998928070068359e-02,1.331073164939880371e+00,6.615087389945983887e-01,-1.243442893028259277e+00,6.197998523712158203e-01,1.550260186195373535e+00,-4.426901042461395264e-02,-1.407997369766235352e+00,-1.943469941616058350e-01,6.000000000000000000e+00
-1.520757675170898438e-01,-2.983511388301849365e-01,7.789510488510131836e-01,2.947703123092651367e+00,-2.180498123168945312e+00,2.847190856933593750e+00,1.125761508941650391e+00,1.482155472040176392e-01,-2.038020193576812744e-01,6.457861661911010742e-01,-5.007968544960021973e-01,-1.139706850051879883e+00,3.597237467765808105e-01,-1.992838740348815918e+00,3.000000000000000000e+00
1.702388644218444824e+00,-1.297978639602661133e+00,3.282719612121582031e+00,2.515077352523803711e+00,2.219714879989624023e+00,-2.330038070678710938e+00,-5.380919575691223145e-01,1.511211872100830078e+00,2.865167856216430664e+00,-1.503074407577514648e+00,-2.086953222751617432e-01,-4.516439512372016907e-02,7.144181728363037109e-01,-6.371479630470275879e-01,8.000000000000000000e+00
4.373568534851074219e+00,1.126488447189331055e+00,-8.923884034156799316e-01,-4.897729158401489258e-01,-1.323682665824890137e+00,3.203569650650024414e+00,2.064630746841430664e+00,-1.198626279830932617e+00,1.943580389022827148e+00,2.446088939905166626e-01,-9.539684057235717773e-01,-1.506867766380310059e+00,-3.379397392272949219e-01,-1.625543981790542603e-01,2.000000000000000000e+00
2.236554771661758423e-01,1.593485713005065918e+00,1.165188670158386230e+00,-6.073857545852661133e-01,-8.817010372877120972e-02,2.095131635665893555e+00,-3.332413733005523682e-01,-3.339799344539642334e-01,-1.711273670196533203e+00,-3.723456263542175293e-01,-1.226941108703613281e+00,-3.010271191596984863e-01,2.977311145514249802e-03,2.371187657117843628e-01,8.000000000000000000e+00
-1.964020431041717529e-01,1.117320060729980469e+00,2.487990617752075195e+00,-1.269437313079833984e+00,-2.631869539618492126e-02,1.497686386108398438e+00,-1.778973080217838287e-02,-2.495698481798171997e-01,7.536457479000091553e-02,1.042953610420227051e+00,-4.289588332176208496e-01,7.098191380500793457e-01,2.607776522636413574e-01,1.034234538674354553e-01,8.000000000000000000e+00
3.887863755226135254e-01,3.328882455825805664e-01,2.357427597045898438e+00,5.240809917449951172e-01,-1.048500061035156250e+00,6.569589376449584961e-01,-7.864397764205932617e-01,5.360394716262817383e-01,-4.158404469490051270e-01,-5.936184525489807129e-01,-4.344346821308135986e-01,-2.084189355373382568e-01,9.087589383125305176e-01,-1.651094079017639160e+00,8.000000000000000000e+00
-2.743506133556365967e-01,-2.738510370254516602e+00,-1.265250921249389648e+00,-1.767025589942932129e+00,1.674598574638366699e+00,5.407036542892456055e-01,8.667389154434204102e-01,-8.981962800025939941e-01,-2.369968175888061523e+00,7.642458379268646240e-02,5.413352847099304199e-01,7.375107407569885254e-01,-8.427938818931579590e-01,1.713878512382507324e-01,6.000000000000000000e+00
1.985568523406982422e+00,2.094254732131958008e+00,1.751006841659545898e+00,8.539525866508483887e-01,6.297861933708190918e-01,-1.659447431564331055e+00,-9.629559516906738281e-01,1.623476505279541016e+00,-5.152245238423347473e-02,-1.439232230186462402e+00,1.010904192924499512e+00,2.997162640094757080e-01,7.030295729637145996e-01,-1.293821573257446289e+00,3.000000000000000000e+00
-1.747174859046936035e-01,1.135031700134277344e+00,9.315997958183288574e-01,2.541284322738647461e+00,-1.011243835091590881e-01,2.083600044250488281e+00,1.416953921318054199e+00,-1.135632753372192383e+00,8.158720135688781738e-01,1.158545494079589844e+00,-3.194388389587402344e+00,-7.262791991233825684e-01,-1.384327054023742676e+00,-1.846675515174865723e+00,8.000000000000000000e+00
2.410460472106933594e+00,2.172721385955810547e+00,-1.775113865733146667e-02,1.530028820037841797e+00,8.025723695755004883e-01,1.757893085479736328e+00,2.330551892518997192e-01,-4.227758944034576416e-01,-8.491107225418090820e-01,1.008111715316772461e+00,5.707155466079711914e-01,1.641514062881469727e+00,-9.028926491737365723e-01,-1.097903728485107422e+00,8.000000000000000000e+00
-1.421866178512573242e+00,-5.296992063522338867e-01,-3.391400814056396484e+00,-1.393409371376037598e+00,-1.433404684066772461e+00,-3.964613750576972961e-02,-1.209350943565368652e+00,3.498941659927368164e-01,-7.440526783466339111e-02,-6.932973861694335938e-02,5.583202838897705078e-01,4.185200631618499756e-01,-6.731051802635192871e-01,9.476805925369262695e-01,4.000000000000000000e+00
3.185965061187744141e+00,2.401021957397460938e+00,-7.726648449897766113e-01,6.045635938644409180e-01,1.256783246994018555e+00,-2.070636034011840820e+00,4.631805121898651123e-01,1.122229639440774918e-02,-1.684020996093750000e+00,1.317490339279174805e+00,1.002703070640563965e+00,1.081219792366027832e+00,6.909402012825012207e-01,1.958263665437698364e-01,5.000000000000000000e+00
-1.560847640037536621e+00,3.794045150279998779e-01,-2.690654993057250977e+00,-1.638158321380615234e+00,-9.892011284828186035e-01,1.427697181701660156e+00,-9.645020365715026855e-01,4.849519729614257812e-01,1.277846336364746094e+00,5.198612809181213379e-01,2.125170975923538208e-01,2.030326128005981445e-01,-6.942686438560485840e-01,9.822807908058166504e-01,4.000000000000000000e+00
