1.858338415622711182e-01,-7.050481438636779785e-01,-2.135862350463867188e+00,1.189578175544738770e+00,1.383858919143676758e+00,2.255578488111495972e-01,8.000000000000000000e+00
9.479698538780212402e-01,-1.180581688880920410e+00,-4.708056151866912842e-02,-2.253830671310424805e+00,2.845697164535522461e+00,-1.529437541961669922e+00,6.000000000000000000e+00
-3.356831073760986328e+00,2.135637521743774414e+00,7.788704633712768555e-01,-8.413930535316467285e-01,-7.611180543899536133e-01,2.395385652780532837e-01,7.000000000000000000e+00
-1.235663816332817078e-01,-1.789712429046630859e+00,2.411141991615295410e-01,-2.513723373413085938e+00,-1.834284543991088867e+00,5.569875836372375488e-01,2.000000000000000000e+00
2.318480014801025391e+00,-4.362089633941650391e-01,8.115626871585845947e-03,4.640806674957275391e+00,1.984721064567565918e+00,-1.682991087436676025e-01,8.000000000000000000e+00
-3.458052158355712891e+00,1.749683499336242676e+00,1.859017312526702881e-01,4.452721476554870605e-01,-1.755084514617919922e+00,-1.931124448776245117e+00,7.000000000000000000e+00
-1.584171414375305176e+00,4.284989535808563232e-01,2.779141902923583984e+00,-1.624902486801147461e+00,1.055694818496704102e+00,-6.904922723770141602e-01,5.000000000000000000e+00
-3.288369655609130859e+00,1.552699565887451172e+00,1.623709648847579956e-01,-1.767348945140838623e-01,9.468045234680175781e-01,1.228292346000671387e+00,7.000000000000000000e+00
-2.223026156425476074e-01,-3.048710584640502930e+00,4.015787839889526367e-01,-1.741542220115661621e+00,2.070673227310180664e+00,-9.655296057462692261e-02,6.000000000000000000e+00
-1.520767509937286377e-01,-2.983447909355163574e-01,7.789565920829772949e-01,2.947660207748413086e+00,-2.180637836456298828e+00,2.847622156143188477e+00,3.000000000000000000e+00
1.702390313148498535e+00,-1.297966361045837402e+00,3.282710075378417969e+00,2.515151500701904297e+00,2.219596147537231445e+00,-2.330129861831665039e+00,8.000000000000000000e+00
4.373572826385498047e+00,1.126461267471313477e+00,-8.924072980880737305e-01,-4.896727502346038818e-01,-1.323532342910766602e+00,3.202464580535888672e+00,2.000000000000000000e+00
2.236577868461608887e-01,1.593496680259704590e+00,1.165206313133239746e+00,-6.074942350387573242e-01,-8.822064846754074097e-02,2.095710515975952148e+00,8.000000000000000000e+00
-1.963977962732315063e-01,1.117324471473693848e+00,2.487982749938964844e+00,-1.269414186477661133e+00,-2.632765658199787140e-02,1.498440384864807129e+00,8.000000000000000000e+00
3.887887001037597656e-01,3.328996300697326660e-01,2.357444286346435547e+00,5.240175127983093262e-01,-1.048557519912719727e+00,6.572827696800231934e-01,8.000000000000000000e+00
-2.743555605411529541e-01,-2.738517761230468750e+00,-1.265220284461975098e+00,-1.767075777053833008e+00,1.674643993377685547e+00,5.408102273941040039e-01,6.000000000000000000e+00
1.985571980476379395e+00,2.094267129898071289e+00,1.751048207283020020e+00,8.537714481353759766e-01,6.296958327293395996e-01,-1.658681631088256836e+00,3.000000000000000000e+00
-1.747168004512786865e-01,1.135051131248474121e+00,9.316017031669616699e-01,2.541211605072021484e+00,-1.013514250516891479e-01,2.084524869918823242e+00,8.000000000000000000e+00
2.410467624664306641e+00,2.172719001770019531e+00,-1.773868687450885773e-02,1.529973268508911133e+00,8.025818467140197754e-01,1.757522106170654297e+00,8.000000000000000000e+00
-1.421871900558471680e+00,-5.297084450721740723e-01,-3.391396522521972656e+00,-1.393443226814270020e+00,-1.433348536491394043e+00,-4.009506106376647949e-02,4.000000000000000000e+00
3.185972929000854492e+00,2.401015043258666992e+00,-7.726713418960571289e-01,6.045666337013244629e-01,1.256763815879821777e+00,-2.070524215698242188e+00,5.000000000000000000e+00
-1.560848474502563477e+00,3.793913125991821289e-01,-2.690661430358886719e+00,-1.638124346733093262e+00,-9.891352057456970215e-01,1.427436470985412598e+00,4.000000000000000000e+00
-9.109023213386535645e-01,8.290124684572219849e-02,9.395969510078430176e-01,-9.513741135597229004e-01,-2.902036428451538086e+00,1.847972631454467773e+00,7.000000000000000000e+00
3.630508899688720703e+00,2.599713087081909180e+00,-1.585892081260681152e+00,-7.692750692367553711e-01,8.225681781768798828e-01,-2.981302887201309204e-02,3.000000000000000000e+00
2.970584154129028320e+00,6.837564706802368164e-01,-1.997079968452453613e+00,-5.246337652206420898e-01,-5.073879361152648926e-01,1.010924220085144043e+00,8.000000000000000000e+00
4.112234413623809814e-01,-3.410148620605468750e+00,1.592712253332138062e-01,-1.518746733665466309e+00,2.600610256195068359e+00,-1.305105924606323242e+00,6.000000000000000000e+00
-2.795310020446777344e+00,1.989959597587585449e+00,-7.595667839050292969e-01,-1.962618231773376465e+00,-4.627667069435119629e-01,-4.706945419311523438e-01,7.000000000000000000e+00
3.365919828414916992e+00,3.593209981918334961e+00,-1.759285479784011841e-01,5.157588124275207520e-01,-1.877585887908935547e+00,8.810710310935974121e-01,3.000000000000000000e+00
4.530982494354248047e+00,1.526948571205139160e+00,-1.750424623489379883e+00,1.333680629730224609e+00,7.759505510330200195e-01,6.562326550483703613e-01,8.000000000000000000e+00
9.000483155250549316e-01,1.917911648750305176e+00,2.666313409805297852e+00,1.500317156314849854e-01,7.504449486732482910e-01,1.347776651382446289e+00,3.000000000000000000e+00
3.862701177597045898e+00,-5.975415185093879700e-02,1.469207644462585449e+00,-1.243582129478454590e+00,-6.228318810462951660e-01,1.129427433013916016e+00,2.000000000000000000e+00
-2.348427295684814453e+00,-2.975762367248535156e+00,-5.754927396774291992e-01,1.668240547180175781e+00,1.131158024072647095e-01,2.402275651693344116e-01,4.000000000000000000e+00
1.395260572433471680e+00,-3.517223119735717773e+00,9.516474604606628418e-01,-9.938259124755859375e-01,2.225762605667114258e+00,2.448035776615142822e-01,6.000000000000000000e+00
-2.821454048156738281e+00,2.192659616470336914e+00,-2.218945980072021484e+00,1.776697278022766113e+00,2.575923502445220947e-01,-2.642585515975952148e+00,7.000000000000000000e+00
