1.858410686254501343e-01,-7.050467133522033691e-01,-2.135880470275878906e+00,1.189698338508605957e+00,1.383747220039367676e+00,2.255340516567230225e-01,1.168423533439636230e+00,-1.990263909101486206e-01,3.461376190185546875e+00,1.850883603096008301e+00,3.855928033590316772e-02,8.000000000000000000e+00
9.479498863220214844e-01,-1.180596113204956055e+00,-4.707869514822959900e-02,-2.253815174102783203e+00,2.845795869827270508e+00,-1.529604673385620117e+00,1.068969488143920898e+00,-1.503995954990386963e-01,-6.680370569229125977e-01,-4.811946451663970947e-01,3.756141960620880127e-01,6.000000000000000000e+00
-3.356840848922729492e+00,2.135632514953613281e+00,7.788484096527099609e-01,-8.413597345352172852e-01,-7.611060142517089844e-01,2.397371232509613037e-01,2.136241912841796875e+00,1.222328320145606995e-01,-6.718096137046813965e-01,-7.582511901855468750e-01,-3.706720471382141113e-01,7.000000000000000000e+00
-1.235612556338310242e-01,-1.789703249931335449e+00,2.411184608936309814e-01,-2.513820886611938477e+00,-1.834270000457763672e+00,5.569329261779785156e-01,1.507867693901062012e+00,1.334432721138000488e+00,-3.862397074699401855e-01,8.583118021488189697e-02,5.317990854382514954e-02,2.000000000000000000e+00
2.318482637405395508e+00,-4.362101554870605469e-01,8.102011866867542267e-03,4.640892505645751953e+00,1.984803199768066406e+00,-1.686027348041534424e-01,-1.282181441783905029e-01,4.847042262554168701e-01,-1.392313003540039062e+00,-3.189608454704284668e-01,2.202976942062377930e-01,8.000000000000000000e+00
-3.458057403564453125e+00,1.749681234359741211e+00,1.859037280082702637e-01,4.452507793903350830e-01,-1.755133390426635742e+00,-1.930335164070129395e+00,2.579382419586181641e+00,1.007101297378540039e+00,-3.840146362781524658e-01,2.684617340564727783e-01,1.068869948387145996e+00,7.000000000000000000e+00
-1.584179282188415527e+00,4.285119175910949707e-01,2.779148340225219727e+00,-1.624981641769409180e+00,1.055597901344299316e+00,-6.900545358657836914e-01,-9.158781170845031738e-01,-7.093510031700134277e-01,4.187077283859252930e-01,1.353343963623046875e+00,2.315835654735565186e-01,5.000000000000000000e+00
-3.288375139236450195e+00,1.552689075469970703e+00,1.623844355344772339e-01,-1.767600476741790771e-01,9.468612074851989746e-01,1.227979063987731934e+00,1.458871126174926758e+00,5.731009319424629211e-02,-9.510762691497802734e-01,-1.358405470848083496e+00,4.902567714452743530e-02,7.000000000000000000e+00
-2.222929000854492188e-01,-3.048717498779296875e+00,4.015736579895019531e-01,-1.741500139236450195e+00,2.070742368698120117e+00,-9.713803231716156006e-02,1.330867290496826172e+00,6.618074774742126465e-01,-1.242777585983276367e+00,6.212837696075439453e-01,1.543942093849182129e+00,6.000000000000000000e+00
-1.520773023366928101e-01,-2.983485758304595947e-01,7.789528369903564453e-01,2.947668313980102539e+00,-2.180511951446533203e+00,2.847157478332519531e+00,1.126247048377990723e+00,1.503524780273437500e-01,-2.082206010818481445e-01,6.455291509628295898e-01,-4.994592070579528809e-01,3.000000000000000000e+00
1.702391743659973145e+00,-1.297974228858947754e+00,3.282732963562011719e+00,2.515096902847290039e+00,2.219685554504394531e+00,-2.329879522323608398e+00,-5.377905368804931641e-01,1.509968519210815430e+00,2.866549730300903320e+00,-1.506147861480712891e+00,-2.024367898702621460e-01,8.000000000000000000e+00
4.373570442199707031e+00,1.126491785049438477e+00,-8.923900127410888672e-01,-4.898142814636230469e-01,-1.323643803596496582e+00,3.203408241271972656e+00,2.065152645111083984e+00,-1.195886373519897461e+00,1.939542770385742188e+00,2.429866045713424683e-01,-9.539958238601684570e-01,2.000000000000000000e+00
2.236544936895370483e-01,1.593490004539489746e+00,1.165188908576965332e+00,-6.073893904685974121e-01,-8.817170560359954834e-02,2.095038414001464844e+00,-3.335085511207580566e-01,-3.333865106105804443e-01,-1.711858153343200684e+00,-3.691866695880889893e-01,-1.232987165451049805e+00,8.000000000000000000e+00
-1.964027583599090576e-01,1.117323160171508789e+00,2.487987518310546875e+00,-1.269415616989135742e+00,-2.636277116835117340e-02,1.497642755508422852e+00,-1.829988509416580200e-02,-2.499283105134963989e-01,7.657577097415924072e-02,1.049218654632568359e+00,-4.356575608253479004e-01,8.000000000000000000e+00
3.887867927551269531e-01,3.328928947448730469e-01,2.357433319091796875e+00,5.240639448165893555e-01,-1.048486232757568359e+00,6.569131016731262207e-01,-7.863630652427673340e-01,5.364243984222412109e-01,-4.165593385696411133e-01,-5.956421494483947754e-01,-4.383797347545623779e-01,8.000000000000000000e+00
-2.743500769138336182e-01,-2.738511800765991211e+00,-1.265240669250488281e+00,-1.767041206359863281e+00,1.674639463424682617e+00,5.405372381210327148e-01,8.668438196182250977e-01,-8.963260650634765625e-01,-2.372591495513916016e+00,7.743506133556365967e-02,5.344278216361999512e-01,6.000000000000000000e+00
1.985567808151245117e+00,2.094262838363647461e+00,1.751024484634399414e+00,8.539037704467773438e-01,6.298871040344238281e-01,-1.659756302833557129e+00,-9.627377390861511230e-01,1.627011418342590332e+00,-5.589969828724861145e-02,-1.441218495368957520e+00,9.934183359146118164e-01,3.000000000000000000e+00
-1.747186034917831421e-01,1.135035634040832520e+00,9.316045641899108887e-01,2.541257619857788086e+00,-1.010941863059997559e-01,2.083619356155395508e+00,1.417137145996093750e+00,-1.135287761688232422e+00,8.145629167556762695e-01,1.155220150947570801e+00,-3.200346231460571289e+00,8.000000000000000000e+00
2.410462617874145508e+00,2.172724723815917969e+00,-1.775253005325794220e-02,1.530021548271179199e+00,8.025719523429870605e-01,1.758046865463256836e+00,2.331536114215850830e-01,-4.219819307327270508e-01,-8.521373271942138672e-01,1.007377862930297852e+00,5.859107971191406250e-01,8.000000000000000000e+00
-1.421867966651916504e+00,-5.297051668167114258e-01,-3.391405820846557617e+00,-1.393432140350341797e+00,-1.433342933654785156e+00,-3.954143077135086060e-02,-1.209288597106933594e+00,3.502239584922790527e-01,-7.555530220270156860e-02,-7.276961207389831543e-02,5.628863573074340820e-01,4.000000000000000000e+00
3.185966730117797852e+00,2.401021957397460938e+00,-7.726737260818481445e-01,6.045976877212524414e-01,1.256732463836669922e+00,-2.070429563522338867e+00,4.631494581699371338e-01,9.413335472345352173e-03,-1.681839227676391602e+00,1.317078709602355957e+00,1.010131955146789551e+00,5.000000000000000000e+00
-1.560849189758300781e+00,3.793988227844238281e-01,-2.690665006637573242e+00,-1.638160705566406250e+00,-9.891854524612426758e-01,1.427763342857360840e+00,-9.644230008125305176e-01,4.842027127742767334e-01,1.278932929039001465e+00,5.177794098854064941e-01,2.151107043027877808e-01,4.000000000000000000e+00
-9.109007120132446289e-01,8.289095759391784668e-02,9.395808577537536621e-01,-9.513236880302429199e-01,-2.901936054229736328e+00,1.847997784614562988e+00,9.267482161521911621e-01,-4.659225642681121826e-01,-4.843041896820068359e-01,1.858556121587753296e-01,1.923012256622314453e+00,7.000000000000000000e+00
3.630499601364135742e+00,2.599727869033813477e+00,-1.585886001586914062e+00,-7.693256139755249023e-01,8.225470185279846191e-01,-2.964846789836883545e-02,-6.844419240951538086e-01,-1.273615002632141113e+00,1.682786583900451660e+00,-8.290834426879882812e-01,1.545822024345397949e+00,3.000000000000000000e+00
2.970586538314819336e+00,6.837653517723083496e-01,-1.997063279151916504e+00,-5.246579051017761230e-01,-5.075631737709045410e-01,1.012629628181457520e+00,-8.821851611137390137e-01,-4.019068181514739990e-01,2.103399038314819336e+00,-1.135615229606628418e+00,-4.140538871288299561e-01,8.000000000000000000e+00
4.112337231636047363e-01,-3.410147190093994141e+00,1.592834740877151489e-01,-1.518772363662719727e+00,2.600632190704345703e+00,-1.305456995964050293e+00,1.633708357810974121e+00,-8.896730095148086548e-02,2.352184653282165527e-01,4.149032831192016602e-01,1.562775611877441406e+00,6.000000000000000000e+00
-2.795315504074096680e+00,1.989946961402893066e+00,-7.595635056495666504e-01,-1.962597012519836426e+00,-4.627025723457336426e-01,-4.711245894432067871e-01,1.526256442070007324e+00,1.830671906471252441e+00,-4.693863689899444580e-01,-2.652154564857482910e-01,-7.490298151969909668e-01,7.000000000000000000e+00
3.365912437438964844e+00,3.593209028244018555e+00,-1.759315878152847290e-01,5.158409476280212402e-01,-1.877488017082214355e+00,8.807250857353210449e-01,-1.843166112899780273e+00,4.890317618846893311e-01,4.761769175529479980e-01,3.247930407524108887e-01,7.002767324447631836e-01,3.000000000000000000e+00
4.530985355377197266e+00,1.526952624320983887e+00,-1.750416278839111328e+00,1.333715438842773438e+00,7.758548855781555176e-01,6.575927734375000000e-01,-6.280052475631237030e-03,-3.235623538494110107e-01,1.818834304809570312e+00,8.249722719192504883e-01,-1.702018231153488159e-01,8.000000000000000000e+00
9.000386595726013184e-01,1.917920351028442383e+00,2.666320562362670898e+00,1.499965041875839233e-01,7.504221200942993164e-01,1.347414612770080566e+00,-6.862218976020812988e-01,1.193657517433166504e-01,2.011195570230484009e-01,-1.831898927688598633e+00,7.651061415672302246e-01,3.000000000000000000e+00
3.862699508666992188e+00,-5.973594635725021362e-02,1.469173669815063477e+00,-1.243521094322204590e+00,-6.228963136672973633e-01,1.129274964332580566e+00,5.324794650077819824e-01,8.459919691085815430e-01,-4.760901033878326416e-01,-6.803282499313354492e-01,-1.070374608039855957e+00,2.000000000000000000e+00
-2.348415851593017578e+00,-2.975782632827758789e+00,-5.755126476287841797e-01,1.668326854705810547e+00,1.132615432143211365e-01,2.403478324413299561e-01,-1.685357242822647095e-01,3.976309001445770264e-01,-2.516787052154541016e-01,-2.310522079467773438e+00,-1.978970915079116821e-01,4.000000000000000000e+00
1.395272612571716309e+00,-3.517225027084350586e+00,9.516413211822509766e-01,-9.937772154808044434e-01,2.225854873657226562e+00,2.440267354249954224e-01,8.884566426277160645e-01,3.453245759010314941e-01,2.367091178894042969e+00,5.412793159484863281e-01,4.198017120361328125e-01,6.000000000000000000e+00
-2.821461915969848633e+00,2.192653656005859375e+00,-2.218941688537597656e+00,1.776734709739685059e+00,2.575709819793701172e-01,-2.642644405364990234e+00,3.457867383956909180e+00,2.148797273635864258e+00,6.287899017333984375e-01,4.346954226493835449e-01,-1.051807284355163574e+00,7.000000000000000000e+00
3.334605097770690918e-01,-8.822309374809265137e-01,2.943043708801269531e+00,4.224260807037353516e+00,1.396873831748962402e+00,-2.573528587818145752e-01,-3.292090892791748047e-01,5.449134707450866699e-01,-3.598265051841735840e-01,1.055660009384155273e+00,-1.708868861198425293e+00,8.000000000000000000e+00
-2.506334781646728516e+00,-3.942364454269409180e-01,1.151145219802856445e+00,3.881280720233917236e-01,1.904328167438507080e-01,1.687894821166992188e+00,-1.546995490789413452e-01,-5.838382244110107422e-01,-1.339461207389831543e+00,-5.508731007575988770e-01,5.844881534576416016e-01,9.000000000000000000e+00
-8.680539727210998535e-01,-2.914427042007446289e+00,-1.360121369361877441e+00,-1.461839437484741211e+00,2.286924123764038086e+00,-7.579451203346252441e-01,1.312028765678405762e+00,1.598191857337951660e-01,-2.105925798416137695e+00,7.600441575050354004e-02,9.235690236091613770e-01,6.000000000000000000e+00
2.639084577560424805e+00,-2.866524934768676758e+00,-2.654366493225097656e+00,9.166935086250305176e-01,3.285775899887084961e+00,5.664860606193542480e-01,1.446899294853210449e+00,-2.800591468811035156e+00,-1.260464072227478027e+00,-3.942342698574066162e-01,-5.700401663780212402e-01,6.000000000000000000e+00
-2.034962415695190430e+00,3.412146866321563721e-01,2.991375446319580078e+00,2.631144225597381592e-01,1.615794561803340912e-02,1.658213615417480469e+00,7.209771275520324707e-01,-2.158360242843627930e+00,9.416178464889526367e-01,3.975050896406173706e-02,1.594115138053894043e+00,9.000000000000000000e+00
1.604012012481689453e+00,2.637068748474121094e+00,-3.997231423854827881e-01,-1.444769948720932007e-01,-4.034719988703727722e-02,-1.041264176368713379e+00,5.669343471527099609e-01,1.534545540809631348e+00,-2.079503059387207031e+00,4.967598319053649902e-01,-8.553729206323623657e-02,5.000000000000000000e+00
3.435564517974853516e+00,-1.039769887924194336e+00,1.020813733339309692e-02,-3.292480945587158203e+00,-2.034773826599121094e-01,1.160038113594055176e-01,1.239627003669738770e+00,9.434272348880767822e-02,1.420587778091430664e+00,-1.716436892747879028e-01,-8.764197826385498047e-01,2.000000000000000000e+00
-2.834949016571044922e+00,-1.104244217276573181e-01,2.077690601348876953e+00,-9.491383433341979980e-01,5.472264066338539124e-02,-2.266636371612548828e+00,-7.324262708425521851e-02,-2.056320190429687500e+00,3.373969793319702148e-01,-5.505370497703552246e-01,2.190827578306198120e-01,7.000000000000000000e+00
1.627381563186645508e+00,3.222767353057861328e+00,-1.382990002632141113e+00,1.906140685081481934e+00,1.819892883300781250e+00,-2.143176048994064331e-01,-1.742007136344909668e+00,-4.299935400485992432e-01,-2.173034906387329102e+00,1.869578957557678223e+00,8.169466257095336914e-01,5.000000000000000000e+00
2.967781782150268555e+00,-4.800314903259277344e-01,1.673585176467895508e+00,9.345915913581848145e-01,-3.803607702255249023e+00,1.191347360610961914e+00,5.145332813262939453e-01,-5.649622678756713867e-01,-7.638202309608459473e-01,-1.365657925605773926e+00,-7.082272320985794067e-02,2.000000000000000000e+00
-3.062849044799804688e+00,1.626796364784240723e+00,6.929222941398620605e-01,-1.466225147247314453e+00,-8.990002870559692383e-01,2.874632477760314941e-01,1.060816407203674316e+00,-8.511117845773696899e-02,6.449238061904907227e-01,-1.066802263259887695e+00,-1.847252011299133301e+00,7.000000000000000000e+00
-9.010095596313476562e-01,2.101592063903808594e+00,9.546840190887451172e-01,-7.451696395874023438e-01,-2.040416955947875977e+00,7.737693786621093750e-01,2.575891494750976562e+00,4.697024356573820114e-03,-5.806960463523864746e-01,-8.141963481903076172e-01,1.843015313148498535e+00,7.000000000000000000e+00
-2.121278285980224609e+00,2.344301700592041016e+00,5.167893171310424805e-01,5.678471326828002930e-01,1.708520650863647461e+00,1.711682796478271484e+00,9.693050980567932129e-01,6.128212809562683105e-02,-1.149075865745544434e+00,-9.492146968841552734e-01,-3.359417021274566650e-01,9.000000000000000000e+00
-3.766964673995971680e+00,9.320068955421447754e-01,-1.549558341503143311e-01,2.403755426406860352e+00,-9.084399938583374023e-01,-4.433589935302734375e+00,2.342929601669311523e+00,2.705624401569366455e-01,9.068932533264160156e-01,-6.408761721104383469e-03,-1.160879731178283691e+00,7.000000000000000000e+00
3.381388187408447266e+00,-2.358860731124877930e+00,8.149699568748474121e-01,1.911679029464721680e+00,-1.028520464897155762e+00,-1.494462966918945312e+00,-2.699476778507232666e-01,5.778071880340576172e-01,8.552695512771606445e-01,-2.874647378921508789e+00,2.454192876815795898e+00,2.000000000000000000e+00
2.101193219423294067e-01,-1.496382713317871094e+00,-1.949276566505432129e+00,-1.866940617561340332e+00,-4.965618252754211426e-01,-7.415678352117538452e-02,2.781658768653869629e-01,-1.504867434501647949e+00,-7.515811324119567871e-01,-1.345106720924377441e+00,-2.148964166641235352e+00,6.000000000000000000e+00
