6.037535667419433594e-01,-4.679962396621704102e-01,1.771527409553527832e+00,2.016609907150268555e+00,2.086024999618530273e+00,2.143533706665039062e+00,1.162461400032043457e+00,-1.235752701759338379e+00,3.000000000000000000e+00
3.865235328674316406e+00,-1.652044415473937988e+00,-6.545364260673522949e-01,2.115619182586669922e-01,2.074340820312500000e+00,6.272260546684265137e-01,5.487019419670104980e-01,5.739082768559455872e-02,9.000000000000000000e+00
-2.488584965467453003e-01,1.379087448120117188e+00,1.024146318435668945e+00,6.152568459510803223e-01,-5.015717744827270508e-01,-3.395136356353759766e+00,-2.756202518939971924e-01,7.151997089385986328e-01,5.000000000000000000e+00
1.207870602607727051e+00,3.439227342605590820e+00,2.317351400852203369e-01,1.234698772430419922e+00,-9.737568348646163940e-02,2.798053264617919922e+00,1.306421160697937012e+00,5.217651128768920898e-01,7.000000000000000000e+00
4.668474495410919189e-01,7.036052346229553223e-01,-1.830408692359924316e+00,-7.715757489204406738e-01,7.776618599891662598e-01,-2.505838155746459961e+00,-1.413583755493164062e-01,-1.236572265625000000e+00,9.000000000000000000e+00
1.352799654006958008e+00,1.620541095733642578e+00,-1.593332648277282715e+00,-3.901762962341308594e-01,2.986227989196777344e+00,-1.830622673034667969e+00,7.199025154113769531e-01,1.778647422790527344e+00,9.000000000000000000e+00
3.501357734203338623e-01,3.090224266052246094e+00,1.153266787528991699e+00,6.900303959846496582e-01,4.756568968296051025e-01,3.195511341094970703e+00,2.042646110057830811e-01,-1.008484840393066406e+00,7.000000000000000000e+00
1.590376973152160645e+00,3.256299972534179688e+00,2.833994626998901367e+00,-6.089990735054016113e-01,-2.099470376968383789e+00,1.584626793861389160e+00,-1.918820589780807495e-01,2.277165651321411133e-02,7.000000000000000000e+00
1.616245031356811523e+00,2.188784837722778320e+00,1.611091941595077515e-01,6.933763027191162109e-01,-3.469933271408081055e+00,-1.083377718925476074e+00,2.245153635740280151e-01,4.436407387256622314e-01,7.000000000000000000e+00
-1.011094078421592712e-01,-2.318041324615478516e+00,2.244362831115722656e+00,1.145314812660217285e+00,7.373488694429397583e-02,-2.831872403621673584e-01,2.413934707641601562e+00,-1.573406338691711426e+00,3.000000000000000000e+00
-9.646511077880859375e-01,-2.863093614578247070e+00,2.355302721261978149e-01,2.739930152893066406e-01,2.542716823518276215e-02,-1.951026916503906250e-01,2.223164588212966919e-01,-6.344301253557205200e-02,3.000000000000000000e+00
1.118992209434509277e+00,-4.007733345031738281e+00,1.107683658599853516e+00,8.897475004196166992e-01,-7.733961343765258789e-01,1.789082050323486328e+00,2.393944263458251953e+00,-2.249459922313690186e-01,3.000000000000000000e+00
3.570339679718017578e-01,1.361938357353210449e+00,-8.872634768486022949e-01,7.742686271667480469e-01,2.526025056838989258e+00,-2.875643074512481689e-01,1.163767695426940918e+00,2.155558913946151733e-01,9.000000000000000000e+00
1.202802300453186035e+00,-4.745621204376220703e+00,6.938645839691162109e-01,-8.161024451255798340e-01,-1.058429598808288574e+00,1.037519693374633789e+00,8.246998786926269531e-01,-1.642171621322631836e+00,3.000000000000000000e+00
1.967088580131530762e+00,2.127635478973388672e+00,5.792553901672363281e+00,-4.706761240959167480e-01,1.407086610794067383e+00,-8.076500296592712402e-01,-3.059807777404785156e+00,2.040844678878784180e+00,9.000000000000000000e+00
-5.115342140197753906e-01,2.758577346801757812e+00,1.584148257970809937e-01,-1.118134021759033203e+00,-5.340593457221984863e-01,2.769706845283508301e-01,-9.498811960220336914e-01,-1.755307793617248535e+00,7.000000000000000000e+00
2.329204231500625610e-01,-1.522508859634399414e+00,-2.134606599807739258e+00,1.602921336889266968e-01,-5.513471364974975586e-01,-1.135560512542724609e+00,3.640376925468444824e-01,-2.095086812973022461e+00,5.000000000000000000e+00
6.088687181472778320e-01,8.269286751747131348e-01,-2.060528516769409180e+00,9.961500018835067749e-02,1.970813274383544922e+00,-1.927542805671691895e+00,6.918016672134399414e-01,1.007544636726379395e+00,9.000000000000000000e+00
-3.721215248107910156e+00,-4.199884086847305298e-02,-1.266693949699401855e+00,2.072777032852172852e+00,3.523616865277290344e-02,8.224126696586608887e-01,-3.498943150043487549e-01,1.267960190773010254e+00,1.000000000000000000e+00
-3.426032364368438721e-01,-2.853579998016357422e+00,1.262501597404479980e+00,1.691945433616638184e+00,-1.986341327428817749e-01,4.710466265678405762e-01,2.234249114990234375e+00,2.573552846908569336e+00,3.000000000000000000e+00
-3.804650068283081055e+00,-2.331853806972503662e-01,3.032728910446166992e+00,-2.220984697341918945e+00,1.131324887275695801e+00,3.660863935947418213e-01,1.210879921913146973e+00,1.971115589141845703e+00,1.000000000000000000e+00
4.091794490814208984e-01,2.650911331176757812e+00,-7.464534640312194824e-01,1.027045607566833496e+00,-4.202766716480255127e-01,1.825293660163879395e+00,4.117938578128814697e-01,-1.121003985404968262e+00,7.000000000000000000e+00
7.095047831535339355e-01,-3.223870515823364258e+00,-4.808146953582763672e-01,6.528455764055252075e-02,-1.579845666885375977e+00,-6.687672138214111328e-01,-8.209666013717651367e-01,-4.884437918663024902e-01,5.000000000000000000e+00
4.520946979522705078e+00,-5.167855739593505859e+00,7.080822587013244629e-01,-2.811380028724670410e-01,-3.678764104843139648e-01,1.229745864868164062e+00,-2.471422672271728516e+00,5.599386692047119141e-01,5.000000000000000000e+00
4.533932209014892578e+00,1.812774777412414551e+00,-1.278829574584960938e+00,-8.238722681999206543e-01,-2.202454566955566406e+00,7.773424386978149414e-01,2.669891119003295898e+00,2.187632083892822266e+00,7.000000000000000000e+00
1.895964592695236206e-01,3.366728067398071289e+00,2.067428588867187500e+00,6.897218823432922363e-01,1.297177791595458984e+00,5.443284511566162109e-01,-1.944292306900024414e+00,-1.605438590049743652e-01,9.000000000000000000e+00
-2.610078334808349609e+00,9.031646251678466797e-01,-2.430735349655151367e+00,2.129614591598510742e+00,-3.387460112571716309e-01,-2.767653763294219971e-01,-7.314468622207641602e-01,-3.117051124572753906e-01,1.000000000000000000e+00
