6.037672162055969238e-01,-4.680146574974060059e-01,1.771500349044799805e+00,2.016560077667236328e+00,2.086065769195556641e+00,2.143546342849731445e+00,1.162409901618957520e+00,-1.236325502395629883e+00,1.331879973411560059e+00,9.149732440710067749e-02,-6.831150650978088379e-01,5.697869658470153809e-01,-7.774577140808105469e-01,-3.276204466819763184e-01,7.531970143318176270e-01,7.790630459785461426e-01,1.388885378837585449e+00,3.000000000000000000e+00
3.865249395370483398e+00,-1.652059078216552734e+00,-6.544877886772155762e-01,2.115532755851745605e-01,2.074424982070922852e+00,6.272940039634704590e-01,5.477824211120605469e-01,5.598485842347145081e-02,1.073845386505126953e+00,-3.170539736747741699e-01,9.640554785728454590e-01,9.017905592918395996e-01,-1.593421250581741333e-01,-1.254138946533203125e+00,1.224796295166015625e+00,2.545785307884216309e-01,-1.522350162267684937e-01,9.000000000000000000e+00
-2.488579750061035156e-01,1.379089117050170898e+00,1.024146795272827148e+00,6.153596043586730957e-01,-5.016660690307617188e-01,-3.395374298095703125e+00,-2.743515074253082275e-01,7.147886157035827637e-01,2.718939483165740967e-01,6.502700448036193848e-01,-5.292717218399047852e-01,1.280822038650512695e+00,-4.337273836135864258e-01,-2.419768832623958588e-02,-2.151023387908935547e+00,8.173490762710571289e-01,-5.078147649765014648e-01,5.000000000000000000e+00
1.207871913909912109e+00,3.439224004745483398e+00,2.317380458116531372e-01,1.234676837921142578e+00,-9.733299165964126587e-02,2.798093557357788086e+00,1.306176543235778809e+00,5.208185911178588867e-01,9.402744174003601074e-01,8.402545452117919922e-01,-7.943885326385498047e-01,1.174210086464881897e-01,1.972508668899536133e+00,-2.614476978778839111e-01,-2.556724473834037781e-02,-3.561015427112579346e-02,-1.415723681449890137e+00,7.000000000000000000e+00
4.668467044830322266e-01,7.036018967628479004e-01,-1.830411314964294434e+00,-7.715607881546020508e-01,7.776567339897155762e-01,-2.505813360214233398e+00,-1.409870535135269165e-01,-1.237858533859252930e+00,-5.185815095901489258e-01,-6.810072064399719238e-01,1.156668305397033691e+00,-7.003939747810363770e-01,-1.087392926216125488e+00,9.781479835510253906e-01,-9.902043938636779785e-01,-8.675954937934875488e-01,1.693440824747085571e-01,9.000000000000000000e+00
1.352798819541931152e+00,1.620537161827087402e+00,-1.593344688415527344e+00,-3.901424705982208252e-01,2.986145973205566406e+00,-1.830752372741699219e+00,7.207323312759399414e-01,1.779686331748962402e+00,1.022360682487487793e+00,1.934197843074798584e-01,6.496367454528808594e-01,-9.224302172660827637e-01,-6.415281295776367188e-01,2.969090640544891357e-01,3.404414653778076172e-01,-3.483195602893829346e-01,-4.989901185035705566e-01,9.000000000000000000e+00
3.501368165016174316e-01,3.090223312377929688e+00,1.153278708457946777e+00,6.900367736816406250e-01,4.756793975830078125e-01,3.195430040359497070e+00,2.040698528289794922e-01,-1.010051250457763672e+00,2.533207535743713379e-01,3.908118903636932373e-01,4.345788061618804932e-01,-4.881534576416015625e-01,1.219565868377685547e+00,-9.048743247985839844e-01,-1.379551291465759277e-01,-3.488501310348510742e-01,-1.117335557937622070e+00,7.000000000000000000e+00
1.590376973152160645e+00,3.256299734115600586e+00,2.833983182907104492e+00,-6.089823246002197266e-01,-2.099521398544311523e+00,1.584572315216064453e+00,-1.915455460548400879e-01,2.442415431141853333e-02,-1.360915303230285645e+00,1.034780859947204590e+00,-4.996088147163391113e-01,-1.452582240104675293e+00,-1.174518823623657227e+00,8.350143432617187500e-01,3.659861385822296143e-01,-4.577415995299816132e-03,1.282627582550048828e+00,7.000000000000000000e+00
1.616245508193969727e+00,2.188783407211303711e+00,1.611072272062301636e-01,6.933584213256835938e-01,-3.469875574111938477e+00,-1.083224296569824219e+00,2.242203652858734131e-01,4.429016113281250000e-01,7.830454111099243164e-01,-9.416324496269226074e-01,3.852279186248779297e-01,3.001355409622192383e+00,-3.582793772220611572e-01,4.744634628295898438e-01,-1.706230342388153076e-01,1.285608053207397461e+00,1.122528672218322754e+00,7.000000000000000000e+00
-1.011095270514488220e-01,-2.318036317825317383e+00,2.244359731674194336e+00,1.145346760749816895e+00,7.365296036005020142e-02,-2.833625078201293945e-01,2.414477825164794922e+00,-1.572380900382995605e+00,-2.054305523633956909e-01,-3.605294525623321533e-01,5.783514380455017090e-01,8.695865273475646973e-01,-3.073412477970123291e-01,-4.469572901725769043e-01,1.513519287109375000e+00,1.145457178354263306e-01,1.097802877426147461e+00,3.000000000000000000e+00
-9.646500349044799805e-01,-2.863091468811035156e+00,2.355369776487350464e-01,2.740223407745361328e-01,2.542205527424812317e-02,-1.951386034488677979e-01,2.228753566741943359e-01,-6.499735265970230103e-02,-3.367740213871002197e-01,1.054131388664245605e+00,7.081199288368225098e-01,1.955114245414733887e+00,-1.536492824554443359e+00,3.072147965431213379e-01,-9.180498719215393066e-01,4.561419412493705750e-02,5.884413123130798340e-01,3.000000000000000000e+00
1.118991136550903320e+00,-4.007730960845947266e+00,1.107678294181823730e+00,8.897737264633178711e-01,-7.734151482582092285e-01,1.789107799530029297e+00,2.394586801528930664e+00,-2.250292599201202393e-01,-5.051808357238769531e-01,1.774220585823059082e+00,3.288693726062774658e-01,1.688055038452148438e+00,-2.017536908388137817e-01,-1.006278172135353088e-01,7.896908521652221680e-01,-1.249778196215629578e-01,1.215123414993286133e+00,3.000000000000000000e+00
3.570334315299987793e-01,1.361935138702392578e+00,-8.872668743133544922e-01,7.742792963981628418e-01,2.525994300842285156e+00,-2.876391708850860596e-01,1.164102792739868164e+00,2.162763327360153198e-01,1.711293458938598633e+00,-7.419081926345825195e-01,7.613709568977355957e-01,2.881882786750793457e-01,7.715213894844055176e-01,-4.259843230247497559e-01,-5.609682798385620117e-01,-5.262389779090881348e-01,5.289707183837890625e-01,9.000000000000000000e+00
1.202800512313842773e+00,-4.745617866516113281e+00,6.938835978507995605e-01,-8.160898685455322266e-01,-1.058449387550354004e+00,1.037345290184020996e+00,8.244836330413818359e-01,-1.642795085906982422e+00,1.142228960990905762e+00,-6.136341691017150879e-01,-8.214377760887145996e-01,2.047966957092285156e+00,7.466100454330444336e-01,1.259154796600341797e+00,9.040908813476562500e-01,-2.502734661102294922e-01,4.260187447071075439e-01,3.000000000000000000e+00
