6.037356853485107422e-01,-4.680048823356628418e-01,1.771498918533325195e+00,2.016597747802734375e+00,2.086067438125610352e+00,2.143560886383056641e+00,1.162452101707458496e+00,-1.236279249191284180e+00,1.331781148910522461e+00,9.174833446741104126e-02,-6.833449602127075195e-01,5.697432160377502441e-01,-7.777477502822875977e-01,-3.294708430767059326e-01,7.548103332519531250e-01,7.770531773567199707e-01,1.397919535636901855e+00,-8.645922541618347168e-01,-3.652333319187164307e-01,3.000000000000000000e+00
3.865230321884155273e+00,-1.652063012123107910e+00,-6.545200347900390625e-01,2.115594744682312012e-01,2.074434280395507812e+00,6.272907257080078125e-01,5.477923750877380371e-01,5.599484592676162720e-02,1.073554396629333496e+00,-3.170268833637237549e-01,9.637373685836791992e-01,9.010620713233947754e-01,-1.592984199523925781e-01,-1.257890462875366211e+00,1.228408813476562500e+00,2.487341612577438354e-01,-1.457243710756301880e-01,-6.338073015213012695e-01,-3.437156975269317627e-01,9.000000000000000000e+00
-2.488592118024826050e-01,1.379093647003173828e+00,1.024124264717102051e+00,6.153494119644165039e-01,-5.016818046569824219e-01,-3.395373582839965820e+00,-2.743856012821197510e-01,7.147248387336730957e-01,2.718441784381866455e-01,6.504310369491577148e-01,-5.292786955833435059e-01,1.281208634376525879e+00,-4.332253932952880859e-01,-2.440029941499233246e-02,-2.147952795028686523e+00,8.126990795135498047e-01,-5.102367997169494629e-01,5.060008168220520020e-01,-1.962742924690246582e+00,5.000000000000000000e+00
1.207868456840515137e+00,3.439223766326904297e+00,2.317405790090560913e-01,1.234681844711303711e+00,-9.730923175811767578e-02,2.798097848892211914e+00,1.306198358535766602e+00,5.208294391632080078e-01,9.403101205825805664e-01,8.401094675064086914e-01,-7.942511439323425293e-01,1.173861399292945862e-01,1.972356557846069336e+00,-2.607419192790985107e-01,-2.536005713045597076e-02,-3.149377927184104919e-02,-1.417876005172729492e+00,-4.568570852279663086e-01,3.700603842735290527e-01,7.000000000000000000e+00
4.668464958667755127e-01,7.036015987396240234e-01,-1.830411076545715332e+00,-7.715591788291931152e-01,7.776563167572021484e-01,-2.505843162536621094e+00,-1.409603804349899292e-01,-1.237811207771301270e+00,-5.185289978981018066e-01,-6.812385916709899902e-01,1.156806349754333496e+00,-7.007016539573669434e-01,-1.087706923484802246e+00,9.790690541267395020e-01,-9.916371703147888184e-01,-8.668816089630126953e-01,1.694592535495758057e-01,3.338288664817810059e-01,-5.986663103103637695e-01,9.000000000000000000e+00
1.352797031402587891e+00,1.620537400245666504e+00,-1.593343734741210938e+00,-3.901396691799163818e-01,2.986125707626342773e+00,-1.830766201019287109e+00,7.207058668136596680e-01,1.779624223709106445e+00,1.022396802902221680e+00,1.938057392835617065e-01,6.496564745903015137e-01,-9.214916825294494629e-01,-6.412681937217712402e-01,2.983246743679046631e-01,3.379309773445129395e-01,-3.480086624622344971e-01,-4.998553693294525146e-01,1.403643608093261719e+00,-8.009259700775146484e-01,9.000000000000000000e+00
3.501337170600891113e-01,3.090223550796508789e+00,1.153277754783630371e+00,6.900348067283630371e-01,4.757009446620941162e-01,3.195435047149658203e+00,2.040885388851165771e-01,-1.010014653205871582e+00,2.533690035343170166e-01,3.906021416187286377e-01,4.346343576908111572e-01,-4.882633984088897705e-01,1.218906283378601074e+00,-9.051408767700195312e-01,-1.341439932584762573e-01,-3.464536964893341064e-01,-1.112183213233947754e+00,-7.453036308288574219e-01,-1.321249753236770630e-01,7.000000000000000000e+00
1.590374469757080078e+00,3.256301403045654297e+00,2.833983898162841797e+00,-6.089824438095092773e-01,-2.099508285522460938e+00,1.584584832191467285e+00,-1.915567219257354736e-01,2.442828007042407990e-02,-1.360834836959838867e+00,1.034628629684448242e+00,-4.995387196540832520e-01,-1.452604413032531738e+00,-1.174512147903442383e+00,8.355332016944885254e-01,3.665950000286102295e-01,-1.500135171227157116e-03,1.276377558708190918e+00,1.119200468063354492e+00,-5.675966143608093262e-01,7.000000000000000000e+00
1.616243004798889160e+00,2.188783884048461914e+00,1.611054688692092896e-01,6.933558583259582520e-01,-3.469874620437622070e+00,-1.083204269409179688e+00,2.241922318935394287e-01,4.428283274173736572e-01,7.827911376953125000e-01,-9.411522746086120605e-01,3.850946724414825439e-01,3.001541852951049805e+00,-3.567261397838592529e-01,4.733303189277648926e-01,-1.727228164672851562e-01,1.273881077766418457e+00,1.114926815032958984e+00,-1.130754232406616211e+00,4.725864231586456299e-01,7.000000000000000000e+00
-1.011091098189353943e-01,-2.318036079406738281e+00,2.244357109069824219e+00,1.145349025726318359e+00,7.365345954895019531e-02,-2.833589613437652588e-01,2.414523124694824219e+00,-1.572327733039855957e+00,-2.055459469556808472e-01,-3.606715202331542969e-01,5.783601999282836914e-01,8.684798479080200195e-01,-3.073155283927917480e-01,-4.476231634616851807e-01,1.509961843490600586e+00,1.076631173491477966e-01,1.114831447601318359e+00,-2.836063504219055176e-01,-7.580929994583129883e-01,3.000000000000000000e+00
