6.037190556526184082e-01,-4.679854214191436768e-01,1.771496176719665527e+00,2.016568660736083984e+00,2.086047410964965820e+00,2.143586158752441406e+00,1.162439346313476562e+00,-1.236291766166687012e+00,1.331820607185363770e+00,9.160364419221878052e-02,-6.832439303398132324e-01,5.698364973068237305e-01,-7.774778008460998535e-01,-3.280214965343475342e-01,7.518502473831176758e-01,7.759457826614379883e-01,1.395403385162353516e+00,-8.534064888954162598e-01,-3.712114095687866211e-01,-1.207352280616760254e-01,3.000000000000000000e+00
3.865224838256835938e+00,-1.652059555053710938e+00,-6.544983386993408203e-01,2.115887403488159180e-01,2.074429273605346680e+00,6.273002624511718750e-01,5.478012561798095703e-01,5.599447712302207947e-02,1.073686361312866211e+00,-3.174224793910980225e-01,9.637639522552490234e-01,9.011778235435485840e-01,-1.588567942380905151e-01,-1.256398200988769531e+00,1.221299529075622559e+00,2.495325356721878052e-01,-1.535032391548156738e-01,-6.383697390556335449e-01,-3.547755479812622070e-01,-1.250058174133300781e+00,9.000000000000000000e+00
-2.488563060760498047e-01,1.379088640213012695e+00,1.024125933647155762e+00,6.153678894042968750e-01,-5.016577839851379395e-01,-3.395374774932861328e+00,-2.743766605854034424e-01,7.147367596626281738e-01,2.718756794929504395e-01,6.502869129180908203e-01,-5.293881297111511230e-01,1.281155943870544434e+00,-4.338857233524322510e-01,-2.436952106654644012e-02,-2.148349761962890625e+00,8.167765140533447266e-01,-5.065738558769226074e-01,5.103095769882202148e-01,-1.956156492233276367e+00,1.663389801979064941e+00,5.000000000000000000e+00
1.207871913909912109e+00,3.439228534698486328e+00,2.317471951246261597e-01,1.234719276428222656e+00,-9.732331335544586182e-02,2.798084497451782227e+00,1.306191444396972656e+00,5.208384394645690918e-01,9.402983188629150391e-01,8.401157855987548828e-01,-7.942329645156860352e-01,1.175109148025512695e-01,1.972481012344360352e+00,-2.613169848918914795e-01,-2.434728480875492096e-02,-3.179982677102088928e-02,-1.417757153511047363e+00,-4.586797654628753662e-01,3.761624693870544434e-01,-2.573263458907604218e-02,7.000000000000000000e+00
4.668469429016113281e-01,7.036055922508239746e-01,-1.830410003662109375e+00,-7.715531587600708008e-01,7.776527404785156250e-01,-2.505817890167236328e+00,-1.409623473882675171e-01,-1.237859010696411133e+00,-5.185816884040832520e-01,-6.810231208801269531e-01,1.156757116317749023e+00,-7.004573345184326172e-01,-1.087561130523681641e+00,9.780895113945007324e-01,-9.906539320945739746e-01,-8.662232160568237305e-01,1.688677817583084106e-01,3.280890285968780518e-01,-5.930492877960205078e-01,-3.394322991371154785e-01,9.000000000000000000e+00
1.352799057960510254e+00,1.620541453361511230e+00,-1.593341946601867676e+00,-3.901289105415344238e-01,2.986144542694091797e+00,-1.830761909484863281e+00,7.207242846488952637e-01,1.779688358306884766e+00,1.022300720214843750e+00,1.938152909278869629e-01,6.496155261993408203e-01,-9.217197895050048828e-01,-6.419330835342407227e-01,2.970889806747436523e-01,3.406780660152435303e-01,-3.471101820468902588e-01,-4.931989014148712158e-01,1.407796263694763184e+00,-7.930459976196289062e-01,7.625504732131958008e-01,9.000000000000000000e+00
3.501375317573547363e-01,3.090224742889404297e+00,1.153282165527343750e+00,6.900283694267272949e-01,4.756861627101898193e-01,3.195438623428344727e+00,2.040922045707702637e-01,-1.010046243667602539e+00,2.533048093318939209e-01,3.908190131187438965e-01,4.345487654209136963e-01,-4.880017042160034180e-01,1.219408631324768066e+00,-9.047542214393615723e-01,-1.362396031618118286e-01,-3.495183587074279785e-01,-1.115458130836486816e+00,-7.436043620109558105e-01,-1.280476599931716919e-01,4.933196008205413818e-01,7.000000000000000000e+00
1.590378165245056152e+00,3.256297826766967773e+00,2.833985090255737305e+00,-6.089935898780822754e-01,-2.099516630172729492e+00,1.584572911262512207e+00,-1.915529668331146240e-01,2.443113364279270172e-02,-1.360843896865844727e+00,1.034666538238525391e+00,-4.994513094425201416e-01,-1.452743172645568848e+00,-1.174487709999084473e+00,8.362755775451660156e-01,3.683941066265106201e-01,-2.860183594748377800e-03,1.277799010276794434e+00,1.123798727989196777e+00,-5.679063200950622559e-01,-1.822512000799179077e-01,7.000000000000000000e+00
1.616245388984680176e+00,2.188785076141357422e+00,1.611098796129226685e-01,6.933512091636657715e-01,-3.469876050949096680e+00,-1.083219289779663086e+00,2.242179363965988159e-01,4.428956508636474609e-01,7.829719781875610352e-01,-9.417579174041748047e-01,3.851195573806762695e-01,3.001003980636596680e+00,-3.580228686332702637e-01,4.736517369747161865e-01,-1.726816743612289429e-01,1.282041311264038086e+00,1.120745062828063965e+00,-1.133669972419738770e+00,4.564047455787658691e-01,-6.661001443862915039e-01,7.000000000000000000e+00
-1.011116951704025269e-01,-2.318044185638427734e+00,2.244356155395507812e+00,1.145347237586975098e+00,7.365176826715469360e-02,-2.833687663078308105e-01,2.414501667022705078e+00,-1.572387099266052246e+00,-2.055621296167373657e-01,-3.602268993854522705e-01,5.780740380287170410e-01,8.687579631805419922e-01,-3.070343732833862305e-01,-4.473112225532531738e-01,1.507546067237854004e+00,1.071565002202987671e-01,1.109068632125854492e+00,-2.885987162590026855e-01,-7.561532855033874512e-01,1.112485170364379883e+00,3.000000000000000000e+00
