7.493079900741577148e-01,3.310281753540039062e+00,9.122324585914611816e-01,5.000000000000000000e+00
2.650624513626098633e+00,2.290729999542236328e+00,3.233668565750122070e+00,9.000000000000000000e+00
3.588175296783447266e+00,-1.433690637350082397e-02,-3.131183385848999023e-01,7.000000000000000000e+00
-9.871029853820800781e-01,-7.870972156524658203e-01,2.258368492126464844e+00,5.000000000000000000e+00
-2.486369758844375610e-01,-3.358431339263916016e+00,1.506781220436096191e+00,9.000000000000000000e+00
3.541715621948242188e+00,2.597759008407592773e+00,-5.969685912132263184e-01,7.000000000000000000e+00
-2.350798062980175018e-02,-6.457759737968444824e-01,-1.585146665573120117e+00,9.000000000000000000e+00
1.861133612692356110e-02,4.000388622283935547e+00,1.935274600982666016e+00,5.000000000000000000e+00
1.304859280586242676e+00,5.840691924095153809e-01,-6.209868788719177246e-01,5.000000000000000000e+00
-3.276643037796020508e+00,1.753170251846313477e+00,-7.995388507843017578e-01,3.000000000000000000e+00
3.387115001678466797e+00,1.335000157356262207e+00,2.306243032217025757e-01,7.000000000000000000e+00
2.772516012191772461e+00,1.244918823242187500e+00,-2.416791439056396484e+00,7.000000000000000000e+00
2.629121780395507812e+00,-9.039637446403503418e-01,2.419464141130447388e-01,9.000000000000000000e+00
-3.781170547008514404e-01,-3.675926446914672852e+00,-8.180472850799560547e-01,9.000000000000000000e+00
1.577700018882751465e+00,-1.466205120086669922e+00,9.381337165832519531e-01,9.000000000000000000e+00
-1.062952637672424316e+00,-2.055902719497680664e+00,5.063194632530212402e-01,5.000000000000000000e+00
3.011103391647338867e+00,3.840499324724078178e-03,9.183260798454284668e-01,9.000000000000000000e+00
1.583282828330993652e+00,3.223857164382934570e+00,-6.246005892753601074e-01,9.000000000000000000e+00
1.472182512283325195e+00,-3.063209772109985352e+00,-1.513781994581222534e-01,9.000000000000000000e+00
1.016721248626708984e+00,3.930476427078247070e+00,-4.037596881389617920e-01,5.000000000000000000e+00
2.123322188854217529e-01,1.864191770553588867e+00,-3.823749303817749023e+00,5.000000000000000000e+00
2.502249956130981445e+00,1.440834879875183105e+00,-2.907901108264923096e-01,7.000000000000000000e+00
-1.931231856346130371e+00,-2.659300327301025391e+00,-8.000130653381347656e-01,3.000000000000000000e+00
-4.368476390838623047e+00,-8.123002052307128906e-01,1.651766300201416016e-01,5.000000000000000000e+00
-4.567635536193847656e+00,-1.039309144020080566e+00,-6.292813420295715332e-01,3.000000000000000000e+00
2.221401453018188477e+00,1.025205135345458984e+00,-2.178580999374389648e+00,7.000000000000000000e+00
1.853360891342163086e+00,1.354125380516052246e+00,-1.097593784332275391e+00,9.000000000000000000e+00
-5.116120338439941406e+00,1.706101417541503906e+00,1.510778784751892090e+00,3.000000000000000000e+00
-2.784143447875976562e+00,-1.288017034530639648e+00,1.120641946792602539e+00,5.000000000000000000e+00
1.884707808494567871e+00,1.294535160064697266e+00,-1.067667007446289062e+00,9.000000000000000000e+00
3.378042221069335938e+00,-1.459501624107360840e+00,2.882051229476928711e+00,9.000000000000000000e+00
-6.592395305633544922e-01,-1.365397930145263672e+00,-2.575050115585327148e+00,5.000000000000000000e+00
8.220017552375793457e-01,-1.326148152351379395e+00,4.617151618003845215e-01,9.000000000000000000e+00
